size,min_val,max_val,time,resolution,stdev,mad
100,1,2000000,3120.0,75.625,3484.746,80.0
599,1,2000000,23720.0,75.625,1855.027,320.0
1098,1,2000000,47681.0,76.667,4439.272,1039.0
1597,1,2000000,72401.5,76.042,5881.527,1340.5
2096,1,2000000,98021.0,77.917,6151.079,1900.0
2595,1,2000000,123721.0,88.13,6277.374,1460.0
3094,1,2000000,152922.0,76.875,6083.807,2140.0
3593,1,2000000,182482.5,75.833,8026.545,4179.5
4092,1,2000000,208262.5,81.875,8294.782,3760.0
4591,1,2000000,234003.5,81.042,7650.651,3420.0
5090,1,2000000,261163.5,81.042,8162.517,3320.0
5589,1,2000000,292084.5,78.969,8638.198,4500.5
6088,1,2000000,319405.0,85.833,8978.487,4620.0
6587,1,2000000,347524.5,90.625,8873.0,3740.5
7086,1,2000000,375925.5,88.755,11624.211,5240.5
7585,1,2000000,406605.5,80.417,11747.208,6119.5
8084,1,2000000,436266.0,78.333,11076.591,6440.0
8583,1,2000000,470887.0,93.75,12551.701,7780.0
9082,1,2000000,502267.0,84.375,11919.656,7180.5
9581,1,2000000,534367.5,74.167,11745.151,6920.5
10080,1,2000000,562688.0,83.75,13054.289,8960.0
10579,1,2000000,592308.5,80.833,12564.143,7340.0
11078,1,2000000,626368.5,74.589,14140.888,9500.0
11577,1,2000000,659489.5,83.333,14474.532,9420.5
12076,1,2000000,692710.0,83.75,14349.745,9800.0
12575,1,2000000,719310.0,87.292,14212.191,9100.0
13074,1,2000000,754110.5,80.833,13981.478,8600.0
13573,1,2000000,782991.0,91.458,16026.427,8920.5
14072,1,2000000,814612.0,82.917,14750.606,10600.0
14571,1,2000000,845332.0,84.583,15305.275,9240.0
15070,1,2000000,877992.0,85.625,15103.218,9999.5
15569,1,2000000,897833.0,92.708,17545.515,11000.0
16068,1,2000000,938413.0,96.464,18078.236,11120.0
16567,1,2000000,964014.0,92.292,17328.608,11041.0
17066,1,2000000,987273.5,80.417,18356.272,10680.5
17565,1,2000000,1022654.5,81.88,16729.515,11080.5
18064,1,2000000,1055095.0,86.875,17589.155,9780.0
18563,1,2000000,1091015.0,84.792,18147.919,12400.5
19062,1,2000000,1127236.0,90.0,19368.339,10720.0
19561,1,2000000,1160096.5,101.042,18550.597,11200.0
20060,1,2000000,1198057.0,82.292,18972.825,12500.0
20559,1,2000000,1230837.5,89.583,20214.13,13120.0
21058,1,2000000,1265097.0,110.417,20027.662,14160.0
21557,1,2000000,1293638.0,92.083,20915.042,14640.5
22056,1,2000000,1320198.0,86.875,26398.331,17120.5
22555,1,2000000,1356219.0,100.839,21644.33,12580.5
23054,1,2000000,1390599.0,110.208,24291.079,16999.5
23553,1,2000000,1420800.0,95.422,26687.495,16820.0
24052,1,2000000,1437060.0,91.25,21731.012,10540.0
24551,1,2000000,1478780.5,91.047,21920.389,15140.0
25050,1,2000000,1527021.0,94.167,25544.916,15720.5
25549,1,2000000,1557861.0,87.292,24797.164,15480.0
26048,1,2000000,1592482.0,87.083,26588.22,16460.0
26547,1,2000000,1628802.0,86.458,26633.765,15280.0
27046,1,2000000,1660443.0,84.167,25180.065,17880.0
