size,min_val,max_val,time,resolution,stdev,mad
100,1,100,2880.0,131.254,1659.304,80.0
103,1,100,2920.0,84.219,373.577,80.0
107,1,100,3040.0,87.344,1549.049,80.0
110,1,100,3160.0,102.656,720.715,80.0
114,1,100,3280.0,97.344,1179.829,80.0
118,1,100,3400.0,95.0,558.256,80.0
123,1,100,3520.0,110.781,1589.491,80.0
127,1,100,3640.0,94.062,1907.937,80.0
131,1,100,3760.0,102.031,145.338,80.0
136,1,100,3880.0,117.188,323.4,80.0
141,1,100,4040.0,93.91,2152.348,80.0
146,1,100,4180.5,97.344,416.691,99.5
151,1,100,4280.0,105.312,1309.924,120.0
156,1,100,4440.0,111.566,524.141,120.0
162,1,100,4640.0,114.531,648.291,80.0
167,1,100,4760.0,121.719,394.771,120.0
173,1,100,4940.5,108.438,1668.284,100.5
179,1,100,5120.0,98.281,577.06,100.5
186,1,100,5280.0,100.625,811.795,120.0
192,1,100,5440.0,103.125,2476.983,120.0
199,1,100,5640.0,109.531,1925.427,119.0
206,1,100,5840.0,96.875,1325.174,120.0
213,1,100,6040.0,104.062,1007.992,120.0
221,1,100,6200.0,97.816,1099.161,120.0
229,1,100,6400.0,92.812,2575.94,120.0
237,1,100,6601.0,97.656,859.439,120.0
245,1,100,6840.0,98.75,2631.019,121.0
254,1,100,7080.0,105.629,939.667,160.0
263,1,100,7280.0,73.906,1839.161,139.5
272,1,100,7560.0,72.816,1269.466,160.0
281,1,100,7761.0,72.5,1912.035,121.0
291,1,100,8000.0,72.188,981.5,120.0
301,1,100,8260.5,74.375,1588.366,140.5
312,1,100,8560.0,78.906,2904.937,160.0
323,1,100,8800.0,72.195,2563.206,160.0
334,1,100,9040.0,73.906,527.476,121.0
346,1,100,9320.0,71.875,2050.505,160.0
358,1,100,9680.0,71.254,2316.698,160.0
371,1,100,9960.0,73.594,2846.423,199.5
384,1,100,10280.0,73.438,2522.478,200.0
398,1,100,10600.5,72.973,2005.016,160.5
412,1,100,10960.0,73.281,3244.864,160.0
426,1,100,11360.0,71.094,2456.16,200.0
441,1,100,11680.0,82.031,1879.187,240.0
457,1,100,12040.0,74.219,2203.982,200.0
473,1,100,12480.0,74.848,3039.51,180.5
489,1,100,12760.0,83.754,2161.007,200.0
506,1,100,13220.5,74.531,2691.321,220.5
524,1,100,13640.0,73.91,1672.525,200.0
543,1,100,14080.5,71.562,3203.341,239.5
562,1,100,14560.0,72.5,2630.868,240.0
