size,min_val,max_val,time,resolution,stdev,mad
100,1,100,440.0,85.0,86.667,0.0
433,1,100,1080.0,80.0,64.313,0.0
766,1,100,1700.5,81.25,670.474,20.5
1099,1,100,2280.0,78.75,112.802,40.0
1432,1,100,2920.0,85.0,781.044,40.0
1765,1,100,3521.0,80.0,599.917,39.0
2098,1,100,4160.0,81.25,2951.112,40.0
2431,1,100,4760.5,80.625,880.016,39.5
2764,1,100,5400.0,81.25,4534.666,40.0
3097,1,100,6040.0,528.75,1689.573,40.0
3430,1,100,6640.0,80.625,955.884,40.0
3763,1,100,7280.0,83.75,633.646,40.0
4096,1,100,7880.0,89.375,641.728,40.0
4429,1,100,8520.0,159.375,1049.837,40.0
4762,1,100,9160.0,81.875,2401.673,40.0
5095,1,100,9800.0,81.875,2623.156,80.0
5428,1,100,10400.0,81.875,1132.412,80.0
5761,1,100,11001.0,81.875,399.714,41.0
6094,1,100,11660.0,78.75,4247.685,79.5
6427,1,100,12280.0,80.0,3001.388,40.0
6760,1,100,12920.0,81.875,1347.641,80.0
7093,1,100,13560.0,81.875,3665.541,41.0
7426,1,100,14240.0,80.625,4791.333,80.0
7759,1,100,14860.0,82.5,4567.015,100.0
8092,1,100,15500.5,81.266,1813.601,60.5
8425,1,100,16120.0,81.875,377.097,79.0
8758,1,100,16760.5,81.25,2287.972,79.5
9091,1,100,17400.0,80.625,1558.169,80.0
9424,1,100,18020.5,80.625,1676.456,60.5
9757,1,100,18660.5,83.125,2049.584,99.5
10090,1,100,19281.0,81.875,1322.04,79.0
10423,1,100,19900.5,82.5,1991.47,60.5
10756,1,100,20520.0,82.5,317.083,80.0
11089,1,100,21121.0,82.5,1258.095,41.0
11422,1,100,21840.0,95.0,5395.475,120.0
11755,1,100,22420.5,90.625,1106.072,100.5
12088,1,100,23080.0,90.0,1620.64,120.0
12421,1,100,23720.5,83.125,3234.425,119.5
12754,1,100,24321.0,86.25,3513.148,80.0
13087,1,100,24960.0,85.0,2180.148,120.0
13420,1,100,25680.0,82.5,3360.053,160.0
13753,1,100,26240.0,84.391,2719.291,81.0
14086,1,100,26920.0,85.0,1259.766,120.0
14419,1,100,27560.0,93.125,2425.159,160.0
14752,1,100,28180.0,117.5,2189.672,179.5
15085,1,100,28760.5,88.125,2608.305,120.0
15418,1,100,29500.5,83.75,3858.995,140.5
15751,1,100,30120.0,98.75,2464.087,120.0
16084,1,100,30680.0,83.125,1542.052,120.0
16417,1,100,31400.0,86.25,2046.489,200.0
16750,1,100,32160.0,86.875,1721.95,280.0
17083,1,100,32700.5,91.875,1838.897,180.5
17416,1,100,33240.5,83.125,2917.816,100.0
