size,min_val,max_val,time,resolution,stdev,mad
100,1,100,440.0,96.891,76.819,0.0
599,1,100,1400.0,74.375,93.983,40.0
1098,1,100,2280.0,78.125,578.657,40.0
1597,1,100,3200.0,80.0,2310.475,40.0
2096,1,100,4160.0,78.125,178.732,40.0
2595,1,100,5080.0,80.0,4072.436,40.0
3094,1,100,6000.0,75.641,180.542,40.0
3593,1,100,6920.0,79.375,186.583,40.0
4092,1,100,7880.0,182.5,2800.685,40.0
4591,1,100,8800.5,83.125,1984.844,40.5
5090,1,100,9760.0,80.0,914.002,40.0
5589,1,100,10720.0,80.625,279.005,80.0
6088,1,100,11640.0,76.875,375.06,40.0
6587,1,100,12560.5,78.75,3243.917,40.5
7086,1,100,13560.0,80.625,3259.397,79.5
7585,1,100,14500.5,80.625,854.034,60.5
8084,1,100,15440.0,80.0,684.105,80.0
8583,1,100,16440.0,83.125,3134.158,41.0
9082,1,100,17360.0,83.141,1274.893,80.0
9581,1,100,18300.5,81.875,1773.582,60.5
10080,1,100,19280.0,81.891,4892.668,80.0
10579,1,100,20180.5,79.375,1598.969,139.5
11078,1,100,21121.0,81.875,2298.821,81.0
11577,1,100,22080.0,81.25,2759.768,80.0
12076,1,100,23000.0,78.125,1597.98,120.0
12575,1,100,24000.0,81.25,2192.405,100.0
13074,1,100,24921.0,82.5,1648.259,81.0
13573,1,100,25841.0,80.0,1449.784,81.0
14072,1,100,26880.0,83.75,3549.161,120.0
14571,1,100,27840.5,94.375,2043.909,80.5
15070,1,100,28780.5,91.875,1557.325,139.5
15569,1,100,29760.0,84.391,1989.138,120.5
16068,1,100,30720.0,84.375,2809.208,159.5
16567,1,100,31760.0,86.25,2796.042,200.5
17066,1,100,32760.0,84.375,2398.212,160.0
17565,1,100,33600.0,95.625,2389.842,140.5
18064,1,100,34480.0,83.766,3655.848,120.0
18563,1,100,35401.0,86.25,3012.386,80.0
19062,1,100,36400.5,83.125,2376.762,159.5
19561,1,100,37400.0,86.25,2054.638,121.0
20060,1,100,38220.5,83.75,2246.977,139.5
20559,1,100,39200.0,84.375,2302.708,120.5
21058,1,100,40100.5,186.25,3833.306,140.0
21557,1,100,41081.0,91.25,2835.311,161.0
22056,1,100,42040.0,95.625,2652.29,240.0
22555,1,100,42961.0,90.625,2937.15,120.0
23054,1,100,43921.0,88.75,3624.082,180.5
23553,1,100,44901.0,85.641,3824.582,180.0
24052,1,100,45880.0,87.5,3262.273,200.0
24551,1,100,46720.5,93.75,2584.889,160.0
25050,1,100,47761.0,89.375,5237.113,360.5
25549,1,100,48661.0,88.75,2403.542,220.5
26048,1,100,49580.5,91.25,3977.105,180.0
26547,1,100,50560.0,92.5,2794.26,181.0
27046,1,100,51460.5,94.375,4302.384,179.5
27545,1,100,52401.0,95.625,4565.735,161.0
28044,1,100,53320.5,94.375,4086.857,120.5
28543,1,100,54361.0,91.875,3158.91,281.0
29042,1,100,55380.5,103.75,4216.593,260.5
29541,1,100,56220.0,93.125,4731.576,179.0
30040,1,100,57161.0,96.891,4446.605,280.0
30539,1,100,58401.0,98.125,2904.619,760.5
31038,1,100,58980.5,96.25,4198.524,180.5
31537,1,100,60140.5,96.25,5002.292,419.5
32036,1,100,60900.5,91.25,2393.483,299.5
32535,1,100,61761.0,91.875,3608.425,240.0
33034,1,100,63080.5,94.375,3337.812,640.0
33533,1,100,64161.0,93.125,4702.155,881.0
34032,1,100,64840.0,95.0,4135.436,279.5
34531,1,100,65600.5,86.875,3496.354,240.0
35030,1,100,66561.0,97.5,4986.985,300.0
35529,1,100,67700.5,92.516,3799.733,480.0
36028,1,100,68460.5,91.875,5233.566,339.5
36527,1,100,69441.0,95.625,5690.785,440.5
37026,1,100,70361.0,106.875,5553.119,240.0
37525,1,100,71361.0,97.5,5259.749,320.0
38024,1,100,72300.5,94.375,5269.648,340.0
38523,1,100,73160.5,95.625,3357.647,259.5
39022,1,100,74281.0,89.375,4940.57,400.0
39521,1,100,75200.5,100.625,5522.728,540.0
40020,1,100,75960.5,90.625,4305.192,299.5
40519,1,100,76960.5,96.875,3883.494,240.0
41018,1,100,78041.0,98.75,3533.774,300.5
41517,1,100,78721.0,96.875,2577.333,160.0
42016,1,100,79721.0,104.375,3780.285,200.0
42515,1,100,80621.0,91.25,3473.407,180.0
43014,1,100,81641.0,95.625,4285.734,180.0
43513,1,100,82500.5,96.875,3587.689,179.5
44012,1,100,83641.0,103.75,5324.841,460.0
44511,1,100,87161.0,100.625,5478.675,2860.0
45010,1,100,85340.5,95.0,4086.954,179.5
45509,1,100,86441.0,105.0,4729.117,200.0
46008,1,100,88081.0,98.75,5660.409,1059.5
46507,1,100,88721.0,98.125,5474.173,740.0
47006,1,100,89161.0,100.0,4399.458,220.0
47505,1,100,90281.0,94.375,5888.846,280.0
48004,1,100,91241.0,91.25,4767.439,160.0
48503,1,100,92420.5,91.25,5062.879,259.5
49002,1,100,93201.0,95.625,3327.285,240.0
49501,1,100,94241.0,95.625,5685.544,280.0
50000,1,100,95321.0,90.0,4912.727,200.0
50499,1,100,96281.0,95.625,6474.56,200.0
50998,1,100,97361.5,95.625,3984.573,180.0
51497,1,100,98441.0,100.016,5042.686,200.0
