size,min_val,max_val,time,resolution,stdev,mad
100,1,2000000,3720.0,98.125,43.854,0.0
599,1,2000000,25960.5,107.083,50.793,0.0
1098,1,2000000,50420.5,103.125,47.807,0.0
1597,1,2000000,76240.0,108.755,51.838,0.0
2096,1,2000000,102881.0,100.0,45.21,0.0
2595,1,2000000,130521.5,99.792,35.21,0.0
3094,1,2000000,158682.0,107.505,46.428,0.0
3593,1,2000000,185941.5,105.625,47.576,0.0
4092,1,2000000,215262.5,100.625,42.335,0.0
4591,1,2000000,245942.5,105.417,56.604,0.0
5090,1,2000000,273083.0,97.5,40.443,0.0
5589,1,2000000,304583.0,93.333,36.227,0.0
6088,1,2000000,339703.5,107.5,53.466,0.0
6587,1,2000000,375344.0,167.505,986.871,0.0
7086,1,2000000,409924.0,110.208,179.481,0.0
7585,1,2000000,437845.0,94.375,31.995,0.0
8084,1,2000000,470845.0,91.464,23.015,0.0
8583,1,2000000,499545.5,106.042,53.495,0.0
9082,1,2000000,524465.5,109.583,59.525,0.0
9581,1,2000000,560546.0,101.875,44.234,0.0
10080,1,2000000,593626.5,102.917,49.541,0.0
10579,1,2000000,626246.5,95.849,33.486,0.0
11078,1,2000000,661527.0,94.797,30.186,0.0
11577,1,2000000,694308.0,93.13,30.122,0.0
12076,1,2000000,726967.5,92.292,18.503,0.0
12575,1,2000000,759268.0,92.5,21.899,0.0
13074,1,2000000,790748.0,95.0,34.852,0.0
13573,1,2000000,823548.5,93.958,26.467,0.0
14072,1,2000000,857089.0,89.792,17.723,0.0
14571,1,2000000,889050.0,91.458,25.106,0.0
15070,1,2000000,923870.0,97.917,41.488,0.0
15569,1,2000000,952410.0,93.958,33.456,0.0
16068,1,2000000,988371.0,96.25,34.769,0.0
16567,1,2000000,1022970.0,98.75,47.01,0.0
17066,1,2000000,1053831.0,96.672,37.592,0.0
17565,1,2000000,1084251.5,94.167,36.601,0.0
18064,1,2000000,1118671.5,101.667,48.918,0.0
18563,1,2000000,1145412.0,100.625,40.1,0.0
19062,1,2000000,1174052.0,99.792,50.297,0.0
19561,1,2000000,1208012.0,97.083,38.286,0.0
20060,1,2000000,1239453.0,92.297,23.309,0.0
20559,1,2000000,1273054.0,93.958,29.462,0.0
21058,1,2000000,1306234.0,93.339,29.608,0.0
21557,1,2000000,1344374.0,91.885,25.904,0.0
22056,1,2000000,1372194.5,95.417,37.901,0.0
22555,1,2000000,1415975.0,97.292,37.861,0.0
23054,1,2000000,1439035.0,95.417,27.983,0.0
23553,1,2000000,1473075.0,94.792,31.804,0.0
24052,1,2000000,1506636.0,96.667,32.574,0.0
24551,1,2000000,1538736.5,102.083,46.442,0.0
25050,1,2000000,1571056.5,99.167,36.601,0.0
25549,1,2000000,1605877.0,96.25,26.259,0.0
26048,1,2000000,1639378.0,99.792,42.537,0.0
26547,1,2000000,1679497.5,95.417,31.9,0.0
27046,1,2000000,1718358.0,100.625,43.506,0.0
27545,1,2000000,1756158.0,95.625,33.216,0.0
28044,1,2000000,1788879.0,100.0,39.26,0.0
28543,1,2000000,1827039.5,95.625,27.412,0.0
29042,1,2000000,1868900.0,96.458,27.227,0.0
29541,1,2000000,1898300.0,100.625,40.927,0.0
30040,1,2000000,1933340.0,101.25,46.832,0.0
30539,1,2000000,1974540.5,95.0,25.725,0.0
31038,1,2000000,2006661.0,97.089,34.612,0.0
31537,1,2000000,2040662.0,97.297,20.281,0.0
32036,1,2000000,2073442.0,92.708,21.97,0.0
32535,1,2000000,2116762.0,98.964,38.162,0.0
33034,1,2000000,2147202.0,96.458,30.147,0.0
33533,1,2000000,2182443.0,97.714,31.619,0.0
34032,1,2000000,2220243.0,235.422,1872.47,0.0
34531,1,2000000,2250983.5,98.125,20.379,0.0
35030,1,2000000,2292324.0,101.25,36.817,0.0
35529,1,2000000,2324804.0,94.583,19.732,0.0
36028,1,2000000,2358264.5,96.042,20.49,0.0
36527,1,2000000,2385645.0,100.0,20.466,0.0
37026,1,2000000,2420865.5,93.75,27.045,0.0
37525,1,2000000,2442065.5,100.833,44.266,0.0
38024,1,2000000,2466766.0,103.958,47.745,0.0
38523,1,2000000,2501206.5,104.167,46.841,0.0
39022,1,2000000,2535286.5,98.125,30.573,0.0
39521,1,2000000,2564706.5,98.75,33.229,0.0
40020,1,2000000,2608267.0,102.917,44.178,0.0
40519,1,2000000,2640668.0,103.333,34.082,0.0
41018,1,2000000,2681968.0,110.0,47.382,0.0
41517,1,2000000,2711868.0,103.958,36.164,0.0
42016,1,2000000,2746669.0,101.875,37.017,0.0
42515,1,2000000,2770849.0,105.417,28.133,0.0
43014,1,2000000,2825589.5,104.583,26.126,0.0
43513,1,2000000,2851730.0,94.583,24.641,0.0
44012,1,2000000,2883430.0,97.5,23.735,0.0
44511,1,2000000,2933011.0,97.917,30.284,0.0
45010,1,2000000,2960871.0,99.375,39.255,0.0
45509,1,2000000,3010591.5,98.755,28.913,0.0
46008,1,2000000,3045852.0,96.25,22.102,0.0
46507,1,2000000,3092052.5,103.958,33.768,40.0
47006,1,2000000,3129592.0,100.208,24.215,0.0
47505,1,2000000,3170073.0,106.667,38.687,0.0
48004,1,2000000,3205273.5,106.25,39.612,40.0
48503,1,2000000,3234434.0,107.083,30.628,0.0
49002,1,2000000,3264274.0,102.917,41.438,0.0
49501,1,2000000,3301474.5,117.083,210.966,0.0
50000,1,2000000,3338054.5,100.417,39.682,0.0
50499,1,2000000,3363395.5,100.208,29.515,0.0
50998,1,2000000,3413975.5,104.583,28.576,40.0
51497,1,2000000,3444716.0,99.792,21.658,0.0
51996,1,2000000,3497016.5,103.13,32.333,0.0
52495,1,2000000,3513977.0,99.38,28.348,0.0
52994,1,2000000,3553117.0,92.292,19.387,0.0
53493,1,2000000,3593437.5,97.5,21.12,0.0
53992,1,2000000,3635698.0,120.839,261.928,0.0
54491,1,2000000,3662138.0,99.583,24.555,0.0
54990,1,2000000,3670818.0,107.917,33.061,0.0
55489,1,2000000,3696938.5,109.792,36.667,0.0
55988,1,2000000,3739939.5,101.464,32.964,0.0
56487,1,2000000,3777999.5,105.417,39.945,0.0
56986,1,2000000,3811840.0,99.583,37.512,0.0
57485,1,2000000,3844480.5,98.958,32.213,0.0
57984,1,2000000,3890600.5,103.75,40.759,0.0
58483,1,2000000,3911641.0,107.5,29.123,0.0
58982,1,2000000,3942781.0,97.083,27.607,0.0
59481,1,2000000,3986501.5,94.792,24.344,0.0
59980,1,2000000,4017482.0,110.625,29.008,0.0
60479,1,2000000,4062083.0,103.542,20.97,0.0
60978,1,2000000,4091963.0,108.333,40.486,0.0
61477,1,2000000,4140583.0,105.417,36.893,40.0
61976,1,2000000,4189544.0,113.339,18.907,0.0
62475,1,2000000,4240864.5,104.792,23.378,0.0
62974,1,2000000,4278405.0,105.417,22.878,0.0
63473,1,2000000,4321646.0,104.583,27.378,0.0
63972,1,2000000,4356245.0,106.458,25.397,0.0
64471,1,2000000,4401746.0,104.792,24.77,0.0
64970,1,2000000,4432026.5,93.958,19.549,0.0
65469,1,2000000,4467507.0,103.333,35.052,0.0
65968,1,2000000,4501847.0,121.042,194.174,0.0
66467,1,2000000,4539907.5,103.547,28.427,0.0
66966,1,2000000,4579148.0,138.13,287.36,0.0
67465,1,2000000,4612728.0,102.292,28.56,0.0
67964,1,2000000,4643729.0,106.458,36.495,40.0
68463,1,2000000,4681028.5,102.505,33.656,0.0
68962,1,2000000,4724249.5,116.667,154.043,0.0
69461,1,2000000,4774749.0,111.25,32.849,0.0
69960,1,2000000,4808010.0,109.167,31.161,0.0
70459,1,2000000,4817670.0,110.208,227.925,0.0
70958,1,2000000,4826590.5,104.583,40.05,0.0
71457,1,2000000,4832330.5,102.708,24.749,0.0
71956,1,2000000,4881031.0,102.917,33.376,0.0
72455,1,2000000,4927731.5,101.25,22.755,20.0
72954,1,2000000,4960071.5,101.042,29.498,0.0
73453,1,2000000,4991692.0,110.214,32.165,0.0
73952,1,2000000,5030472.5,102.5,20.72,0.0
74451,1,2000000,5068233.0,113.958,21.778,0.0
74950,1,2000000,5112773.5,108.547,26.082,0.0
75449,1,2000000,5142314.0,117.292,37.528,0.0
75948,1,2000000,5179574.0,104.375,37.257,0.0
76447,1,2000000,5212314.5,115.63,41.808,0.0
76946,1,2000000,5263715.0,107.714,41.64,40.0
77445,1,2000000,5311156.0,105.833,26.514,0.0
77944,1,2000000,5351756.0,101.667,38.795,0.0
78443,1,2000000,5395957.0,106.458,29.938,40.0
78942,1,2000000,5440977.0,112.083,20.967,0.0
79441,1,2000000,5469417.0,105.833,22.774,0.0
79940,1,2000000,5506577.0,112.708,26.624,0.0
80439,1,2000000,5558578.0,113.542,25.561,0.0
80938,1,2000000,5602978.5,107.5,32.132,0.0
81437,1,2000000,5644359.0,112.708,20.592,0.0
81936,1,2000000,5665259.0,99.38,24.547,0.0
82435,1,2000000,5699219.5,111.458,22.835,0.0
82934,1,2000000,5754900.5,96.667,20.602,0.0
83433,1,2000000,5802860.5,103.75,30.673,0.0
83932,1,2000000,5834001.0,108.75,32.849,0.0
84431,1,2000000,5842101.0,109.583,45.116,40.0
84930,1,2000000,5889821.0,115.417,34.669,0.0
85429,1,2000000,5931342.0,92.083,19.303,0.0
85928,1,2000000,5912782.0,104.792,39.18,0.0
86427,1,2000000,5949862.0,111.25,59.373,0.0
86926,1,2000000,6035263.0,110.208,36.323,0.0
87425,1,2000000,6047943.0,98.547,20.815,0.0
87924,1,2000000,6058423.5,116.672,21.788,0.0
88423,1,2000000,6101384.0,103.76,37.771,0.0
88922,1,2000000,6130584.0,114.792,23.822,0.0
89421,1,2000000,6170025.0,103.125,26.97,0.0
89920,1,2000000,6212425.0,112.292,45.198,0.0
90419,1,2000000,6236305.5,111.25,22.57,0.0
90918,1,2000000,6269905.0,96.875,21.431,0.0
