size,time,resolution
3263.0,26601.0,80.0
3264.0,26600.0,75.0
3265.0,26641.0,82.5
3266.0,26680.5,82.5
3267.0,26640.0,78.75
3268.0,26680.5,80.0
3269.0,26640.0,86.25
3270.0,26640.0,95.0
3271.0,26641.0,85.0
3272.0,26700.5,78.75
3273.0,26660.5,78.75
3274.0,26641.0,82.5
3275.0,26660.5,85.0
3276.0,26640.0,86.25
3277.0,26680.0,75.0
3278.0,26680.0,76.25
3279.0,26700.5,80.0
3280.0,26640.5,81.25
3281.0,26680.0,80.0
3282.0,26660.5,80.0
3283.0,26680.0,80.0
3284.0,26640.5,80.03125
3285.0,26720.0,82.5
3286.0,26680.0,85.0
3287.0,26680.0,75.0
3288.0,26680.0,78.75
3289.0,26681.0,82.5
3290.0,26681.0,81.25
3291.0,26740.5,80.0
3292.0,26760.0,81.25
3293.0,26720.5,82.5
3294.0,26680.5,86.25
3295.0,26720.0,82.5
3296.0,26720.0,83.75
3297.0,26700.5,82.5
3298.0,26761.0,78.75
3299.0,26720.0,83.75
3300.0,26681.0,78.75
3301.0,26700.5,77.5
3302.0,26720.0,82.5
3303.0,26760.0,92.5
3304.0,26740.5,78.75
3305.0,26760.0,77.5
3306.0,26720.0,83.75
3307.0,26720.0,78.75
3308.0,26740.5,81.25
3309.0,26720.0,85.0
3310.0,26721.0,83.75
3311.0,26760.0,83.75
3312.0,26760.0,78.75
3313.0,26760.0,81.25
3314.0,26760.0,93.75
3315.0,26761.0,81.25
3316.0,26720.0,78.75
3317.0,26720.0,86.25
3318.0,26760.0,91.25
3319.0,26721.0,80.0
3320.0,26780.5,81.25
3321.0,26800.0,80.0
3322.0,26800.0,82.5
3323.0,26761.0,77.5
3324.0,26740.5,78.75
3325.0,26761.0,85.0
3326.0,26760.0,82.5
3327.0,26800.0,77.5
3328.0,26761.0,82.5
3329.0,26760.5,81.25
3330.0,26760.0,75.0
3331.0,26840.0,83.75
3332.0,26760.0,83.75
3333.0,26800.0,78.75
3334.0,26840.0,81.28125
3335.0,26780.5,81.25
3336.0,26760.5,85.0
3337.0,26780.5,81.25
3338.0,26800.0,77.5
3339.0,26760.0,73.75
3340.0,26800.0,76.25
3341.0,26800.0,80.0
3342.0,26800.0,78.75
3343.0,26800.0,80.03125
3344.0,26800.0,78.75
3345.0,26760.0,80.0
3346.0,26840.5,78.75
3347.0,26840.0,78.75
3348.0,26801.0,81.25
3349.0,26840.0,87.5
3350.0,26840.0,81.25
3351.0,26800.5,85.0
3352.0,26801.0,78.75
3353.0,26880.0,82.5
3354.0,26841.0,82.5
3355.0,26820.5,80.03125
3356.0,26840.0,77.5
3357.0,26840.0,73.75
3358.0,26840.5,80.0
3359.0,26840.0,85.03125
3360.0,26800.0,78.75
3361.0,26880.0,80.0
3362.0,26840.0,77.5
3363.0,26840.0,81.25
3364.0,26840.5,83.75
3365.0,26840.0,80.0
3366.0,26840.0,80.0
3367.0,26840.0,78.75
3368.0,26841.0,83.75
3369.0,26840.0,80.0
3370.0,26841.0,81.25
3371.0,26880.0,88.75
3372.0,26880.0,83.75
3373.0,26840.0,81.25
3374.0,26840.0,82.5
3375.0,26880.0,82.5
3376.0,26840.0,78.75
3377.0,26880.0,80.0
3378.0,26880.0,81.25
3379.0,26880.0,78.75
3380.0,26880.0,85.0
3381.0,26880.0,82.5
3382.0,26920.0,80.0
3383.0,26920.0,80.0
3384.0,26881.0,80.0
3385.0,26880.0,75.0
3386.0,26880.0,72.5
3387.0,26920.0,77.5
3388.0,26920.0,83.75
3389.0,26920.0,85.0
3390.0,26920.0,78.75
3391.0,26880.0,88.75
3392.0,26920.0,80.0
3393.0,26940.5,83.75
3394.0,26881.0,97.5
3395.0,26920.0,80.0
3396.0,26921.0,82.53125
3397.0,26900.5,80.0
3398.0,26900.5,78.75
3399.0,26920.5,82.5
3400.0,26960.0,85.0
3401.0,26921.0,78.75
3402.0,26920.5,78.75
3403.0,26920.0,80.0
3404.0,26920.5,80.0
3405.0,26920.5,80.0
3406.0,26921.0,80.0
3407.0,26920.0,80.0
3408.0,26920.0,81.25
3409.0,26960.0,75.0
3410.0,26960.0,80.0
3411.0,27000.0,78.75
3412.0,26920.0,83.75
3413.0,26920.0,83.75
3414.0,26961.0,78.75
3415.0,26960.0,82.5
3416.0,26960.0,85.0
3417.0,26940.5,80.0
3418.0,27000.0,78.75
3419.0,26921.0,82.5
3420.0,26961.0,87.5
3421.0,27000.0,81.25
3422.0,26961.0,85.0
3423.0,26961.0,82.5
3424.0,26960.0,78.75
3425.0,26960.0,81.25
3426.0,27000.0,78.75
3427.0,26960.0,82.5
3428.0,26960.0,82.5
3429.0,27040.0,80.0
3430.0,26960.5,85.0
3431.0,26960.5,88.75
3432.0,27000.0,91.25
3433.0,26960.0,81.25
3434.0,26980.5,86.25
3435.0,27000.0,86.25
3436.0,26980.5,85.0
3437.0,27000.0,82.5
3438.0,27020.5,78.75
3439.0,27001.0,95.0
3440.0,27000.0,80.0
3441.0,27040.0,81.25
3442.0,27001.0,80.0
3443.0,27020.0,85.0
3444.0,27000.0,85.0
3445.0,27000.0,81.25
3446.0,27020.5,91.28125
3447.0,27040.0,80.0
3448.0,27040.0,81.25
3449.0,27001.0,82.5
3450.0,27020.5,80.0
3451.0,27001.0,86.25
3452.0,27000.5,80.0
3453.0,27040.0,77.5
3454.0,27040.0,86.25
3455.0,27040.0,85.0
3456.0,27041.0,77.5
3457.0,27040.0,86.25
3458.0,27000.0,81.25
3459.0,27040.0,81.25
3460.0,27040.0,77.5
3461.0,27040.0,81.25
3462.0,27080.0,78.75
3463.0,27040.0,83.75
3464.0,27040.5,87.5
3465.0,27060.5,86.25
3466.0,27080.0,76.25
3467.0,27040.0,81.25
3468.0,27080.0,80.0
3469.0,27080.0,82.5
3470.0,27080.0,81.25
3471.0,27080.5,80.0
3472.0,27041.0,81.25
3473.0,27041.0,76.25
3474.0,27041.0,82.5
3475.0,27041.0,82.5
3476.0,27080.0,75.03125
3477.0,27080.0,85.0
3478.0,27081.0,87.5
3479.0,27081.0,85.0
3480.0,27080.0,82.5
3481.0,27080.0,80.0
3482.0,27080.0,77.5
3483.0,27120.0,75.0
3484.0,27080.5,82.5
3485.0,27080.5,80.0
3486.0,27080.0,80.0
3487.0,27041.0,83.75
3488.0,27080.5,77.5
3489.0,27080.5,81.25
3490.0,27120.0,80.0
3491.0,27121.0,78.75
3492.0,27160.0,78.75
3493.0,27120.0,85.0
3494.0,27100.5,87.5
3495.0,27120.0,80.0
3496.0,27121.0,76.25
3497.0,27120.0,80.0
3498.0,27160.0,78.75
3499.0,27081.0,81.25
3500.0,27121.0,78.75
3501.0,27120.0,80.0
3502.0,27120.0,81.25
3503.0,27160.0,83.78125
3504.0,27160.0,81.25
3505.0,27121.0,83.75
3506.0,27121.0,82.5
3507.0,27140.5,76.25
3508.0,27240.0,83.75
3509.0,27160.5,81.25
3510.0,27180.5,82.5
3511.0,27160.5,78.75
3512.0,27120.5,82.5
3513.0,27121.0,77.5
3514.0,27160.0,83.8125
3515.0,27160.0,82.5
3516.0,27220.5,80.0
3517.0,27160.0,81.25
3518.0,27200.0,82.5
3519.0,27180.5,81.25
3520.0,27160.0,81.25
3521.0,27200.0,76.25
3522.0,27200.0,78.75
3523.0,27260.0,82.5
3524.0,27240.0,81.25
3525.0,27160.0,81.25
3526.0,27220.5,83.75
3527.0,27161.0,83.75
3528.0,27160.5,80.0
3529.0,27220.5,78.75
3530.0,27200.0,85.0
3531.0,27220.5,78.75
3532.0,27200.0,81.25
3533.0,27200.0,82.5
3534.0,27220.0,76.25
3535.0,27200.5,83.75
3536.0,27161.0,88.75
3537.0,27200.0,80.0
3538.0,27200.5,77.5
3539.0,27240.0,78.75
3540.0,27160.0,80.0
3541.0,27200.0,82.5
3542.0,27200.0,90.0
3543.0,27200.0,81.25
3544.0,27240.0,78.75
3545.0,27240.0,77.5
3546.0,27200.0,83.75
3547.0,27200.5,78.75
3548.0,27240.0,86.25
3549.0,27200.0,82.5
3550.0,27201.0,80.0
3551.0,27240.0,77.5
3552.0,27240.0,82.5
3553.0,27220.5,75.0
3554.0,27220.5,75.0
3555.0,27201.0,90.0
3556.0,27240.0,86.25
3557.0,27240.5,86.25
3558.0,27280.5,81.25
3559.0,27240.0,82.5
3560.0,27241.0,81.25
3561.0,27240.0,80.0
3562.0,27240.0,82.5
3563.0,27280.0,80.0
3564.0,27300.5,81.25
3565.0,27360.0,87.5
3566.0,27241.0,83.75
3567.0,27260.0,82.5
3568.0,27280.0,75.0
3569.0,27280.0,82.5
3570.0,27281.0,83.75
3571.0,27280.0,78.75
3572.0,27321.0,87.5
3573.0,27320.5,82.5
3574.0,27280.5,85.0
3575.0,27240.0,78.75
3576.0,27280.0,85.0
3577.0,27280.0,82.5
3578.0,27320.0,81.25
3579.0,27360.0,78.75
3580.0,27320.0,80.0
3581.0,27280.0,82.5
3582.0,27260.5,78.75
3583.0,27280.0,78.75
3584.0,27300.5,70.0
3585.0,27280.0,77.5
3586.0,27281.0,80.0
3587.0,27300.5,77.5
3588.0,27320.0,86.25
3589.0,27300.5,82.5
3590.0,27320.0,77.5
3591.0,27320.0,77.5
3592.0,27340.5,82.5
3593.0,27320.0,78.75
3594.0,27340.5,80.0
3595.0,27340.5,77.5
3596.0,27320.0,85.0
3597.0,27321.0,78.75
3598.0,27360.0,85.0
3599.0,27320.0,76.25
3600.0,27340.5,78.75
3601.0,27321.0,83.75
3602.0,27360.5,76.25
3603.0,27360.0,85.0
3604.0,27380.5,96.25
3605.0,27360.0,80.0
3606.0,27360.0,77.5
3607.0,27360.5,80.0
3608.0,27361.0,80.0
3609.0,27340.5,82.5
3610.0,27360.5,80.0
3611.0,27361.0,81.25
3612.0,27380.0,87.5
3613.0,27380.0,81.25
3614.0,27360.0,87.5
3615.0,27361.0,80.0
3616.0,27440.5,90.0
3617.0,27400.5,86.25
3618.0,27380.5,81.25
3619.0,27400.0,82.5
3620.0,27380.0,202.5
3621.0,27400.0,82.5
3622.0,27361.0,82.5
3623.0,27380.5,88.75
3624.0,27361.0,87.5
3625.0,27400.0,83.75
3626.0,27420.5,83.75
3627.0,27480.0,80.0
3628.0,27440.0,78.75
3629.0,27400.0,85.0
3630.0,27380.5,78.75
3631.0,27400.0,77.5
3632.0,27440.0,82.5
3633.0,27400.0,82.5
3634.0,27400.5,76.25
3635.0,27401.0,81.25
3636.0,27480.0,80.0
3637.0,27460.5,85.0
3638.0,27480.0,81.25
3639.0,27400.0,78.75
3640.0,27401.0,81.25
3641.0,27420.5,82.5
3642.0,27480.0,83.75
3643.0,27440.0,78.75
3644.0,27460.0,78.75
3645.0,27500.5,81.25
3646.0,27440.0,82.5
3647.0,27440.5,82.5
3648.0,27520.0,83.75
3649.0,27460.0,81.25
3650.0,27440.0,81.25
3651.0,27480.0,81.25
3652.0,27520.0,78.75
3653.0,27400.5,82.5
3654.0,27441.0,81.25
3655.0,27460.5,81.25
3656.0,27440.0,85.0
3657.0,27480.0,81.25
3658.0,27441.0,78.75
3659.0,27440.0,80.0
3660.0,27440.0,78.75
3661.0,27521.0,78.75
3662.0,27460.0,80.0
3663.0,27460.5,80.0
3664.0,27480.0,85.0
3665.0,27481.0,85.0
3666.0,27480.0,73.75
3667.0,27540.5,81.25
3668.0,27481.0,86.25
3669.0,27440.0,86.25
3670.0,27480.0,85.0
3671.0,27480.0,83.75
3672.0,27460.5,86.25
3673.0,27520.0,77.5
3674.0,27480.0,76.25
3675.0,27480.5,77.5
3676.0,27540.5,80.0
3677.0,27520.5,77.5
3678.0,27520.0,83.75
3679.0,27561.0,80.0
3680.0,27540.5,82.5
3681.0,27480.0,80.0
3682.0,27520.5,83.75
3683.0,27520.0,78.75
3684.0,27520.0,81.25
3685.0,27601.0,86.25
3686.0,27540.0,85.0
3687.0,27560.0,82.5
3688.0,27520.0,77.5
3689.0,27600.5,80.0
3690.0,27540.5,86.25
3691.0,27561.0,82.5
3692.0,27520.0,76.25
3693.0,27540.0,80.0
3694.0,27560.5,82.5
3695.0,27520.0,80.0
3696.0,27521.0,83.75
3697.0,27560.0,85.0
3698.0,27560.0,80.0
3699.0,27561.0,83.75
3700.0,27540.5,83.75
3701.0,27560.0,82.5
3702.0,27560.0,83.75
3703.0,27600.0,83.75
3704.0,27600.0,82.5
3705.0,27521.0,76.25
3706.0,27600.0,81.25
3707.0,27560.0,81.25
3708.0,27540.5,80.0
3709.0,27561.0,83.75
3710.0,27561.0,78.75
3711.0,27560.5,78.75
3712.0,27561.0,85.0
3713.0,27600.5,80.0
3714.0,27560.0,86.25
3715.0,27640.0,86.25
3716.0,27521.0,82.5
3717.0,27620.5,82.5
3718.0,27640.0,78.75
3719.0,27560.0,81.25
3720.0,27601.0,78.75
3721.0,27640.0,87.5
3722.0,27600.5,75.0
3723.0,27560.0,82.5
3724.0,27580.5,78.75
3725.0,27600.0,86.25
3726.0,27600.5,85.0
3727.0,27600.0,78.75
3728.0,27600.0,82.5
3729.0,27601.0,77.5
3730.0,27640.0,81.25
3731.0,27640.0,81.25
3732.0,27660.5,81.25
3733.0,27640.5,82.5
3734.0,27640.0,86.25
3735.0,27640.0,83.78125
3736.0,27641.0,78.75
3737.0,27680.0,80.0
3738.0,27601.0,80.0
3739.0,27680.0,77.5
3740.0,27640.0,81.25
3741.0,27601.0,77.5
3742.0,27680.0,80.0
3743.0,27640.0,81.25
3744.0,27680.0,86.25
3745.0,27641.0,78.75
3746.0,27640.5,82.5
3747.0,27641.0,78.75
3748.0,27640.5,82.5
3749.0,27640.5,76.25
3750.0,27620.5,77.5
3751.0,27640.0,81.25
3752.0,27680.0,82.5
3753.0,27601.0,82.5
3754.0,27680.0,82.5
3755.0,27681.0,78.75
3756.0,27700.5,90.0
3757.0,27680.5,85.0
3758.0,27720.0,78.78125
3759.0,27681.0,78.75
3760.0,27700.5,77.5
3761.0,27680.0,75.0
3762.0,27680.5,77.5
3763.0,27700.0,81.25
3764.0,27720.0,82.5
3765.0,27720.0,78.75
3766.0,27760.5,82.5
3767.0,27640.5,83.75
3768.0,27680.0,80.0
3769.0,27680.5,77.5
3770.0,27721.0,81.25
3771.0,27720.5,82.5
3772.0,27680.0,80.0
3773.0,27720.0,77.53125
3774.0,27680.5,77.5
3775.0,27700.5,80.0
3776.0,27700.5,76.25
3777.0,27720.0,83.75
3778.0,27721.0,80.0
3779.0,27720.5,80.0
3780.0,27760.0,92.5
3781.0,27800.0,81.25
3782.0,27681.0,78.75
3783.0,27760.0,83.75
3784.0,27780.5,87.5
3785.0,27721.0,80.0
3786.0,27780.5,77.5
3787.0,27760.0,80.0
3788.0,27761.0,78.75
3789.0,27780.5,82.5
3790.0,27681.0,77.5
3791.0,27720.0,80.0
3792.0,27721.0,81.25
3793.0,27760.0,81.25
3794.0,27760.5,78.75
3795.0,27780.5,86.25
3796.0,27760.0,82.5
3797.0,27760.0,80.0
3798.0,27800.0,82.5
3799.0,27720.5,85.0
3800.0,27760.5,80.0
3801.0,27760.0,88.75
3802.0,27800.5,81.25
3803.0,27840.0,77.5
3804.0,27761.0,132.5
3805.0,27760.5,78.75
3806.0,27780.5,76.25
3807.0,27801.0,163.75
3808.0,27800.0,83.75
3809.0,27760.0,80.0
3810.0,27760.0,82.5
3811.0,27800.0,78.75
3812.0,27760.5,80.0
3813.0,27800.0,77.5
3814.0,27800.0,73.75
3815.0,27760.5,75.0
3816.0,27780.5,75.0
3817.0,27800.5,86.25
3818.0,27800.0,80.0
3819.0,27800.5,83.75
3820.0,27800.0,77.5
3821.0,27800.0,81.25
3822.0,27800.0,78.75
3823.0,27840.0,81.25
3824.0,27820.5,78.75
3825.0,27780.5,82.5
3826.0,27800.5,83.75
3827.0,27840.0,86.25
3828.0,27880.5,82.5
3829.0,27800.0,80.0
3830.0,27800.0,81.28125
3831.0,27841.0,78.75
3832.0,27840.5,80.03125
3833.0,27840.0,80.0
3834.0,27800.0,78.75
3835.0,27800.0,86.25
3836.0,27841.0,82.5
3837.0,27840.0,80.0
3838.0,27840.0,76.25
3839.0,27840.0,77.5
3840.0,27860.5,80.0
3841.0,27840.0,81.25
3842.0,27840.5,83.75
3843.0,27880.0,80.0
3844.0,27880.5,80.0
3845.0,27840.5,85.0
3846.0,27841.0,86.25
3847.0,27860.5,85.0
3848.0,27840.0,81.25
3849.0,27901.0,81.25
3850.0,27880.0,83.75
3851.0,27900.5,87.5
3852.0,27921.0,83.75
3853.0,27880.0,81.25
3854.0,27841.0,85.0
3855.0,27880.5,80.0
3856.0,27881.0,78.75
3857.0,27880.0,81.25
3858.0,27840.0,83.75
3859.0,27881.0,82.5
3860.0,27880.0,80.0
3861.0,27860.5,75.0
3862.0,27921.0,81.25
3863.0,27900.5,82.5
3864.0,27880.5,82.5
3865.0,27880.0,83.75
3866.0,27881.0,83.75
3867.0,27920.0,82.5
3868.0,27880.0,80.0
3869.0,27880.0,80.0
3870.0,27880.0,83.78125
3871.0,27920.0,83.75
3872.0,27920.0,77.5
3873.0,27900.5,81.25
3874.0,27900.0,81.25
3875.0,27920.0,86.25
3876.0,27920.0,85.0
3877.0,27880.5,87.5
3878.0,27920.0,80.0
3879.0,27900.5,80.0
3880.0,27920.0,78.75
3881.0,27921.0,82.5
3882.0,27920.0,83.75
3883.0,27900.5,78.75
3884.0,27920.0,81.25
3885.0,27920.0,81.25
3886.0,27960.0,83.75
3887.0,27960.0,82.5
3888.0,28000.0,83.75
3889.0,27940.5,83.78125
3890.0,27920.0,77.5
3891.0,28000.0,75.0
3892.0,27960.0,82.5
3893.0,27920.0,78.75
3894.0,27921.0,80.0
3895.0,27961.0,82.5
3896.0,27920.0,76.25
3897.0,27960.0,81.25
3898.0,27960.0,81.25
3899.0,28040.0,80.0
3900.0,27940.5,81.25
3901.0,27980.5,78.75
3902.0,27960.0,81.25
3903.0,27960.0,82.5
3904.0,27960.5,82.5
3905.0,28000.0,77.5
3906.0,28000.0,83.75
3907.0,28000.0,82.5
3908.0,27960.0,90.0
3909.0,27960.0,81.25
3910.0,27960.0,83.75
3911.0,27961.0,80.0
3912.0,28000.0,80.0
3913.0,28020.5,80.0
3914.0,28000.5,80.0
3915.0,28020.5,83.75
3916.0,28001.0,82.5
3917.0,28000.0,87.5
3918.0,28000.0,90.0
3919.0,28000.0,82.5
3920.0,28000.0,78.75
3921.0,28000.0,82.5
3922.0,28000.0,81.25
3923.0,28000.0,83.75
3924.0,28080.0,83.75
3925.0,28001.0,88.75
3926.0,28040.0,86.25
3927.0,28040.0,83.75
3928.0,28020.5,81.25
3929.0,28001.0,83.75
3930.0,28080.0,81.25
3931.0,28001.0,81.25
3932.0,28040.5,81.25
3933.0,28040.0,301.28125
3934.0,28060.0,77.5
3935.0,28041.0,80.0
3936.0,28040.0,77.5
3937.0,28040.5,77.5
3938.0,28040.5,82.5
3939.0,28080.0,85.0
3940.0,28100.5,82.5
3941.0,28001.0,83.75
3942.0,28041.0,82.5
3943.0,28100.5,80.0
3944.0,28080.0,80.0
3945.0,28080.0,80.03125
3946.0,28040.0,81.25
3947.0,28080.0,78.78125
3948.0,28080.0,82.5
3949.0,28080.0,83.75
3950.0,28080.5,80.0
3951.0,28081.0,78.75
3952.0,28080.0,82.5
3953.0,28120.0,76.25
3954.0,28080.0,80.0
3955.0,28080.0,87.5
3956.0,28081.0,78.75
3957.0,28120.0,71.25
3958.0,28080.5,90.0
3959.0,28100.0,81.25
3960.0,28101.0,81.25
3961.0,28120.5,81.25
3962.0,28081.0,81.25
3963.0,28120.0,80.0
3964.0,28121.0,77.5
3965.0,28080.0,87.5
3966.0,28120.0,85.0
3967.0,28141.0,83.75
3968.0,28120.0,78.75
3969.0,28120.0,88.75
3970.0,28120.0,85.0
3971.0,28120.0,81.25
3972.0,28140.5,82.5
3973.0,28100.5,83.75
3974.0,28140.0,77.5
3975.0,28200.0,86.25
3976.0,28160.0,82.5
3977.0,28120.0,85.03125
3978.0,28160.0,85.0
3979.0,28160.5,78.75
3980.0,28161.0,81.25
3981.0,28160.5,82.5
3982.0,28120.0,86.25
3983.0,28160.5,78.75
3984.0,28140.5,81.25
3985.0,28120.5,80.0
3986.0,28160.0,85.0
3987.0,28140.5,83.75
3988.0,28160.5,81.25
3989.0,28140.5,86.25
3990.0,28180.5,81.25
3991.0,28160.0,81.25
3992.0,28180.5,78.75
3993.0,28180.5,88.75
3994.0,28161.0,83.78125
3995.0,28161.0,76.25
3996.0,28160.0,78.75
3997.0,28180.5,81.25
3998.0,28161.0,80.0
3999.0,28260.5,80.0
4000.0,28121.0,87.5
4001.0,28160.5,78.75
4002.0,28161.0,78.75
4003.0,28161.0,81.25
4004.0,28180.5,92.5
4005.0,28161.0,95.0
4006.0,28260.0,83.75
4007.0,28200.0,77.5
4008.0,28161.0,83.75
4009.0,28180.0,83.75
4010.0,28161.0,82.53125
4011.0,28220.5,82.5
4012.0,28240.5,83.75
4013.0,28161.0,78.75
4014.0,28201.0,88.75
4015.0,28240.0,281.28125
4016.0,28220.5,86.25
4017.0,28200.0,86.25
4018.0,28220.5,77.5
4019.0,28280.0,83.75
4020.0,28200.5,85.0
4021.0,28240.0,82.5
4022.0,28280.0,78.75
4023.0,28220.5,78.75
4024.0,28201.0,85.0
4025.0,28240.0,85.0
4026.0,28201.0,87.5
4027.0,28260.5,85.0
4028.0,28240.0,86.25
4029.0,28240.0,85.0
4030.0,28200.0,77.5
4031.0,28280.5,81.25
4032.0,28260.5,76.25
4033.0,28300.5,80.0
4034.0,28320.0,85.0
4035.0,28240.0,85.0
4036.0,28240.0,82.5
4037.0,28260.0,81.25
4038.0,28241.0,85.0
4039.0,28220.5,88.75
4040.0,28241.0,80.0
4041.0,28280.0,82.5
4042.0,28300.5,81.25
4043.0,28241.0,88.75
4044.0,28280.0,82.5
4045.0,28260.0,86.25
4046.0,28281.0,78.75
4047.0,28320.0,81.25
4048.0,28320.0,83.75
4049.0,28280.0,83.75
4050.0,28300.5,82.5
4051.0,28280.5,75.0
4052.0,28280.5,82.5
4053.0,28320.0,83.75
4054.0,28280.0,83.75
4055.0,28280.0,85.0
4056.0,28320.0,77.5
4057.0,28280.0,80.0
4058.0,28320.0,86.25
4059.0,28300.5,82.5
4060.0,28320.0,78.75
4061.0,28360.0,87.5
4062.0,28300.5,86.25
4063.0,28320.0,81.28125
4064.0,28320.0,77.5
4065.0,28320.0,82.5
4066.0,28320.0,78.75
4067.0,28320.0,86.28125
4068.0,28320.0,83.75
4069.0,28320.0,81.25
4070.0,28300.5,77.5
4071.0,28320.0,81.25
4072.0,28360.0,85.0
4073.0,28320.0,77.5
4074.0,28340.5,78.75
4075.0,28360.0,80.0
4076.0,28401.0,82.5
4077.0,28380.5,83.75
4078.0,28380.5,81.25
4079.0,28401.0,96.25
4080.0,28360.5,77.5
4081.0,28361.0,88.75
4082.0,28360.0,85.0
4083.0,28360.5,78.75
4084.0,28401.0,87.5
4085.0,28400.0,91.25
4086.0,28380.0,90.0
4087.0,28361.0,85.0
4088.0,28361.0,80.0
4089.0,28380.5,85.0
4090.0,28360.0,78.75
4091.0,28400.0,76.25
4092.0,28400.0,83.75
4093.0,28400.5,86.25
4094.0,28420.0,82.5
4095.0,28460.5,191.25
4096.0,28380.5,87.5
4097.0,28360.5,87.5
4098.0,28400.0,88.75
4099.0,28400.0,87.5
4100.0,28440.0,83.75
4101.0,28400.0,81.25
4102.0,28400.5,83.75
4103.0,28440.0,82.5
4104.0,28401.0,86.25
4105.0,28460.5,85.0
4106.0,28440.5,77.5
4107.0,28480.0,85.0
4108.0,28400.5,80.0
4109.0,28441.0,76.25
4110.0,28401.0,80.0
4111.0,28440.0,83.75
4112.0,28400.0,78.75
4113.0,28420.5,81.25
4114.0,28400.0,82.5
4115.0,28400.0,83.75
4116.0,28400.0,88.75
4117.0,28440.5,83.75
4118.0,28440.0,81.28125
4119.0,28460.5,78.75
4120.0,28401.0,82.5
4121.0,28441.0,82.5
4122.0,28400.0,90.0
4123.0,28440.0,95.0
4124.0,28441.0,76.25
4125.0,28480.0,82.5
4126.0,28481.0,81.25
4127.0,28440.0,85.0
4128.0,28401.0,83.75
4129.0,28441.0,80.0
4130.0,28481.0,78.78125
4131.0,28480.0,313.75
4132.0,28440.0,80.0
4133.0,28460.5,91.25
4134.0,28481.0,90.0
4135.0,28520.5,83.75
4136.0,28460.5,438.75
4137.0,28480.0,88.75
4138.0,28441.0,80.0
4139.0,28480.0,83.75
4140.0,28480.0,80.0
4141.0,28500.5,85.0
4142.0,28481.0,81.25
4143.0,28480.0,78.75
4144.0,28440.0,82.5
4145.0,28521.0,83.75
4146.0,28441.0,80.0
4147.0,28480.0,85.0
4148.0,28480.0,83.75
4149.0,28520.0,93.75
4150.0,28480.5,81.25
4151.0,28520.0,81.25
4152.0,28500.0,81.25
4153.0,28481.0,82.5
4154.0,28480.0,85.03125
4155.0,28561.0,86.25
4156.0,28480.5,83.75
4157.0,28520.0,78.75
4158.0,28481.0,95.0
4159.0,28480.0,80.0
4160.0,28480.5,85.0
4161.0,28480.0,78.75
4162.0,28560.0,81.25
4163.0,28560.0,85.0
4164.0,28441.0,76.25
4165.0,28480.0,83.75
4166.0,28520.0,83.75
4167.0,28521.0,85.0
4168.0,28561.0,81.25
4169.0,28560.0,78.75
4170.0,28560.0,88.75
4171.0,28520.0,85.0
4172.0,28560.0,83.75
4173.0,28520.0,83.75
4174.0,28521.0,80.0
4175.0,28520.0,85.0
4176.0,28540.5,77.5
4177.0,28540.5,82.5
4178.0,28560.0,86.25
4179.0,28560.0,82.5
4180.0,28600.0,78.75
4181.0,28600.0,87.5
4182.0,28540.5,86.25
4183.0,28580.0,82.5
4184.0,28560.5,86.25
4185.0,28560.0,78.75
4186.0,28560.5,78.75
4187.0,28560.5,87.5
4188.0,28560.0,77.5
4189.0,28601.0,81.25
4190.0,28561.0,76.25
4191.0,28580.0,80.0
4192.0,28560.0,87.5
4193.0,28620.5,83.75
4194.0,28660.5,83.75
4195.0,28561.0,81.25
4196.0,28640.0,81.25
4197.0,28600.5,85.0
4198.0,28640.0,81.25
4199.0,28580.5,75.0
4200.0,28561.0,82.5
4201.0,28601.0,85.0
4202.0,28601.0,86.25
4203.0,28560.5,81.25
4204.0,28600.5,80.0
4205.0,28600.0,83.75
4206.0,28601.0,83.75
4207.0,28600.0,75.0
4208.0,28580.5,76.25
4209.0,28600.0,77.5
4210.0,28600.0,82.5
4211.0,28600.0,78.75
4212.0,28641.0,82.5
4213.0,28680.0,77.5
4214.0,28620.5,80.0
4215.0,28640.0,81.25
4216.0,28600.0,86.25
4217.0,28680.0,83.75
4218.0,28681.0,82.5
4219.0,28640.5,81.25
4220.0,28640.0,85.0
4221.0,28600.0,78.75
4222.0,28600.0,85.0
4223.0,28680.0,83.75
4224.0,28640.5,82.5
4225.0,28680.0,78.75
4226.0,28600.0,85.0
4227.0,28680.0,82.5
4228.0,28640.5,77.5
4229.0,28681.0,80.0
4230.0,28680.5,81.25
4231.0,28680.0,78.75
4232.0,28640.5,81.25
4233.0,28641.0,78.75
4234.0,28640.0,82.5
4235.0,28640.0,81.25
4236.0,28640.0,87.5
4237.0,28640.5,83.75
4238.0,28660.5,77.5
4239.0,28680.0,86.25
4240.0,28760.0,80.0
4241.0,28720.5,78.75
4242.0,28680.0,86.25
4243.0,28660.5,91.25
4244.0,28681.0,81.25
4245.0,28760.0,92.5
4246.0,28700.5,81.25
4247.0,28680.0,86.25
4248.0,28740.0,81.25
4249.0,28680.0,78.75
4250.0,28681.0,82.5
4251.0,28720.5,87.5
4252.0,28681.0,83.75
4253.0,28800.0,83.75
4254.0,28720.5,80.0
4255.0,28720.0,81.25
4256.0,28700.5,88.75
4257.0,28720.0,83.75
4258.0,28700.5,73.75
4259.0,28740.0,81.25
