size,min_val,max_val,time,resolution,stdev
3592,1,100000,186841.5,81.875,6629.971
3601,1,100000,189402.0,78.75,8406.5
3610,1,100000,188442.0,78.75,9825.553
3619,1,100000,188862.0,78.125,9929.416
3628,1,100000,189342.0,78.141,9141.697
3637,1,100000,188982.0,76.891,7742.671
3646,1,100000,188702.0,71.25,10397.319
3655,1,100000,190222.0,117.5,11370.46
3664,1,100000,189382.0,76.875,11207.172
3673,1,100000,189362.0,82.5,10368.987
3682,1,100000,187762.0,81.25,55730.093
3691,1,100000,190262.0,76.25,8948.417
3700,1,100000,187401.5,76.875,8596.693
3709,1,100000,189642.0,78.75,8059.639
3718,1,100000,189922.0,78.125,10659.092
3727,1,100000,189442.0,86.25,8262.821
3736,1,100000,190742.0,80.0,7127.279
3745,1,100000,188622.0,82.5,58939.389
3754,1,100000,189641.5,76.875,8140.322
3763,1,100000,189182.0,79.375,12026.494
3772,1,100000,189082.0,77.5,9332.574
3781,1,100000,189602.0,84.375,11621.985
3790,1,100000,188902.0,75.0,9233.943
3799,1,100000,187962.0,90.625,10793.561
3808,1,100000,190762.0,78.125,61375.785
3817,1,100000,192742.0,79.375,8317.799
3826,1,100000,191582.0,71.875,9489.101
3835,1,100000,189722.0,81.25,11615.963
3844,1,100000,190842.0,80.0,7174.273
3853,1,100000,190942.0,76.875,10604.328
3862,1,100000,189762.0,74.375,7679.331
3871,1,100000,188502.0,76.875,21370.497
3880,1,100000,189442.0,76.25,9583.761
3889,1,100000,190562.0,77.5,7718.993
3898,1,100000,190922.0,240.0,9718.139
3907,1,100000,189602.0,76.875,8547.738
3916,1,100000,191142.0,85.625,8073.47
3925,1,100000,191062.0,81.875,8202.679
3934,1,100000,183842.0,81.25,11803.156
3943,1,100000,190062.0,78.75,8522.978
3952,1,100000,189542.0,75.625,7701.687
3961,1,100000,191702.0,76.266,10702.557
3970,1,100000,191342.0,75.641,9344.327
3979,1,100000,188382.0,79.375,11566.68
3988,1,100000,184082.0,78.75,58774.032
3997,1,100000,184562.0,81.25,9628.389
4006,1,100000,189902.0,80.0,10148.062
4015,1,100000,189962.0,76.875,9567.575
4024,1,100000,188802.0,77.5,11198.49
4033,1,100000,191602.0,82.5,9168.433
4042,1,100000,192342.0,82.5,68488.054
4051,1,100000,185342.0,86.25,11401.734
4060,1,100000,184182.0,83.125,59829.84
4069,1,100000,190002.0,78.75,10305.244
4078,1,100000,186422.0,83.75,10255.736
4087,1,100000,192422.0,80.625,15075.088
4096,1,100000,189622.0,81.875,13514.322
4105,1,100000,186902.0,80.625,11792.919
4114,1,100000,184562.0,81.875,11304.671
4123,1,100000,184742.0,76.25,9621.257
4132,1,100000,184522.0,79.375,25501.087
4141,1,100000,184002.0,80.625,10414.067
4150,1,100000,183742.0,82.5,11066.915
4159,1,100000,184462.0,81.25,11160.504
4168,1,100000,184102.0,233.75,12115.437
4177,1,100000,184642.0,85.625,11085.322
4186,1,100000,184842.0,86.875,13516.131
4195,1,100000,185201.5,81.875,57019.758
4204,1,100000,186302.0,168.141,12946.853
4213,1,100000,186162.0,84.375,13332.414
4222,1,100000,185062.0,80.0,10248.609
4231,1,100000,184861.5,88.125,24112.406
4240,1,100000,187382.0,88.75,10157.914
4249,1,100000,184302.0,79.375,60019.81
4258,1,100000,190702.0,81.875,9872.67
4267,1,100000,191442.0,81.875,13413.983
4276,1,100000,191502.0,93.125,11976.269
4285,1,100000,191222.0,83.75,9896.548
4294,1,100000,190562.0,80.0,10076.414
4303,1,100000,185442.0,80.625,6735.135
4312,1,100000,184221.5,85.625,8409.254
4321,1,100000,185642.0,81.25,9904.192
4330,1,100000,185302.0,80.625,9134.536
4339,1,100000,185262.0,80.625,11436.165
4348,1,100000,189022.0,78.75,7951.364
4357,1,100000,185302.0,76.25,7326.344
4366,1,100000,185782.0,79.375,12901.345
4375,1,100000,186022.0,83.125,13843.892
4384,1,100000,185362.0,84.391,10749.491
4393,1,100000,185762.0,83.125,14130.979
4402,1,100000,185502.0,78.125,9161.19
4411,1,100000,185942.0,92.5,8738.709
4420,1,100000,185501.5,77.5,10326.399
4429,1,100000,185582.0,78.75,12538.812
4438,1,100000,185702.0,78.125,11067.461
4447,1,100000,185722.0,83.75,14074.452
4456,1,100000,185742.0,78.125,11993.607
4465,1,100000,185662.0,83.125,12341.24
4474,1,100000,185742.0,77.5,11373.379
4483,1,100000,186321.5,81.891,11811.246
4492,1,100000,186142.0,83.125,13763.558
4501,1,100000,185622.0,85.0,11430.797
4510,1,100000,185742.0,77.5,6522.827
4519,1,100000,186361.5,90.0,8252.091
4528,1,100000,186102.0,78.75,10716.816
4537,1,100000,185742.0,83.125,12921.926
4546,1,100000,184962.0,90.625,13439.284
4555,1,100000,185502.0,80.0,13824.336
4564,1,100000,185601.5,80.0,10000.457
4573,1,100000,186022.0,90.0,16507.499
4582,1,100000,186022.0,80.625,8218.22
4591,1,100000,185742.0,83.125,11300.185
4600,1,100000,186442.0,81.25,12837.953
4609,1,100000,186522.0,86.25,13459.625
4618,1,100000,185902.0,84.391,11122.253
4627,1,100000,186422.0,88.125,11687.639
4636,1,100000,186062.0,79.375,12073.563
4645,1,100000,185441.5,80.625,5867.491
4654,1,100000,186902.0,80.0,9930.031
4663,1,100000,185801.5,87.5,7293.624
4672,1,100000,185882.0,82.5,12188.109
4681,1,100000,187102.0,84.375,61484.431
4690,1,100000,186062.0,80.625,12625.869
4699,1,100000,186662.0,83.125,10141.531
4708,1,100000,186302.0,78.75,8561.737
4717,1,100000,186722.0,81.875,13438.209
4726,1,100000,186742.0,89.375,9938.188
4735,1,100000,186822.0,99.375,12716.916
4744,1,100000,186462.0,85.0,11825.379
4753,1,100000,186902.0,80.0,12098.355
4762,1,100000,186462.0,83.75,12570.306
4771,1,100000,185802.0,85.625,10285.608
4780,1,100000,186962.0,86.875,10063.996
4789,1,100000,186502.0,93.125,11564.361
4798,1,100000,187602.0,79.375,10962.022
4807,1,100000,186382.0,88.75,9873.543
4816,1,100000,186862.0,92.5,11139.445
4825,1,100000,186622.0,85.0,11034.379
4834,1,100000,187242.0,77.5,10580.358
4843,1,100000,186462.0,87.5,10341.542
4852,1,100000,187562.0,81.875,58516.256
4861,1,100000,186742.0,85.625,9832.689
4870,1,100000,187202.0,78.125,12927.471
4879,1,100000,186581.5,83.75,9790.849
4888,1,100000,187582.0,76.875,10219.207
4897,1,100000,187142.0,80.0,12227.64
4906,1,100000,187682.0,82.5,69074.577
4915,1,100000,187342.0,81.875,10065.432
4924,1,100000,187701.5,78.125,9986.722
4933,1,100000,187482.0,86.875,73263.112
4942,1,100000,188322.0,80.625,25231.686
4951,1,100000,187602.0,94.375,11156.737
4960,1,100000,187522.0,76.875,9714.559
4969,1,100000,187722.0,83.125,10222.229
4978,1,100000,187822.0,80.0,10467.673
4987,1,100000,187462.0,96.891,10930.868
4996,1,100000,188182.0,78.75,8509.245
5005,1,100000,187982.0,90.625,11014.863
5014,1,100000,188002.0,83.75,13548.221
5023,1,100000,187942.0,78.125,10590.34
5032,1,100000,187902.0,84.375,8869.141
5041,1,100000,188082.0,79.375,13254.18
5050,1,100000,188542.0,78.75,11040.411
5059,1,100000,188162.0,78.125,10091.743
5068,1,100000,188422.0,81.25,11157.887
5077,1,100000,188282.0,78.766,55392.552
5086,1,100000,187882.0,77.5,10779.631
5095,1,100000,188181.5,88.125,10807.032
5104,1,100000,188702.0,79.375,11321.165
5113,1,100000,188462.0,80.625,11800.811
5122,1,100000,188242.0,82.5,11841.193
5131,1,100000,188802.0,85.625,60238.935
5140,1,100000,188401.5,83.75,16193.57
