size,min_val,max_val,time,resolution,stdev,mad
100,1,100,2640.0,142.031,2264.356,80.0
103,1,100,2720.0,104.219,1217.287,80.0
107,1,100,2880.0,102.191,1902.338,80.0
110,1,100,2920.0,101.562,1845.167,80.0
114,1,100,3040.0,100.625,399.193,80.0
118,1,100,3160.0,99.844,1044.453,80.0
123,1,100,3320.0,99.062,1061.77,80.0
127,1,100,3400.0,91.41,687.295,80.0
131,1,100,3520.0,95.312,714.019,80.0
136,1,100,3680.0,89.375,842.25,80.0
141,1,100,3840.0,95.156,285.508,80.0
146,1,100,4000.0,93.285,1818.292,80.0
151,1,100,4160.0,95.938,586.47,80.0
156,1,100,4280.0,95.0,675.359,80.0
162,1,100,4480.0,94.844,486.298,80.0
167,1,100,4600.0,94.688,151.991,80.0
173,1,100,4800.0,90.156,367.748,80.0
179,1,100,5000.0,98.75,150.396,119.0
186,1,100,5200.0,98.125,1327.175,120.0
192,1,100,5360.0,163.906,1012.054,80.0
199,1,100,5600.0,132.5,882.261,120.0
206,1,100,5800.0,94.688,2132.325,120.0
213,1,100,6040.0,93.133,1237.257,120.0
221,1,100,6280.0,106.406,1316.085,120.0
229,1,100,6520.0,97.5,649.52,120.0
237,1,100,6720.0,100.469,871.346,120.0
245,1,100,7000.0,99.691,2732.201,120.0
254,1,100,7240.0,97.348,507.503,120.0
263,1,100,7600.0,73.281,911.491,160.0
272,1,100,7840.0,75.16,1043.149,160.0
281,1,100,8080.0,72.812,1386.144,140.0
291,1,100,8440.0,75.312,1751.931,160.0
301,1,100,8720.0,72.348,936.99,120.0
312,1,100,9080.0,74.062,2250.709,140.5
323,1,100,9400.0,73.125,657.217,159.5
334,1,100,9760.0,73.754,941.989,159.5
346,1,100,10120.0,74.531,1328.563,160.0
358,1,100,10480.0,72.031,1850.241,160.0
371,1,100,10920.0,73.281,2257.372,199.5
384,1,100,11340.5,73.438,2422.984,140.5
398,1,100,11800.0,73.125,2228.598,161.0
412,1,100,12160.0,72.973,639.393,160.0
426,1,100,12640.0,71.875,2984.349,200.0
441,1,100,13100.5,73.602,2363.817,219.5
457,1,100,13640.0,75.781,2667.362,200.0
473,1,100,14160.0,74.379,1029.406,200.0
489,1,100,14680.0,74.691,1784.722,240.0
506,1,100,15200.5,74.848,1703.062,239.5
524,1,100,15760.0,84.219,2781.393,240.0
543,1,100,16360.0,75.625,1171.516,200.0
562,1,100,16920.0,72.656,3236.666,240.0
582,1,100,17640.5,228.441,2318.273,200.5
602,1,100,18320.0,73.91,2224.522,280.0
623,1,100,19020.5,90.629,2316.674,300.5
645,1,100,19720.0,74.219,3734.222,360.0
668,1,100,20440.0,79.688,3543.767,320.0
691,1,100,21200.5,75.0,3245.018,280.5
716,1,100,22040.0,78.281,2065.813,280.0
741,1,100,22800.0,75.0,2825.022,280.0
767,1,100,23660.5,75.0,2416.458,299.5
794,1,100,24600.0,79.844,2518.846,361.0
822,1,100,25561.0,80.629,2962.551,359.0
851,1,100,26680.0,76.875,3332.021,440.5
