size,min_val,max_val,time,resolution,stdev
100,1,100000,171921.5,93.125,24804.879
1099,1,100000,177042.0,95.625,7997.437
2098,1,100000,182462.0,100.945,42484.447
3097,1,100000,184522.0,89.375,7114.923
4096,1,100000,188342.0,111.875,8103.798
5095,1,100000,193182.0,94.062,8072.551
6094,1,100000,195482.0,95.938,12759.842
7093,1,100000,200262.0,93.75,9655.364
8092,1,100000,204842.5,97.812,8789.098
9091,1,100000,206922.5,100.938,18734.456
10090,1,100000,212742.0,96.562,43280.672
11089,1,100000,208602.5,90.625,10966.668
12088,1,100000,212462.0,96.562,10426.873
13087,1,100000,224902.0,96.562,8359.047
14086,1,100000,226742.5,97.188,9821.844
15085,1,100000,233163.0,102.82,11437.85
16084,1,100000,236422.5,99.375,10471.442
17083,1,100000,240562.0,100.938,10281.516
18082,1,100000,243163.0,100.938,9678.644
19081,1,100000,249542.5,101.266,40365.603
20080,1,100000,252002.5,107.5,9920.193
21079,1,100000,258282.5,105.938,9240.893
22078,1,100000,263763.0,117.812,41228.774
23077,1,100000,267243.0,115.328,16695.886
24076,1,100000,268362.5,272.188,11000.98
25075,1,100000,272942.5,147.82,11551.323
26074,1,100000,276763.0,117.188,13589.315
27073,1,100000,279523.0,111.562,10566.147
28072,1,100000,287743.0,117.195,12040.111
29071,1,100000,280062.5,105.32,11638.1
30070,1,100000,281303.0,123.125,12218.379
31069,1,100000,299023.0,125.312,43759.837
32068,1,100000,303983.5,130.0,13426.172
33067,1,100000,300263.0,119.062,12494.559
34066,1,100000,309083.0,118.438,12539.833
35065,1,100000,315563.0,129.375,13795.531
36064,1,100000,320643.5,130.938,13996.593
37063,1,100000,326743.0,151.562,45749.799
38062,1,100000,328464.0,138.438,13653.448
39061,1,100000,335144.0,129.07,46161.286
40060,1,100000,338263.5,128.438,15239.035
41059,1,100000,348804.0,126.875,35339.012
42058,1,100000,349383.5,117.188,19331.203
43057,1,100000,353703.5,145.312,19213.295
44056,1,100000,355084.0,135.625,16450.919
45055,1,100000,352603.5,131.57,20462.44
46054,1,100000,368364.0,130.945,18825.03
47053,1,100000,375904.0,135.312,22393.426
48052,1,100000,377884.0,132.188,16878.437
49051,1,100000,382004.0,127.812,15764.423
50050,1,100000,388204.0,125.32,17405.303
51049,1,100000,389104.0,140.625,47115.579
52048,1,100000,396704.5,187.195,17161.472
53047,1,100000,403264.0,139.688,15863.578
54046,1,100000,405164.0,142.812,19067.275
55045,1,100000,411464.5,138.125,15018.477
56044,1,100000,408544.0,129.375,17589.154
57043,1,100000,414284.5,142.5,19735.54
58042,1,100000,427604.5,138.438,48311.583
59041,1,100000,415124.5,153.438,17774.315
60040,1,100000,425124.5,145.0,48695.028
61039,1,100000,432124.5,148.75,16639.244
62038,1,100000,445625.0,145.938,17333.417
63037,1,100000,456645.0,152.812,16026.605
64036,1,100000,469685.0,145.625,18360.409
65035,1,100000,475665.0,132.5,16523.33
66034,1,100000,480085.0,144.375,20260.443
67033,1,100000,491365.0,145.312,17229.321
68032,1,100000,473525.0,146.25,34790.085
69031,1,100000,501566.0,143.125,36713.111
70030,1,100000,500065.0,140.633,32696.307
71029,1,100000,506185.5,141.562,29518.021
72028,1,100000,499865.5,141.562,36002.45
73027,1,100000,519285.5,175.625,34629.617
74026,1,100000,526545.0,140.938,32857.421
75025,1,100000,526965.5,475.0,30553.193
76024,1,100000,529145.5,151.25,33802.731
77023,1,100000,561046.0,182.188,23966.198
78022,1,100000,563866.0,148.75,31841.802
79021,1,100000,563625.5,163.125,34277.878
80020,1,100000,556645.0,184.062,38827.299
81019,1,100000,566526.0,235.32,32876.049
82018,1,100000,559385.5,144.375,36067.788
83017,1,100000,563426.0,159.703,33049.065
84016,1,100000,580186.0,164.688,32704.556
85015,1,100000,568546.0,164.695,34121.914
86014,1,100000,593926.5,161.875,39162.83
87013,1,100000,599327.0,179.07,32915.758
88012,1,100000,602806.5,159.688,35184.543
89011,1,100000,623826.5,158.125,35136.6
90010,1,100000,626506.5,179.062,29297.174
91009,1,100000,644286.5,168.125,33856.535
92008,1,100000,639107.0,167.812,37371.832
93007,1,100000,649107.0,184.688,33205.428
94006,1,100000,630967.0,166.25,36345.587
95005,1,100000,632847.0,171.25,34632.903
96004,1,100000,675107.0,173.125,35988.032
97003,1,100000,648307.0,186.891,36218.019
98002,1,100000,646867.0,180.312,35902.353
99001,1,100000,687147.0,226.57,32425.88
