size,min_val,max_val,time,resolution,stdev
100,1,100000,166762.0,78.333,22891.937
101,1,100000,166822.0,78.75,7715.614
102,1,100000,166922.0,84.583,8165.87
104,1,100000,167001.5,85.833,7909.187
105,1,100000,170802.0,80.833,7951.559
107,1,100000,171621.5,80.833,5996.589
108,1,100000,170582.0,82.917,8012.157
110,1,100000,170162.0,82.083,5393.724
111,1,100000,172042.0,79.167,7678.659
113,1,100000,169841.5,78.75,8223.993
114,1,100000,170162.0,82.917,6829.765
116,1,100000,171802.0,78.333,7071.565
118,1,100000,171322.0,83.333,6413.118
119,1,100000,172322.0,84.167,6943.487
121,1,100000,172421.5,88.333,7030.308
123,1,100000,172962.0,82.917,6872.079
124,1,100000,171182.0,82.917,5604.742
126,1,100000,167642.0,81.667,7087.694
128,1,100000,171922.0,81.25,7879.771
130,1,100000,171182.0,81.25,8478.513
131,1,100000,172302.0,92.083,8381.853
133,1,100000,171962.0,79.583,7607.763
135,1,100000,171782.0,82.5,7028.865
137,1,100000,167782.0,79.583,7438.597
139,1,100000,171942.0,92.083,6652.553
141,1,100000,167482.0,207.083,6067.875
143,1,100000,172002.0,86.25,6485.09
145,1,100000,170442.0,86.25,7720.981
147,1,100000,172162.0,83.333,6898.162
149,1,100000,167602.0,83.333,7895.791
151,1,100000,167842.0,84.583,7327.594
153,1,100000,167542.0,83.75,7830.452
155,1,100000,170581.5,167.5,7669.873
157,1,100000,171822.0,141.667,7195.091
159,1,100000,172402.0,85.833,8012.548
162,1,100000,171162.0,81.667,7250.939
164,1,100000,170462.0,88.333,7686.863
166,1,100000,167922.0,81.25,8207.447
169,1,100000,172002.0,81.677,8512.117
171,1,100000,168281.5,85.417,7342.135
173,1,100000,172342.0,109.167,9300.222
176,1,100000,172681.5,83.333,7502.51
178,1,100000,172162.0,86.667,8346.414
181,1,100000,173602.0,88.344,8219.658
183,1,100000,173081.5,91.667,7930.153
186,1,100000,167762.0,84.583,6874.558
188,1,100000,172642.0,86.25,6779.612
191,1,100000,168402.0,86.25,8186.039
194,1,100000,172102.0,92.917,8563.02
196,1,100000,173062.0,87.5,7599.255
199,1,100000,169262.0,122.51,7935.812
202,1,100000,171862.0,91.25,7945.664
205,1,100000,172202.0,87.5,6263.288
207,1,100000,172341.5,90.417,7991.392
210,1,100000,173542.0,90.0,8588.646
213,1,100000,171022.0,82.5,9203.867
216,1,100000,173262.0,90.833,7781.678
219,1,100000,173742.0,85.417,8429.521
222,1,100000,172602.0,90.0,6876.817
225,1,100000,172141.5,125.417,7301.469
229,1,100000,172742.0,91.26,6548.454
232,1,100000,173142.0,95.417,8851.778
235,1,100000,172382.0,121.25,8380.553
238,1,100000,173262.0,94.583,7761.092
242,1,100000,173562.0,89.583,7839.819
245,1,100000,171921.5,85.417,7259.139
248,1,100000,173522.0,98.333,8205.468
252,1,100000,172062.0,96.26,6922.111
255,1,100000,173082.0,94.167,7487.914
259,1,100000,174162.0,94.583,9011.749
263,1,100000,172242.0,91.667,8082.423
266,1,100000,172082.0,103.333,7408.846
270,1,100000,171942.0,82.917,7560.036
274,1,100000,169641.5,81.25,6873.698
277,1,100000,173721.5,81.25,8565.191
281,1,100000,173862.0,85.01,10847.986
285,1,100000,168242.0,87.5,7146.846
289,1,100000,169582.0,82.51,7485.612
293,1,100000,172822.0,82.5,7258.227
297,1,100000,172162.0,85.417,7166.606
301,1,100000,173962.0,78.75,7402.044
306,1,100000,172522.0,82.083,6931.847
310,1,100000,173422.0,76.25,6573.473
