size,min_val,max_val,time,resolution,stdev,mad
100,1,100,480.0,94.375,72.155,40.0
1099,1,100,2320.0,77.5,1316.565,40.0
2098,1,100,4160.0,76.875,1589.578,40.0
3097,1,100,6040.0,77.516,1019.146,40.0
4096,1,100,7920.0,76.875,2133.287,40.0
5095,1,100,9800.0,76.875,1321.05,40.0
6094,1,100,11680.0,78.125,1691.34,80.0
7093,1,100,13580.5,79.375,1561.005,60.5
8092,1,100,15460.0,80.0,1370.842,60.0
9091,1,100,17380.5,80.0,2199.476,99.5
10090,1,100,19320.0,158.75,2484.098,120.0
11089,1,100,21240.0,83.125,1976.982,120.0
12088,1,100,23060.0,82.5,2848.121,100.0
13087,1,100,25040.0,80.625,2998.575,120.0
14086,1,100,27000.0,90.0,2198.496,160.0
15085,1,100,28840.0,86.875,2390.417,160.0
16084,1,100,30860.5,90.0,2246.159,180.5
17083,1,100,32840.0,86.25,3230.232,200.0
18082,1,100,34560.0,88.766,2295.164,160.5
19081,1,100,36361.0,89.375,3572.087,160.0
20080,1,100,38240.5,86.875,3551.54,159.5
21079,1,100,40080.0,85.625,2540.009,119.0
22078,1,100,41940.5,88.125,2600.955,139.5
23077,1,100,43920.0,84.375,2560.708,119.5
24076,1,100,45820.5,90.0,4829.157,140.5
25075,1,100,47620.5,88.125,1060.236,139.5
26074,1,100,49640.0,95.625,3008.871,239.0
27073,1,100,51520.0,88.75,3109.743,179.0
28072,1,100,53360.5,92.5,4213.402,259.5
29071,1,100,55341.0,92.516,3989.471,340.5
30070,1,100,57200.5,91.875,5178.375,440.5
31069,1,100,59041.0,93.75,4894.338,380.5
32068,1,100,60861.0,93.125,4095.9,280.5
33067,1,100,62821.0,95.625,4847.723,360.0
34066,1,100,64760.5,86.25,2770.576,240.5
35065,1,100,66700.5,93.75,5344.397,579.5
36064,1,100,68360.5,96.875,4651.519,240.0
37063,1,100,70440.5,98.125,4107.696,379.5
38062,1,100,72161.0,95.0,3149.173,180.0
39061,1,100,74241.0,101.25,5367.838,540.5
40060,1,100,75980.5,100.625,3985.987,280.0
41059,1,100,78241.0,95.625,4367.657,721.0
42058,1,100,79721.0,88.125,4239.545,260.5
43057,1,100,81861.0,88.75,4132.893,620.5
44056,1,100,83681.0,104.375,4829.152,440.5
45055,1,100,85821.0,100.0,5405.331,880.5
46054,1,100,89981.0,103.125,5926.348,2780.5
47053,1,100,90561.0,106.875,4835.717,1600.0
48052,1,100,93241.0,108.141,4698.724,2180.0
49051,1,100,93241.0,108.75,3694.449,160.0
50050,1,100,95501.0,113.125,7085.697,700.0
51049,1,100,97641.0,115.625,5466.914,480.0
52048,1,100,102481.0,113.125,4717.694,3020.0
53047,1,100,101641.0,110.625,5639.054,520.0
54046,1,100,104521.0,132.516,6635.696,1480.0
55045,1,100,106541.0,120.625,6453.702,1660.0
56044,1,100,107581.0,119.375,5978.947,760.0
57043,1,100,109421.0,127.5,5234.433,559.5
58042,1,100,113061.0,143.75,4121.307,1879.5
59041,1,100,113401.0,128.125,3474.669,380.0
60040,1,100,115361.0,119.375,7110.803,280.0
61039,1,100,117361.0,136.266,5317.695,279.0
62038,1,100,119201.5,129.375,6082.257,280.0
63037,1,100,121381.0,126.875,5363.747,220.0
64036,1,100,123622.0,129.375,5303.528,621.0
65035,1,100,125341.5,128.75,5837.916,240.5
66034,1,100,128621.5,127.531,7635.116,1760.5
67033,1,100,129382.0,136.891,6012.459,420.0
68032,1,100,131821.5,143.75,6371.021,640.0
69031,1,100,138081.0,148.141,9579.829,4779.5
70030,1,100,136321.5,145.625,8111.596,1480.5
71029,1,100,140941.5,134.375,6405.054,3539.5
72028,1,100,143881.0,155.0,7642.088,4140.0
73027,1,100,145402.0,146.25,5763.191,3780.0
74026,1,100,143401.0,124.375,6994.308,419.5
75025,1,100,145441.5,141.25,8462.628,519.5
76024,1,100,149522.0,141.25,7306.419,2459.5
77023,1,100,153221.5,145.625,8564.892,3840.5
78022,1,100,155841.0,151.266,8340.137,4379.0
79021,1,100,154222.0,202.5,6665.177,1260.5
80020,1,100,157701.0,146.875,6668.689,2739.0
81019,1,100,162561.5,159.375,7083.405,3980.0
82018,1,100,159881.5,142.5,8835.928,740.0
83017,1,100,161541.5,144.375,7798.619,379.5
84016,1,100,163381.0,131.25,7516.618,420.0
85015,1,100,165441.0,131.25,10172.205,300.0
86014,1,100,167561.5,338.141,9972.419,559.5
87013,1,100,170121.5,134.375,12192.679,1220.5
88012,1,100,171542.0,137.5,10738.375,380.0
89011,1,100,173442.0,158.75,5864.932,360.0
90010,1,100,175801.0,148.125,8281.824,519.5
91009,1,100,177881.0,139.375,10184.337,620.0
92008,1,100,179942.0,141.25,8042.974,639.5
93007,1,100,181802.0,133.75,10292.964,500.0
94006,1,100,183922.0,143.125,7729.544,420.0
95005,1,100,187382.0,148.75,10299.295,2180.0
96004,1,100,188302.0,135.625,9443.661,900.0
97003,1,100,189922.0,138.125,10073.513,420.0
98002,1,100,192122.0,145.625,8767.43,600.0
99001,1,100,194242.0,141.25,9657.189,740.0
