size,min_val,max_val,time,resolution,stdev,mad
10000,10,10,61841.0,79.688,3990.385,239.0
10000,10,10,61881.0,91.562,3354.548,280.0
10000,10,11,42161.0,81.875,4658.976,620.0
10000,10,11,42200.5,77.188,2375.386,660.5
10000,10,12,36420.5,82.188,3326.78,400.0
10000,10,13,32201.0,119.062,3608.056,520.5
10000,10,14,29060.5,77.195,3652.163,379.5
10000,10,14,29120.0,76.562,1718.339,440.0
10000,10,15,26980.5,81.25,3230.169,460.0
10000,10,16,25360.0,77.812,4530.76,360.0
10000,10,17,24120.0,79.375,2976.67,359.5
10000,10,18,23480.0,77.508,2700.625,320.0
10000,10,19,22860.5,78.125,2675.312,299.5
10000,10,21,21960.0,85.0,2510.128,280.0
10000,10,22,21680.0,76.57,1431.309,239.0
10000,10,23,21400.0,76.875,2209.221,239.5
10000,10,25,20961.0,77.812,2125.926,180.0
10000,10,26,20880.0,88.445,990.41,200.0
10000,10,28,20600.0,78.75,1759.009,160.5
10000,10,29,20420.5,76.875,1316.077,179.5
10000,10,31,20320.0,78.125,1148.478,160.0
10000,10,33,20160.0,75.938,1060.23,120.0
10000,10,35,20000.0,77.188,2030.378,160.0
10000,10,37,19880.0,75.625,724.134,160.0
10000,10,39,19800.5,77.188,898.151,120.5
10000,10,42,19680.0,77.5,1710.203,120.0
10000,10,44,19600.5,77.812,387.518,120.5
10000,10,47,19500.5,77.188,2395.452,139.5
10000,10,50,19600.0,82.195,1186.656,160.0
10000,10,53,19361.0,84.688,2300.519,81.0
10000,10,56,19360.0,82.188,3953.401,120.0
10000,10,59,19320.0,88.438,1389.408,80.0
10000,10,63,19280.0,82.812,1420.617,80.0
10000,10,66,19260.5,86.25,899.769,100.5
10000,10,70,19240.0,81.883,1053.666,80.5
10000,10,74,19220.5,80.008,1531.243,99.5
10000,10,79,19160.5,77.188,1313.219,80.5
10000,10,84,19160.0,77.812,1801.965,80.0
10000,10,89,19120.0,76.562,941.128,80.0
10000,10,94,19120.0,75.625,1325.447,80.5
10000,10,100,19120.0,75.938,1747.534,80.0
