size,time,resolution
1242,4040.0,77.5
1243,4080.0,75.625
1244,4080.0,78.125
1245,4080.0,80.0
1246,4080.0,79.375
1247,4080.0,75.0
1248,4080.0,76.875
1249,4080.0,77.5
1250,4080.0,79.375
1251,4080.0,81.875
1252,4080.0,83.125
1253,4080.0,79.375
1254,4080.0,76.25
1255,4080.0,85.0
1256,4080.0,83.765625
1257,4080.0,76.875
1258,4080.0,78.75
1259,4080.0,78.125
1260,4080.0,78.125
1261,4080.0,76.875
1262,4080.0,78.75
1263,4080.0,81.25
1264,4120.0,80.0
1265,4120.0,85.625
1266,4120.0,76.25
1267,4120.0,77.5
1268,4080.0,76.25
1269,4120.0,85.625
1270,4120.0,86.875
1271,4120.0,83.125
1272,4120.0,83.125
1273,4120.0,77.5
1274,4120.0,78.75
1275,4120.0,78.140625
1276,4120.0,74.375
1277,4120.0,77.5
1278,4120.0,75.625
1279,4120.0,74.375
1280,4120.0,76.875
1281,4120.0,81.25
1282,4120.0,84.375
1283,4120.0,77.5
1284,4120.0,75.0
1285,4120.0,80.625
1286,4160.0,80.0
1287,4160.0,74.375
1288,4160.0,76.25
1289,4160.0,79.375
1290,4160.0,76.875
1291,4140.5,78.125
1292,4160.0,78.75
1293,4160.0,79.375
1294,4160.0,80.625
1295,4160.0,76.25
1296,4160.0,75.0
1297,4160.0,75.0
1298,4160.0,79.375
1299,4160.0,76.265625
1300,4160.0,76.25
1301,4160.0,76.25
1302,4160.0,76.25
1303,4160.0,76.25
1304,4160.0,80.0
1305,4160.0,76.25
1306,4160.0,77.5
1307,4200.0,79.390625
1308,4160.0,79.375
1309,4160.0,79.375
1310,4200.0,80.625
1311,4200.0,78.75
1312,4200.0,80.0
1313,4200.0,77.5
1314,4200.0,73.75
1315,4200.0,78.125
1316,4200.0,79.375
1317,4200.0,78.125
1318,4200.0,79.375
1319,4200.0,74.375
1320,4200.0,79.390625
1321,4200.0,80.0
1322,4200.0,78.765625
1323,4200.0,75.625
1324,4200.0,75.0
1325,4200.0,79.375
1326,4200.0,76.875
1327,4200.0,79.375
1328,4200.0,76.875
1329,4200.0,76.875
1330,4200.0,76.25
1331,4240.0,78.140625
1332,4240.0,76.25
1333,4200.0,78.75
1334,4240.0,79.375
1335,4240.0,78.125
1336,4240.0,77.5
1337,4240.0,76.875
1338,4240.0,78.75
1339,4240.0,76.875
