size,min_val,max_val,time,resolution,stdev,mad
100,1,100,440.0,111.25,77.519,0.0
103,1,100,480.0,108.75,71.091,40.0
107,1,100,480.0,98.125,84.682,0.0
110,1,100,480.0,98.75,78.143,0.0
114,1,100,480.0,165.0,73.417,0.0
118,1,100,520.0,103.125,95.309,0.0
123,1,100,480.0,103.75,71.979,0.0
127,1,100,520.0,102.5,56.368,0.0
131,1,100,520.0,107.5,58.649,0.0
136,1,100,520.0,100.625,62.702,0.0
141,1,100,520.0,97.5,58.432,0.0
146,1,100,560.0,116.875,2361.816,0.0
151,1,100,560.0,106.25,89.857,0.0
156,1,100,560.0,113.125,91.79,0.0
162,1,100,560.0,98.75,91.191,0.0
167,1,100,560.0,125.0,81.95,0.0
173,1,100,600.0,121.875,96.272,0.0
179,1,100,600.0,118.125,77.326,0.0
186,1,100,600.0,120.625,73.711,0.0
192,1,100,640.0,113.125,57.402,0.0
199,1,100,640.0,110.625,78.069,0.0
206,1,100,680.0,105.625,71.437,40.0
213,1,100,680.0,121.25,63.696,0.0
221,1,100,680.0,113.125,849.547,0.0
229,1,100,680.0,121.25,56.396,0.0
237,1,100,720.0,123.75,98.333,0.0
245,1,100,720.0,115.625,67.157,0.0
254,1,100,760.0,111.25,93.189,40.0
263,1,100,760.0,75.625,66.093,0.0
272,1,100,760.0,77.5,395.043,0.0
281,1,100,800.0,75.625,836.884,0.0
291,1,100,800.0,76.25,46.028,0.0
301,1,100,840.0,76.25,85.261,20.0
312,1,100,840.0,75.625,511.291,0.0
323,1,100,880.0,78.141,53.001,0.0
334,1,100,880.0,73.75,1828.395,0.0
346,1,100,920.0,76.875,64.436,0.0
358,1,100,920.0,75.625,59.182,0.0
371,1,100,960.0,78.125,59.575,0.0
384,1,100,1000.0,77.5,422.813,40.0
398,1,100,1000.0,74.375,532.659,0.0
412,1,100,1040.0,72.5,894.941,40.0
426,1,100,1080.0,73.125,65.906,0.0
441,1,100,1080.0,75.625,64.537,0.0
457,1,100,1120.0,72.5,781.081,0.0
473,1,100,1160.0,127.5,1470.649,20.5
489,1,100,1200.0,75.0,1506.838,40.0
506,1,100,1200.0,75.625,1278.885,0.0
524,1,100,1240.0,72.5,671.447,20.0
543,1,100,1280.0,75.625,84.931,40.0
562,1,100,1320.0,75.0,119.993,40.0
582,1,100,1360.0,73.75,62.179,0.0
602,1,100,1400.0,77.5,102.331,40.0
623,1,100,1440.0,76.25,111.381,20.5
645,1,100,1480.0,76.891,69.149,40.0
668,1,100,1520.0,75.0,663.343,40.0
691,1,100,1560.0,75.0,769.8,40.0
716,1,100,1600.0,223.125,77.003,0.0
741,1,100,1640.0,73.75,72.922,40.0
767,1,100,1680.0,72.5,77.498,40.0
794,1,100,1760.0,77.5,80.432,20.5
822,1,100,1800.0,76.25,81.042,40.0
851,1,100,1840.0,73.75,1066.935,40.0
881,1,100,1880.0,77.5,290.54,40.0
912,1,100,1960.0,70.0,97.975,40.0
944,1,100,2040.0,76.25,426.102,40.0
977,1,100,2080.0,74.375,56.95,40.0
1011,1,100,2160.0,75.625,51.797,40.0
1047,1,100,2200.0,75.625,1389.945,40.0
1083,1,100,2280.0,125.0,320.303,40.0
1122,1,100,2360.0,73.125,661.663,40.0
1161,1,100,2400.0,73.766,1728.847,40.0
1202,1,100,2480.5,78.125,91.67,40.5
1244,1,100,2560.0,76.875,600.229,40.0
1288,1,100,2640.0,75.625,103.19,40.0
1333,1,100,2720.0,76.875,607.171,40.0
1380,1,100,2820.0,76.25,70.809,20.0
1428,1,100,2920.0,73.125,62.288,40.0
1479,1,100,3000.0,73.75,737.881,40.0
1531,1,100,3120.0,75.625,227.284,40.0
1584,1,100,3200.0,78.125,2743.464,40.0
1640,1,100,3320.0,78.125,348.228,40.0
1698,1,100,3400.0,75.0,231.149,40.0
1757,1,100,3560.0,75.625,826.042,40.0
1819,1,100,3640.0,77.5,208.464,40.0
1883,1,100,3760.0,79.375,1428.521,40.0
1949,1,100,3900.0,75.625,398.372,60.0
2018,1,100,4000.0,76.875,299.541,40.0
2089,1,100,4160.0,75.625,655.591,40.0
2162,1,100,4280.0,73.125,2666.768,40.0
2238,1,100,4400.0,76.875,340.834,40.0
2317,1,100,4580.5,75.625,435.777,40.0
2398,1,100,4720.0,75.625,1431.142,40.0
2483,1,100,4880.0,76.875,371.117,40.0
2570,1,100,5040.0,78.75,1281.724,40.0
2660,1,100,5240.0,78.125,1175.236,40.0
2754,1,100,5400.0,78.125,738.474,40.0
2851,1,100,5560.0,76.875,1085.14,40.0
2951,1,100,5760.0,76.875,1555.451,40.0
3054,1,100,5920.0,78.75,821.193,40.0
3162,1,100,6120.5,75.625,525.157,40.5
3273,1,100,6360.0,75.625,956.971,40.0
3388,1,100,6560.0,72.5,966.939,40.0
3507,1,100,6800.0,79.375,347.737,40.0
3630,1,100,7060.0,77.5,1437.586,60.0
3758,1,100,7280.0,76.25,1612.718,40.0
3890,1,100,7500.5,79.375,969.509,59.5
4027,1,100,7800.0,77.5,2365.765,40.0
4168,1,100,8040.5,77.5,2577.607,39.5
4315,1,100,8320.0,78.125,1626.612,40.0
4466,1,100,8600.0,76.875,2181.231,40.0
4623,1,100,8920.0,75.625,1321.134,80.0
4786,1,100,9200.0,74.375,219.48,40.0
4954,1,100,9520.0,75.625,949.516,40.0
5128,1,100,9880.0,76.875,537.756,40.5
5308,1,100,10200.0,78.75,1208.182,80.0
5495,1,100,10560.0,74.375,1950.841,80.0
5688,1,100,10880.0,76.875,357.646,60.0
5888,1,100,11280.0,114.375,1098.669,40.0
6095,1,100,11680.0,76.875,1645.049,80.0
6309,1,100,12080.0,76.875,3106.873,40.5
6531,1,100,12500.5,85.625,3957.916,59.5
6760,1,100,12921.0,77.5,3868.116,80.5
6998,1,100,13400.0,74.375,2270.96,60.5
7244,1,100,13880.0,80.0,1756.511,80.0
7498,1,100,14380.5,77.5,2595.564,60.5
7762,1,100,14820.5,76.25,3698.691,60.5
8035,1,100,15380.5,78.125,1605.456,99.5
8317,1,100,15881.0,78.75,2090.692,81.0
8609,1,100,16480.0,85.0,1558.692,79.5
8912,1,100,17280.0,80.625,1542.081,160.0
9225,1,100,17600.0,76.875,1661.187,80.0
9549,1,100,18280.0,79.375,2544.248,80.0
9885,1,100,18940.5,78.75,1667.072,160.0
10232,1,100,19520.0,84.375,1916.07,80.0
10592,1,100,20280.0,78.75,4548.733,80.0
10964,1,100,20920.5,80.625,1383.321,79.5
11350,1,100,21640.0,76.25,2067.232,80.0
11748,1,100,22400.0,76.875,1638.2,80.0
12161,1,100,23180.5,75.0,1386.891,99.5
