size,time
379.0,4.119999357499182e-05
380.0,4.169999738223851e-05
381.0,4.134999471716583e-05
382.0,4.1300001612398773e-05
383.0,4.199999966658652e-05
384.0,4.2400002712383866e-05
385.0,4.2100000428035855e-05
386.0,4.2649997340049595e-05
387.0,4.305000038584694e-05
388.0,4.2599996959324926e-05
389.0,4.2949999624397606e-05
390.0,5.3099996875971556e-05
391.0,4.325000190874562e-05
392.0,4.350000381236896e-05
393.0,4.3499996536411345e-05
394.0,4.429999535204843e-05
395.0,4.435000300873071e-05
396.0,4.47999918833375e-05
397.0,4.454999725567177e-05
398.0,4.439998883754015e-05
399.0,4.475000605452806e-05
400.0,4.499999340623617e-05
401.0,5.625000630971044e-05
402.0,4.515000182436779e-05
403.0,4.580000677378848e-05
404.0,4.539999645203352e-05
405.0,4.674999217968434e-05
406.0,4.6399996790569276e-05
407.0,4.650000482797623e-05
408.0,4.664999869419262e-05
409.0,4.719999560620636e-05
410.0,4.695000097854063e-05
411.0,4.805000207852572e-05
412.0,4.785000055562705e-05
413.0,5.015000351704657e-05
414.0,4.955000622430816e-05
415.0,4.829999670619145e-05
416.0,4.8499998229090124e-05
417.0,4.8850000894162804e-05
418.0,4.905000241706148e-05
419.0,4.859999171458185e-05
420.0,4.86999997519888e-05
421.0,4.959999932907522e-05
422.0,4.9299997044727206e-05
423.0,5.0149996241088957e-05
424.0,5.0300004659220576e-05
425.0,5.0700007705017924e-05
426.0,5.0099988584406674e-05
427.0,5.1099996198900044e-05
428.0,5.029999738326296e-05
429.0,5.1449998863972723e-05
430.0,5.160000000614673e-05
431.0,5.18000015290454e-05
432.0,5.129999772179872e-05
433.0,5.199999577598646e-05
434.0,5.2549999963957816e-05
435.0,5.229999078437686e-05
436.0,5.215000419411808e-05
437.0,5.265000072540715e-05
438.0,5.265000072540715e-05
439.0,5.3449999541044235e-05
440.0,5.370000144466758e-05
441.0,5.339999916031957e-05
442.0,5.30500037712045e-05
443.0,5.385000258684158e-05
444.0,5.4499992984347045e-05
445.0,5.480000254465267e-05
446.0,5.444999987957999e-05
447.0,5.4800009820610285e-05
448.0,5.520000559045002e-05
449.0,5.385000258684158e-05
450.0,5.565000174101442e-05
451.0,5.5850003263913095e-05
452.0,5.595000402536243e-05
453.0,5.6200005928985775e-05
454.0,5.6949997087940574e-05
455.0,5.655000131810084e-05
456.0,5.660000169882551e-05
457.0,5.6949997087940574e-05
458.0,5.729999975301325e-05
459.0,5.709999823011458e-05
460.0,5.77000027988106e-05
461.0,5.8149998949375004e-05
462.0,6.549999670824036e-05
463.0,5.850000161444768e-05
464.0,5.909999890718609e-05
465.0,5.9350000810809433e-05
466.0,5.9300000430084765e-05
467.0,5.945000157225877e-05
468.0,5.9650003095157444e-05
469.0,5.989999772282317e-05
470.0,5.994999810354784e-05
471.0,6.010000652167946e-05
472.0,6.009999924572185e-05
473.0,6.125000072643161e-05
474.0,6.0699996538460255e-05
475.0,6.120000034570694e-05
476.0,6.0999998822808266e-05
477.0,6.229999416973442e-05
478.0,6.080001185182482e-05
479.0,6.26499968348071e-05
480.0,6.27999979769811e-05
481.0,6.26499968348071e-05
482.0,6.245000258786604e-05
483.0,6.344998837448657e-05
484.0,6.359999679261819e-05
485.0,7.074999302858487e-05
486.0,6.489999941550195e-05
487.0,6.455000402638689e-05
488.0,6.500000017695129e-05
489.0,6.404999294318259e-05
490.0,6.494999979622662e-05
491.0,6.494999979622662e-05
492.0,6.554999708896503e-05
493.0,6.539999594679102e-05
494.0,6.67000058456324e-05
495.0,6.524999480461702e-05
496.0,6.609999400097877e-05
497.0,6.690000009257346e-05
498.0,6.664999818895012e-05
499.0,6.719999510096386e-05
500.0,6.654999742750078e-05
501.0,6.650000432273373e-05
502.0,6.779999966965988e-05
503.0,6.830000347690657e-05
504.0,6.78000069456175e-05
505.0,6.804999429732561e-05
506.0,6.815000233473256e-05
507.0,6.885000038892031e-05
508.0,7.130000449251384e-05
509.0,7.090000144671649e-05
510.0,7.080000068526715e-05
511.0,7.020000339252874e-05
512.0,7.034999725874513e-05
513.0,7.069999992381781e-05
514.0,7.020000339252874e-05
515.0,7.034999725874513e-05
516.0,7.080000796122476e-05
517.0,7.155000639613718e-05
518.0,7.184999412856996e-05
519.0,7.195000216597691e-05
520.0,7.214999641291797e-05
521.0,7.185000140452757e-05
522.0,7.214999641291797e-05
523.0,7.249999907799065e-05
524.0,7.234999793581665e-05
525.0,7.304999599000439e-05
526.0,7.259999983943999e-05
527.0,7.384999480564147e-05
528.0,7.455000013578683e-05
529.0,7.384999480564147e-05
530.0,7.699999696342275e-05
531.0,7.555000047432259e-05
532.0,7.539999205619097e-05
533.0,7.565000851172954e-05
534.0,7.6149997767061e-05
535.0,7.635000656591728e-05
536.0,7.6149997767061e-05
537.0,7.6450000051409e-05
538.0,7.700000423938036e-05
539.0,7.689999620197341e-05
540.0,7.744999311398715e-05
541.0,7.764999463688582e-05
542.0,7.780000305501744e-05
543.0,7.809999806340784e-05
544.0,7.834999996703118e-05
545.0,7.889999687904492e-05
546.0,7.945000106701627e-05
547.0,7.840000034775585e-05
548.0,7.860000187065452e-05
549.0,7.955000182846561e-05
550.0,8.06500029284507e-05
551.0,8.030000026337802e-05
552.0,8.179999713320285e-05
553.0,8.159999561030418e-05
554.0,8.295000588987023e-05
555.0,8.160000288626179e-05
556.0,8.090000483207405e-05
557.0,8.230000094044954e-05
558.0,8.23500013211742e-05
559.0,8.22000001790002e-05
560.0,8.159999561030418e-05
561.0,8.270000398624688e-05
562.0,8.329999400302768e-05
563.0,8.284999785246328e-05
564.0,8.444999548373744e-05
565.0,8.379999781027436e-05
566.0,8.325000089826062e-05
567.0,8.520000119460747e-05
568.0,8.48500058054924e-05
569.0,8.505000732839108e-05
570.0,8.555000385968015e-05
571.0,8.450000314041972e-05
572.0,8.625000191386789e-05
573.0,9.994999709306285e-05
574.0,8.689999958733097e-05
575.0,8.779999916441739e-05
576.0,8.73500102898106e-05
577.0,8.764999802224338e-05
578.0,8.784999954514205e-05
579.0,8.7650005298201e-05
580.0,8.884999988367781e-05
581.0,8.874999912222847e-05
582.0,8.834999607643113e-05
583.0,8.850000449456275e-05
584.0,8.949999755714089e-05
585.0,9.025000326801091e-05
586.0,8.939999679569155e-05
587.0,8.954999793786556e-05
588.0,9.115000284509733e-05
589.0,9.055000555235893e-05
590.0,9.085000056074932e-05
591.0,9.169999975711107e-05
592.0,9.074999979929999e-05
593.0,9.14999982342124e-05
594.0,9.180000051856041e-05
595.0,9.264999971492216e-05
596.0,9.649999992689118e-05
597.0,9.519999730400741e-05
598.0,9.229999704984948e-05
599.0,9.41500038607046e-05
600.0,9.309999586548656e-05
601.0,9.465000039199367e-05
602.0,9.515000419924036e-05
603.0,9.534999844618142e-05
604.0,9.490000229561701e-05
605.0,9.450000652577728e-05
606.0,9.485000919084996e-05
607.0,9.665000106906518e-05
608.0,9.67499945545569e-05
609.0,9.734999912325293e-05
610.0,9.704999683890492e-05
611.0,9.729999874252826e-05
612.0,9.795000369194895e-05
613.0,9.850000060396269e-05
614.0,9.829999908106402e-05
615.0,9.904999751597643e-05
616.0,9.964999480871484e-05
617.0,9.945000056177378e-05
618.0,9.88000028883107e-05
619.0,9.874999523162842e-05
620.0,0.00010044999362435192
621.0,0.00010029999975813553
622.0,0.00010049999400507659
623.0,0.00010110000584973022
624.0,0.00010034999286290258
625.0,0.00010150000161956996
626.0,0.00010185000428464264
627.0,0.0001024999946821481
628.0,0.00010229999315924942
629.0,0.00010204999125562608
630.0,0.00010230000043520704
631.0,0.00010245000157738104
632.0,0.00010309999925084412
633.0,0.0001043499942170456
634.0,0.0001034500019159168
635.0,0.00010425000073155388
636.0,0.0001037499969243072
637.0,0.00010635000944603235
638.0,0.00010704999294830486
639.0,0.00010534999455558136
640.0,0.00010545000259298831
641.0,0.00010630000178935006
642.0,0.0001066999975591898
643.0,0.00010770000517368317
644.0,0.00010660000407369807
645.0,0.00010674999793991446
646.0,0.00010784999176394194
647.0,0.00010874999861698598
648.0,0.00010859999747481197
649.0,0.00010879999899771065
650.0,0.00010859999747481197
651.0,0.00010954999015666544
652.0,0.00010910000128205866
653.0,0.00010984999971697107
654.0,0.00011005000123986974
655.0,0.00010965000547003001
656.0,0.00011124999582534656
657.0,0.00011125000310130417
658.0,0.00011269999959040433
659.0,0.00011300000187475234
660.0,0.00011195000115549192
661.0,0.00011344999802531675
662.0,0.00011234999692533165
663.0,0.000112599998828955
664.0,0.00011350000568199903
665.0,0.0001135500060627237
666.0,0.00011409999569877982
667.0,0.00011485000140964985
668.0,0.00011329999688314274
669.0,0.0001144499983638525
670.0,0.00011490000179037452
671.0,0.0001157000006060116
672.0,0.00011560000712051988
673.0,0.00011685000208672136
674.0,0.00011744999210350215
675.0,0.00011690000246744603
676.0,0.00011635000555543229
677.0,0.00011875000200234354
678.0,0.00011844999971799552
679.0,0.00011760000779759139
680.0,0.00011925000580959022
681.0,0.00011955000809393823
682.0,0.00011905000428669155
683.0,0.00011934999929508194
684.0,0.00011929999163839966
685.0,0.00012089999654563144
686.0,0.00012124999921070412
687.0,0.00012024999887216836
688.0,0.0001205000007757917
689.0,0.00012195000454084948
690.0,0.0001230000052601099
691.0,0.00012304999836487696
692.0,0.00012150000839028507
693.0,0.00012295000487938523
694.0,0.00012304999836487696
695.0,0.00012400000559864566
696.0,0.00012295000487938523
697.0,0.00012550000246847048
698.0,0.00012414999946486205
699.0,0.00012560001050587744
700.0,0.0001251499998033978
701.0,0.00012570000399136916
702.0,0.00012645000242628157
703.0,0.00012645000242628157
704.0,0.0001265499959117733
705.0,0.00012715000048046932
706.0,0.00012820000119972974
707.0,0.0001283999954466708
708.0,0.0001282500015804544
709.0,0.00012909999350085855
710.0,0.00012884999887319282
711.0,0.0001289999927394092
712.0,0.00012915000843349844
713.0,0.00013010000111535192
714.0,0.00013070000568404794
715.0,0.00013065000530332327
716.0,0.00013165000564185902
717.0,0.00013114999455865473
718.0,0.0001331000094069168
719.0,0.00013184999988880008
720.0,0.00013339999713934958
721.0,0.0001330499944742769
722.0,0.0001321500021731481
723.0,0.00013350001245271415
724.0,0.00013380000018514693
725.0,0.00013339999713934958
726.0,0.00013564999972004443
727.0,0.00013440000475384295
728.0,0.00013480000052368268
729.0,0.00013505000242730603
730.0,0.00013455000589601696
731.0,0.0001355500062345527
732.0,0.00013644999853568152
733.0,0.00013765000039711595
734.0,0.00013730000500800088
735.0,0.0001368000012007542
736.0,0.0001403499991283752
737.0,0.0001394500068272464
738.0,0.00013889999536331743
739.0,0.00013810000382363796
740.0,0.0001402000052621588
741.0,0.0001403499991283752
742.0,0.00014029999874765053
743.0,0.0001371000034851022
744.0,0.00013989999570185319
745.0,0.0001405000002705492
746.0,0.00014199999714037403
747.0,0.00014259999443311244
748.0,0.00014260000170907006
749.0,0.00014234999980544671
750.0,0.00014260000170907006
751.0,0.00014355000166688114
752.0,0.00014319999900180846
753.0,0.00014429999282583594
754.0,0.0001464000015403144
755.0,0.00014525000005960464
756.0,0.0001449000119464472
757.0,0.00014564999582944438
758.0,0.0001459499981137924
759.0,0.00014815000031376258
760.0,0.0001466000103391707
761.0,0.0001475000026402995
762.0,0.00014880000526318327
763.0,0.00014845000259811059
764.0,0.0001472000003559515
765.0,0.00014679999731015414
766.0,0.00014884999836795032
767.0,0.000149350002175197
768.0,0.00014954998914618045
769.0,0.00015065000479808077
770.0,0.00015019999409560114
771.0,0.00014959999680286273
772.0,0.00015139999595703557
773.0,0.00015235000319080427
774.0,0.00015175000589806587
775.0,0.0001530499939690344
776.0,0.00015359999815700576
777.0,0.00015335000352934003
778.0,0.0001537000061944127
779.0,0.00015410000196425244
780.0,0.00015295000048354268
781.0,0.00015500000154133886
782.0,0.00015595000149914995
783.0,0.00015654999879188836
784.0,0.00015469999925699085
785.0,0.00015654999879188836
786.0,0.00015779999375808984
787.0,0.00015729998995084316
788.0,0.00015780000103404745
789.0,0.0001575499991304241
790.0,0.00015810000331839547
791.0,0.00015944999177008867
792.0,0.00015925000479910523
793.0,0.00015949999215081334
794.0,0.00016080000204965472
795.0,0.00015994999557733536
796.0,0.00015995000285329297
797.0,0.00015979999443516135
798.0,0.00016214999777730554
799.0,0.00016044999938458204
800.0,0.00016224999853875488
801.0,0.00016190000314963982
802.0,0.0001620499970158562
803.0,0.00016410000534961
804.0,0.0001629999969736673
805.0,0.00016330000653397292
806.0,0.0001631499981158413
807.0,0.00016349999350495636
808.0,0.00016460000188089907
809.0,0.00016600000526523218
810.0,0.00016729999333620071
811.0,0.00016730000061215833
812.0,0.00016645000141579658
813.0,0.000167650003277231
814.0,0.00016635000793030486
815.0,0.00016865000361576676
816.0,0.0001691999932518229
817.0,0.000167350000992883
818.0,0.0001697000043350272
819.0,0.00016974999743979424
820.0,0.000170899998920504
821.0,0.0001714000027277507
822.0,0.00017165000463137403
823.0,0.000171050000062678
824.0,0.00017294999270234257
825.0,0.00017250000382773578
826.0,0.00017430000298190862
827.0,0.0001724500034470111
828.0,0.0001743500033626333
829.0,0.00017260000458918512
830.0,0.00017315000150119886
831.0,0.00017445000412408262
832.0,0.0001745999907143414
833.0,0.00017430000298190862
834.0,0.00017630000365898013
835.0,0.0001748000067891553
836.0,0.00017535000370116904
837.0,0.0001760500017553568
838.0,0.00017639999714447185
839.0,0.00017705000209389254
840.0,0.00017759999900590628
841.0,0.00017965000006370246
842.0,0.00017870000010589138
843.0,0.0001780500024324283
844.0,0.0001808500019251369
845.0,0.00018060000002151355
846.0,0.00018109999655280262
847.0,0.0001808500092010945
848.0,0.0001829999964684248
849.0,0.0001829999964684248
850.0,0.0001823499915190041
851.0,0.00018200000340584666
852.0,0.00018215000454802066
853.0,0.0001828499953262508
854.0,0.00018309999722987413
855.0,0.00018419999832985923
856.0,0.0001845500009949319
857.0,0.00018429999909130856
858.0,0.00018489999638404697
859.0,0.0001863999932538718
860.0,0.0001845500009949319
861.0,0.00018674999591894448
862.0,0.0001876500027719885
863.0,0.00018760000239126384
864.0,0.00018885000463342294
865.0,0.00018744999397313222
866.0,0.0001889000050141476
867.0,0.0001898500049719587
868.0,0.00018930000078398734
869.0,0.00019004999921889976
870.0,0.00019035000150324777
871.0,0.000192449995665811
872.0,0.00019279999833088368
873.0,0.00018989999807672575
874.0,0.00019250000332249328
875.0,0.00019210000027669594
876.0,0.00019329999486217275
877.0,0.00019374999828869477
878.0,0.00019565000548027456
879.0,0.00019284999871160835
880.0,0.00019550000433810055
881.0,0.00019595000776462257
882.0,0.0001967999996850267
883.0,0.0001955499974428676
884.0,0.00019500000053085387
885.0,0.00019689999317051843
886.0,0.00019515000167302787
887.0,0.00019815000268863514
888.0,0.00019595000048866495
889.0,0.00019769999926211312
890.0,0.00019919999613193795
891.0,0.0001984999980777502
892.0,0.00020000000222353265
893.0,0.0002001999964704737
894.0,0.0001999000014620833
895.0,0.00020054999913554639
896.0,0.0002023999986704439
897.0,0.00020330000552348793
898.0,0.00020234999828971922
899.0,0.0002014499987126328
900.0,0.00020330000552348793
901.0,0.00020305000361986458
902.0,0.00020459999359445646
903.0,0.00020510000467766076
904.0,0.00020560000120894983
905.0,0.00020480000239331275
906.0,0.00020650000078603625
907.0,0.0002074999938486144
908.0,0.00020590000349329785
909.0,0.0002072000061161816
910.0,0.0002090499910991639
911.0,0.00020709999080281705
912.0,0.0002083000072161667
913.0,0.00021004999871365726
914.0,0.00020935000793542713
915.0,0.000210599995625671
916.0,0.00021164999634493142
917.0,0.0002103000006172806
918.0,0.00021164999634493142
919.0,0.00020954999490641057
920.0,0.0002129500062437728
921.0,0.00021279999782564119
922.0,0.0002128000051015988
923.0,0.00021305000700522214
924.0,0.00021200000628596172
925.0,0.00021379999816417694
926.0,0.00021304999972926453
927.0,0.00021330000163288787
928.0,0.00021570000535575673
929.0,0.00021600000764010474
930.0,0.00021674999879905954
931.0,0.00021659999765688553
932.0,0.0002162000018870458
933.0,0.0002192999963881448
934.0,0.0002173000029870309
935.0,0.00021840000408701599
936.0,0.00021954999829176813
937.0,0.00021725000260630623
938.0,0.00022020000324118882
939.0,0.000222100003156811
