size,min_val,max_val,time,resolution,stdev
79441,1,100000,520185.0,138.75,44277.606
79940,1,100000,543746.0,136.875,40625.092
80439,1,100000,545086.0,305.0,32817.528
80938,1,100000,553166.0,140.938,50778.835
81437,1,100000,552345.5,203.75,37056.393
81936,1,100000,566346.0,152.5,33956.123
82435,1,100000,566186.0,268.125,31316.218
82934,1,100000,562265.5,157.188,35884.581
83433,1,100000,557105.5,166.562,35196.872
83932,1,100000,597446.5,169.062,32776.381
84431,1,100000,563666.0,192.188,37073.472
84930,1,100000,577046.0,163.758,33878.581
85429,1,100000,571746.0,155.312,34053.695
85928,1,100000,579806.0,164.062,35066.956
86427,1,100000,564026.0,146.875,33491.458
86926,1,100000,570566.0,164.391,35196.671
87425,1,100000,576306.0,166.25,31472.667
87924,1,100000,568606.0,160.0,32727.138
88423,1,100000,594986.5,160.312,33249.431
88922,1,100000,594006.0,156.258,32331.115
89421,1,100000,589686.5,214.062,38147.234
89920,1,100000,594466.0,157.188,35420.123
90419,1,100000,614446.5,163.75,32547.606
90918,1,100000,618906.5,169.062,34774.367
91417,1,100000,626706.0,180.945,33245.667
91916,1,100000,614306.0,165.312,32332.168
92415,1,100000,612906.5,159.383,33156.825
92914,1,100000,597266.5,164.062,36188.605
93413,1,100000,621026.5,164.688,32855.169
93912,1,100000,611447.0,170.32,31363.544
94411,1,100000,626427.0,170.938,34415.632
94910,1,100000,635887.0,236.875,29188.034
95409,1,100000,640447.0,166.25,32622.346
95908,1,100000,643786.5,161.875,30075.583
96407,1,100000,636087.0,165.625,32114.356
96906,1,100000,653366.5,163.438,35317.841
97405,1,100000,641346.5,164.375,30548.827
97904,1,100000,653506.5,172.188,33279.889
98403,1,100000,637266.0,175.32,35044.256
98902,1,100000,650306.5,163.125,33765.667
99401,1,100000,658127.0,176.562,36535.445
