size,min_val,max_val,time,resolution,stdev,mad
100,1,100,2880.5,139.531,128.028,80.5
107,1,100,3080.0,90.156,414.256,80.0
114,1,100,3280.0,119.844,1264.085,80.0
123,1,100,3520.0,100.781,127.72,80.0
131,1,100,3760.0,88.754,1507.192,80.0
141,1,100,4040.0,96.562,1375.748,80.0
151,1,100,4360.0,107.812,906.067,80.0
162,1,100,4640.0,108.598,986.868,120.0
173,1,100,4960.0,101.254,1888.935,120.0
186,1,100,5280.0,92.031,712.854,120.0
199,1,100,5640.0,110.312,1314.204,120.0
213,1,100,6000.0,96.094,1199.803,120.0
229,1,100,6480.0,111.719,943.43,120.0
245,1,100,6840.0,98.906,2199.192,120.0
263,1,100,7280.0,80.938,1171.151,120.0
281,1,100,7780.5,80.781,1433.349,140.5
301,1,100,8280.0,81.875,2823.518,160.0
323,1,100,8840.0,80.0,1279.696,160.0
346,1,100,9360.0,81.719,1196.713,140.0
371,1,100,10040.0,80.785,2047.426,160.0
398,1,100,10560.0,81.562,1498.217,160.0
426,1,100,11320.0,80.156,2522.703,180.0
457,1,100,12040.0,80.469,1172.688,160.0
489,1,100,12801.0,80.156,1454.815,201.0
524,1,100,13600.0,82.035,1938.261,200.0
562,1,100,14520.0,81.406,2498.573,240.0
602,1,100,15480.0,80.938,1123.448,200.0
645,1,100,16460.0,80.469,1576.292,260.0
691,1,100,17540.5,80.469,2029.827,299.5
741,1,100,18760.0,83.281,1682.914,240.0
794,1,100,19880.0,80.938,2532.462,280.0
851,1,100,21160.0,81.566,2198.048,320.0
912,1,100,22580.0,81.566,2284.265,380.0
977,1,100,24160.0,80.938,1835.094,340.5
1047,1,100,25640.5,81.406,2372.354,360.5
1122,1,100,27440.5,80.781,3188.449,360.5
1202,1,100,29340.5,80.312,3658.895,460.5
1288,1,100,31280.0,81.406,2333.357,500.5
1380,1,100,33340.5,81.723,2464.692,500.5
1479,1,100,35601.0,79.531,3151.336,560.0
1584,1,100,38320.0,81.566,3442.105,880.0
1698,1,100,40720.0,81.41,2951.634,641.0
1819,1,100,43660.5,82.031,3103.943,820.0
1949,1,100,46361.0,82.031,3123.016,760.5
2089,1,100,50040.5,81.406,3463.121,1280.0
2238,1,100,52900.5,82.191,3335.623,900.5
2398,1,100,56961.0,81.25,3665.598,1620.0
2570,1,100,61400.5,81.875,3216.908,1740.0
2754,1,100,65281.0,82.66,4641.298,1761.0
2951,1,100,69701.0,86.875,3600.304,1780.0
3162,1,100,74160.5,81.875,4998.154,1460.0
3388,1,100,79761.0,80.781,4564.834,1980.0
3630,1,100,85880.5,81.25,4750.143,2320.5
3890,1,100,91521.0,80.781,4388.598,2360.0
4168,1,100,97861.0,87.816,9374.47,2620.0
4466,1,100,103201.5,90.156,5173.232,1679.5
4786,1,100,110501.0,89.688,5776.466,2380.0
5128,1,100,119301.5,88.906,5854.593,2820.0
5495,1,100,128301.0,90.312,6415.851,3280.0
5888,1,100,137881.0,88.906,6437.452,3320.0
6309,1,100,147141.5,88.598,5794.654,3219.5
6760,1,100,156221.5,87.973,6295.038,3260.0
7244,1,100,167981.5,89.219,7439.712,4100.5
7762,1,100,180502.0,90.0,7106.012,4060.0
8317,1,100,193622.0,105.785,6971.718,4080.0
8912,1,100,206322.0,87.031,8249.698,4600.0
9549,1,100,220262.0,90.938,8730.084,5080.0
10232,1,100,235183.0,90.781,9189.241,5219.5
10964,1,100,251942.5,90.0,9333.08,5760.5
11748,1,100,270923.0,87.969,8987.778,5600.0
12589,1,100,289063.0,94.066,9402.24,5800.0
13489,1,100,309123.0,89.379,11012.021,6320.0
14454,1,100,333083.5,89.066,11924.34,6320.0
15488,1,100,357684.0,94.223,12352.737,7059.5
16595,1,100,382264.0,90.625,13273.781,8380.0
17782,1,100,406384.0,93.594,13262.608,8940.0
19054,1,100,437184.5,105.156,13277.451,8060.5
20417,1,100,463325.0,95.156,15183.943,9880.0
21877,1,100,499785.0,93.125,16316.69,10720.0
23442,1,100,527365.0,93.594,14230.572,9079.0
25118,1,100,566146.0,95.469,17333.206,8380.0
26915,1,100,603766.0,98.594,17981.763,11800.5
28840,1,100,651247.0,91.719,18713.996,11421.0
30902,1,100,694747.5,92.812,18587.193,12200.5
33113,1,100,743187.5,100.316,22033.495,13700.0
35481,1,100,793948.0,97.656,21966.64,12460.0
38018,1,100,851028.5,95.938,22239.196,16000.5
40738,1,100,911669.5,97.969,24167.251,16299.5
43651,1,100,978090.0,101.406,24975.812,15420.0
46773,1,100,1045391.0,107.188,27326.754,18060.0
50118,1,100,1121311.5,106.562,29552.943,19680.0
53703,1,100,1202312.5,107.031,30994.321,19320.0
57543,1,100,1286713.0,103.91,28826.345,17740.0
61659,1,100,1374074.0,107.031,37518.864,25760.0
66069,1,100,1469475.5,103.602,39531.948,25940.5
70794,1,100,1575977.0,103.281,38964.018,23920.0
75857,1,100,1692797.5,109.219,40922.601,24960.5
81283,1,100,1808818.5,111.875,46979.67,31459.5
87096,1,100,1939720.0,120.469,46707.802,33880.0
93325,1,100,2077821.0,114.375,51585.297,33380.5
