size,min_val,max_val,time,resolution,stdev,mad
100,1,100000,167521.0,77.969,19606.108,200.0
599,1,100000,169682.0,76.719,7717.888,240.0
1098,1,100000,171242.0,76.25,7176.365,360.0
1597,1,100000,172802.0,77.816,6169.33,360.0
2096,1,100000,174602.0,76.562,7984.805,440.0
2595,1,100000,176602.0,77.191,5698.166,600.0
3094,1,100000,178242.0,77.812,7849.881,640.0
3593,1,100000,179841.5,76.719,8766.673,620.0
4092,1,100000,181962.0,81.719,8388.077,600.0
4591,1,100000,183421.5,80.469,8605.342,740.5
5090,1,100000,185522.0,77.812,8451.343,920.0
5589,1,100000,187242.0,80.469,7660.144,1000.0
6088,1,100000,189062.0,80.16,10148.712,800.0
6587,1,100000,190642.0,85.312,8254.259,1000.0
7086,1,100000,192442.0,77.66,9092.92,1080.0
7585,1,100000,194162.0,83.281,11095.958,1240.0
8084,1,100000,195942.5,81.875,8516.85,1240.5
8583,1,100000,197842.0,81.562,8970.35,1380.0
9082,1,100000,199722.0,87.812,9881.483,1320.0
9581,1,100000,202282.5,82.656,9950.701,1340.0
10080,1,100000,204422.0,83.594,8866.359,1380.0
10579,1,100000,206362.0,84.375,9763.248,1440.0
11078,1,100000,208102.0,81.094,11239.66,1660.0
11577,1,100000,210182.0,83.125,10069.348,1740.0
12076,1,100000,211782.5,82.031,9355.605,1660.5
12575,1,100000,214142.5,83.594,11040.753,1900.5
13074,1,100000,216242.5,81.562,9965.925,1740.0
13573,1,100000,217762.5,86.875,9559.888,1840.0
14072,1,100000,220582.5,86.406,11258.01,2040.5
14571,1,100000,222662.5,95.312,11580.786,2460.5
15070,1,100000,222962.0,90.625,11035.875,1839.0
15569,1,100000,225622.5,88.91,11584.951,2180.5
16068,1,100000,228142.0,96.406,8278.982,2679.5
16567,1,100000,229562.5,92.5,9701.484,2279.5
17066,1,100000,231482.0,91.25,9204.447,2240.0
17565,1,100000,233122.0,95.625,11058.495,2440.0
18064,1,100000,235782.5,107.656,11044.495,2940.5
18563,1,100000,239862.5,106.094,11612.255,3140.5
19062,1,100000,240742.0,105.312,11492.623,2659.0
19561,1,100000,243142.5,106.562,12157.304,2919.5
20060,1,100000,245962.5,106.879,11201.554,3319.5
20559,1,100000,248203.0,109.688,12103.185,3920.0
21058,1,100000,249182.5,107.812,10742.036,3139.5
21557,1,100000,251322.5,111.875,11772.815,3659.5
22056,1,100000,259622.0,113.906,12750.085,8680.0
22555,1,100000,267363.0,119.539,11736.362,6459.5
23054,1,100000,266362.0,114.227,13549.019,10260.0
23553,1,100000,256863.0,107.504,13908.642,2180.0
24052,1,100000,259623.0,107.5,12121.393,2779.5
24551,1,100000,263223.0,108.75,11934.338,3860.5
25050,1,100000,272923.0,117.66,12994.179,8999.5
25549,1,100000,266823.0,114.375,11881.076,4060.5
26048,1,100000,270803.0,116.258,11630.26,4580.0
26547,1,100000,274243.0,118.754,12519.342,4760.5
27046,1,100000,276803.0,117.188,13090.344,4480.0
27545,1,100000,277503.0,125.469,14541.942,4541.0
28044,1,100000,279882.5,129.531,12310.395,4380.5
28543,1,100000,282703.0,142.031,12616.425,4340.0
29042,1,100000,284623.0,128.281,13037.006,4680.0
29541,1,100000,286843.0,131.719,13169.549,4880.0
30040,1,100000,288043.0,127.031,12741.458,4460.0
30539,1,100000,290463.0,125.785,13160.613,4860.0
31038,1,100000,292283.0,130.781,12950.562,4320.0
31537,1,100000,291403.0,123.281,12601.257,3800.0
32036,1,100000,294323.0,127.188,12632.021,4320.0
32535,1,100000,298563.0,129.531,13394.943,4840.0
33034,1,100000,301463.5,125.32,16212.921,5820.5
33533,1,100000,303863.0,175.16,12399.98,4339.5
34032,1,100000,307524.0,101.562,12457.588,4501.0
34531,1,100000,311563.0,105.0,14334.36,5260.0
35030,1,100000,323683.5,105.625,13957.583,12060.5
35529,1,100000,321163.0,134.062,13273.168,8780.0
36028,1,100000,318223.0,105.312,14442.884,6239.5
36527,1,100000,320884.0,115.004,14160.222,5900.5
37026,1,100000,321723.5,112.188,13112.63,6960.5
37525,1,100000,322803.0,106.727,13890.398,5439.5
38024,1,100000,325924.0,108.281,13329.123,5720.5
38523,1,100000,327384.0,102.977,14994.975,5760.5
39022,1,100000,327244.0,110.0,14956.989,5181.0
39521,1,100000,329683.5,110.0,15005.886,5760.5
40020,1,100000,331903.0,114.844,14951.136,6419.5
40519,1,100000,334603.5,106.406,15676.105,5860.0
41018,1,100000,343364.0,111.25,15025.254,10440.0
41517,1,100000,352483.5,147.504,18039.935,7640.0
42016,1,100000,360003.5,120.0,14791.971,8760.5
42515,1,100000,353864.0,118.594,14919.657,11700.5
43014,1,100000,344523.5,115.156,15901.817,4619.5
43513,1,100000,347763.5,110.473,17733.363,5300.0
44012,1,100000,350564.0,107.5,18222.361,6760.5
44511,1,100000,351363.5,118.441,16812.175,6620.5
45010,1,100000,354084.0,109.062,19004.206,9000.5
45509,1,100000,359143.5,120.625,15841.361,9500.0
46008,1,100000,361844.0,113.75,16096.827,8520.0
46507,1,100000,364224.0,124.066,15777.524,7640.5
47006,1,100000,379623.5,138.438,18958.321,9299.5
47505,1,100000,377264.0,125.0,14813.111,8860.0
48004,1,100000,379544.0,130.473,17075.192,8820.0
48503,1,100000,391244.0,127.5,15781.45,9160.0
49002,1,100000,399424.0,129.375,15897.618,9200.0
49501,1,100000,407964.0,130.477,15618.869,10820.0
50000,1,100000,409204.0,127.5,17054.722,10200.5
50499,1,100000,414444.0,140.312,16755.43,10800.0
50998,1,100000,418904.0,137.656,15727.666,10820.0
51497,1,100000,413964.0,133.75,16510.813,10820.5
51996,1,100000,415744.5,135.0,16085.339,12280.5
52495,1,100000,418504.5,129.844,18180.656,13260.0
52994,1,100000,424785.0,132.031,18742.333,13739.0
53493,1,100000,429844.0,147.031,16855.515,10880.0
53992,1,100000,441824.5,141.254,16394.156,11560.0
54491,1,100000,441605.0,146.719,17817.669,11900.0
54990,1,100000,436784.5,150.938,15121.182,10200.0
55489,1,100000,441805.0,142.656,15098.151,10460.0
55988,1,100000,445164.5,150.781,15288.373,9320.0
56487,1,100000,447725.0,149.219,17188.843,11479.5
56986,1,100000,455724.5,146.25,17464.785,12260.0
57485,1,100000,462564.5,148.594,17202.776,11720.5
57984,1,100000,458845.0,160.625,16779.157,12080.5
58483,1,100000,463764.5,148.602,20864.003,13880.0
58982,1,100000,471565.0,149.535,19834.81,12860.0
59481,1,100000,466625.0,152.039,19838.373,13580.0
59980,1,100000,470585.0,145.0,18717.764,11580.0
60479,1,100000,465945.0,136.879,17506.546,12400.0
60978,1,100000,483565.0,146.25,20528.483,12860.5
61477,1,100000,475745.0,137.344,16749.559,10900.0
61976,1,100000,470945.0,145.469,32804.305,13620.0
62475,1,100000,500385.5,274.23,27491.865,12580.5
62974,1,100000,497885.5,152.188,24135.613,10059.5
63473,1,100000,495665.5,196.875,24040.595,9240.5
63972,1,100000,498786.0,141.562,31205.733,12700.5
64471,1,100000,470085.0,135.469,24855.78,10520.0
64970,1,100000,480105.0,145.32,25878.513,11200.0
65469,1,100000,483765.0,133.281,27716.714,11680.0
65968,1,100000,477564.5,136.094,28508.825,14240.5
66467,1,100000,500985.0,137.5,26271.703,10739.5
66966,1,100000,482945.0,139.375,33591.414,13840.0
67465,1,100000,490285.5,143.129,26919.043,12820.0
67964,1,100000,486105.5,147.5,26292.7,14320.0
