size,time
2926.0,0.006024482077918947
2927.0,0.0060053219785913825
2928.0,0.0060284220380708575
2929.0,0.006012542173266411
2930.0,0.00601410202216357
2931.0,0.006112383911386132
2932.0,0.006111623486503959
2933.0,0.006117242970503867
2934.0,0.006112923030741513
2935.0,0.006113143055699766
2936.0,0.006127082975581288
2937.0,0.0061537830624729395
2938.0,0.0061341829132288694
2939.0,0.006097723147831857
2940.0,0.006097563076764345
2941.0,0.006141003570519388
2942.0,0.0061426234897226095
2943.0,0.006154883420094848
2944.0,0.006141503574326634
2945.0,0.006152523565106094
2946.0,0.006179283955134451
2947.0,0.006133243907243013
2948.0,0.006152943009510636
2949.0,0.006206043995916843
2950.0,0.006128723034635186
2951.0,0.006147663574665785
2952.0,0.006127023487351835
2953.0,0.006151542998850346
2954.0,0.006159603479318321
2955.0,0.006193304085172713
2956.0,0.006216084002517164
2957.0,0.0062109839636832476
2958.0,0.006230903905816376
2959.0,0.0062097839545458555
2960.0,0.00620178401004523
2961.0,0.006252744933590293
2962.0,0.0062169639859348536
2963.0,0.006220904411748052
2964.0,0.006238344009034336
2965.0,0.006257045082747936
2966.0,0.006232124869711697
2967.0,0.00627048488240689
2968.0,0.006270685000345111
2969.0,0.0062920249765738845
2970.0,0.006249204510822892
2971.0,0.006281864945776761
2972.0,0.006249244441278279
2973.0,0.0062052239663898945
2974.0,0.006251944578252733
2975.0,0.006307385163381696
2976.0,0.006316165090538561
2977.0,0.006302905036136508
2978.0,0.006307764910161495
2979.0,0.006308685056865215
2980.0,0.00624680460896343
2981.0,0.006221024552360177
2982.0,0.006333804922178388
2983.0,0.006349685951136053
2984.0,0.0063175654504448175
2985.0,0.006333825527690351
2986.0,0.006326465401798487
2987.0,0.006339786108583212
2988.0,0.00629350496456027
2989.0,0.006268265075050294
2990.0,0.006317164981737733
2991.0,0.006351445452310145
2992.0,0.00635950593277812
2993.0,0.006369626033119857
2994.0,0.006360225495882332
2995.0,0.006365046021528542
2996.0,0.006351625546813011
2997.0,0.0063327254028990865
2998.0,0.006334765930660069
2999.0,0.0063258049776777625
3000.0,0.006322545581497252
3001.0,0.006365626002661884
3002.0,0.006426485953852534
3003.0,0.006418106495402753
3004.0,0.006460567004978657
3005.0,0.006390326074324548
3006.0,0.006410926929675043
3007.0,0.00644778658170253
3008.0,0.006461566430516541
3009.0,0.006461226963438094
3010.0,0.006422366481274366
3011.0,0.006458606570959091
3012.0,0.006470227031968534
3013.0,0.0064646468963474035
3014.0,0.006392345996573567
3015.0,0.006405266001820564
3016.0,0.006456186529248953
3017.0,0.006488487008027732
3018.0,0.006468747043982148
3019.0,0.0064652865985408425
3020.0,0.006443826598115265
3021.0,0.006431426503695548
3022.0,0.006421266472898424
3023.0,0.006434906390495598
3024.0,0.006465326878242195
3025.0,0.0064982069889083505
3026.0,0.006483886856585741
3027.0,0.006495167384855449
3028.0,0.006511086830869317
3029.0,0.006467006984166801
3030.0,0.006462666904553771
3031.0,0.006490967120043933
3032.0,0.00648800702765584
3033.0,0.0065433880081400275
3034.0,0.0065323071321472526
3035.0,0.006536067579872906
3036.0,0.006529986974783242
3037.0,0.006544807925820351
3038.0,0.006584408110938966
3039.0,0.006609188509173691
3040.0,0.0066053884802386165
3041.0,0.006584768067114055
3042.0,0.00660472852177918
3043.0,0.00661470799241215
3044.0,0.006617768434807658
3045.0,0.0065926279639825225
3046.0,0.006586107891052961
3047.0,0.00662200793158263
3048.0,0.006552627542987466
3049.0,0.006612648954614997
3050.0,0.00657630804926157
3051.0,0.006580267916433513
3052.0,0.0066149679478257895
3053.0,0.00660648790653795
3054.0,0.0066248090006411076
3055.0,0.006578128086403012
3056.0,0.006585167953744531
3057.0,0.00661942851729691
3058.0,0.0066132486099377275
3059.0,0.0065980879589915276
3060.0,0.006606588023714721
3061.0,0.006654129014350474
3062.0,0.0066755685256794095
3063.0,0.00664404861163348
3064.0,0.006627168389968574
3065.0,0.0066351089626550674
3066.0,0.006650509079918265
3067.0,0.006672229152172804
3068.0,0.006657008896581829
3069.0,0.006642928463406861
3070.0,0.006648568552918732
3071.0,0.006687808898277581
3072.0,0.00668986898381263
3073.0,0.006664748536422849
3074.0,0.006676168995909393
3075.0,0.006661208928562701
3076.0,0.006704028928652406
3077.0,0.006703529390506446
3078.0,0.006710089510306716
3079.0,0.006709149572998285
3080.0,0.006695628981105983
3081.0,0.006734469439834356
3082.0,0.006774830166250467
3083.0,0.006789229926653206
3084.0,0.006815270986407995
3085.0,0.00681813049595803
3086.0,0.00683416984975338
3087.0,0.006808129837736487
3088.0,0.006820310954935849
3089.0,0.006781309959478676
3090.0,0.006784309982322156
3091.0,0.0067676500184461474
3092.0,0.0068152304738759995
3093.0,0.0068562309024855494
3094.0,0.006865970906801522
3095.0,0.006787610473111272
3096.0,0.006766670034267008
3097.0,0.006802410003729165
3098.0,0.006833291030488908
3099.0,0.00686155108269304
3100.0,0.006877711042761803
3101.0,0.006883091526106
3102.0,0.006906811497174203
3103.0,0.006891511031426489
3104.0,0.006906411610543728
3105.0,0.00688841100782156
3106.0,0.006893271463923156
3107.0,0.006916611921042204
3108.0,0.006879290915094316
3109.0,0.006948770955204964
3110.0,0.006941831903532147
3111.0,0.006932971999049187
3112.0,0.006932551506906748
3113.0,0.006921491934917867
3114.0,0.0069291520630940795
3115.0,0.006947432062588632
3116.0,0.006977171986363828
3117.0,0.006970432121306658
3118.0,0.007007312029600143
3119.0,0.007015952956862748
3120.0,0.0070147725054994226
3121.0,0.007022913079708815
3122.0,0.0070263531524688005
3123.0,0.006983852479606867
3124.0,0.006985991960391402
3125.0,0.007022333098575473
3126.0,0.007001371937803924
3127.0,0.007020992459729314
3128.0,0.007010833011008799
3129.0,0.007022392004728317
3130.0,0.007017872994765639
3131.0,0.007004432380199432
3132.0,0.006987751927226782
3133.0,0.006969172041863203
3134.0,0.006962351850233972
3135.0,0.00698645249940455
3136.0,0.007014913018792868
3137.0,0.006997491931542754
3138.0,0.007044973084703088
3139.0,0.007011752109974623
3140.0,0.007065573008731008
3141.0,0.007061072974465787
3142.0,0.007059353054501116
3143.0,0.007029752479866147
3144.0,0.007003573002293706
3145.0,0.007013831986114383
3146.0,0.007106092991307378
3147.0,0.007137114182114601
3148.0,0.0070656934985890985
3149.0,0.0070657129399478436
3150.0,0.007035132497549057
3151.0,0.007040172931738198
3152.0,0.007017852505668998
3153.0,0.007081573479808867
3154.0,0.007134173531085253
3155.0,0.0071708939503878355
3156.0,0.007154734106734395
3157.0,0.007164794020354748
3158.0,0.00714471354149282
3159.0,0.007191654061898589
3160.0,0.0071799944853410125
3161.0,0.007186835049651563
3162.0,0.007195694022811949
3163.0,0.007174694095738232
3164.0,0.007189254043623805
3165.0,0.007221293984912336
3166.0,0.007224974571727216
3167.0,0.007204134366475046
3168.0,0.007228374946862459
3169.0,0.007208234979771078
3170.0,0.00725099490955472
3171.0,0.007212914410047233
3172.0,0.007211994030512869
3173.0,0.0071797139244154096
3174.0,0.007160474080592394
3175.0,0.007139954017475247
3176.0,0.007203495013527572
3177.0,0.007243874948471785
3178.0,0.007279435405507684
3179.0,0.007309875916689634
3180.0,0.007294635055586696
3181.0,0.007251734961755574
3182.0,0.00726997503079474
3183.0,0.007281615398824215
3184.0,0.007280075456947088
3185.0,0.007278375327587128
3186.0,0.007283375598490238
3187.0,0.007304355502128601
3188.0,0.007278255419805646
3189.0,0.007288775057531893
3190.0,0.007284895051270723
3191.0,0.0072783754440024495
3192.0,0.007300456054508686
3193.0,0.007287614978849888
3194.0,0.007342515978962183
3195.0,0.007318355492316186
3196.0,0.007315915427170694
3197.0,0.007315075607039034
3198.0,0.0073377154767513275
3199.0,0.007333896006457508
3200.0,0.007313215988688171
3201.0,0.007336655980907381
3202.0,0.00736681604757905
3203.0,0.007388437050394714
3204.0,0.007396056549623609
3205.0,0.007392756990157068
3206.0,0.0074112770380452275
3207.0,0.007407777011394501
3208.0,0.007407856988720596
3209.0,0.0074504968943074346
3210.0,0.00741729699075222
3211.0,0.007337576011195779
3212.0,0.007437356980517507
3213.0,0.007436297019012272
3214.0,0.0074423570185899734
3215.0,0.007462656940333545
3216.0,0.007438816945068538
3217.0,0.007476336904801428
3218.0,0.007464677561074495
3219.0,0.007455016952008009
3220.0,0.007464697118848562
3221.0,0.007474396959878504
3222.0,0.0074895970756188035
3223.0,0.007491337484680116
3224.0,0.007489337935112417
3225.0,0.007535778102464974
3226.0,0.007497097481973469
3227.0,0.0075086974538862705
3228.0,0.007526777917519212
3229.0,0.00750901794526726
3230.0,0.007536398014053702
3231.0,0.007498336839489639
3232.0,0.007548797992058098
3233.0,0.007510857540182769
3234.0,0.007534698001109064
3235.0,0.0074875770369544625
3236.0,0.007585639017634094
3237.0,0.0075815379386767745
3238.0,0.007579997996799648
3239.0,0.007566178566776216
3240.0,0.007572077913209796
3241.0,0.0075906586134806275
3242.0,0.0075949785532429814
3243.0,0.007608319050632417
3244.0,0.0075424580136314034
3245.0,0.007592239184305072
3246.0,0.007587498053908348
3247.0,0.0075330379186198115
3248.0,0.007611719076521695
3249.0,0.007585378945805132
3250.0,0.007620098534971476
3251.0,0.007627218496054411
3252.0,0.007629378931596875
3253.0,0.007652678876183927
3254.0,0.0076469790656119585
3255.0,0.007569457986392081
3256.0,0.007563958526588976
3257.0,0.007566498010419309
3258.0,0.007582778576761484
3259.0,0.007585059036500752
3260.0,0.007636599009856582
3261.0,0.007614418515004218
3262.0,0.007621538359671831
3263.0,0.007615137961693108
3264.0,0.0076393389608711
3265.0,0.007631579064764082
3266.0,0.007645739009603858
3267.0,0.007677639019675553
3268.0,0.007655599503777921
3269.0,0.0076716390904039145
3270.0,0.00771261949557811
3271.0,0.007688199984841049
3272.0,0.007713699946179986
3273.0,0.007708439487032592
3274.0,0.007697639870457351
3275.0,0.007650799001567066
3276.0,0.0076868594624102116
3277.0,0.007738219923339784
3278.0,0.007713760016486049
3279.0,0.007734799990430474
3280.0,0.007707659504376352
3281.0,0.007719459594227374
3282.0,0.00772861996665597
3283.0,0.007705639465712011
3284.0,0.00771007954608649
3285.0,0.007746479939669371
3286.0,0.007726020063273609
3287.0,0.007768959971144795
3288.0,0.007749140029773116
3289.0,0.007784620043821633
3290.0,0.0078099609818309546
3291.0,0.007782261003740132
3292.0,0.007748220465146005
3293.0,0.007797939935699105
3294.0,0.007732219994068146
3295.0,0.0077958410838618875
3296.0,0.007820500526577234
3297.0,0.007823000545613468
3298.0,0.007800681050866842
3299.0,0.007805339992046356
3300.0,0.007790380506776273
3301.0,0.00780132005456835
3302.0,0.007836561999283731
3303.0,0.00786788109689951
3304.0,0.007905542035587132
3305.0,0.007843101629987359
3306.0,0.007944182027131319
3307.0,0.007908201543614268
3308.0,0.007942262454889715
3309.0,0.007939501898363233
3310.0,0.007921242038719356
3311.0,0.007848060922697186
3312.0,0.0078417609911412
3313.0,0.007838881108909845
3314.0,0.007932042004540563
3315.0,0.007935522007755935
3316.0,0.007961141993291676
3317.0,0.007940882002003491
3318.0,0.007885781349614263
3319.0,0.007906481972895563
3320.0,0.0079489421332255
3321.0,0.007968622026965022
3322.0,0.007993743056431413
3323.0,0.007974662934429944
3324.0,0.007969342521391809
3325.0,0.00798998202662915
3326.0,0.008059763116762042
3327.0,0.00805992353707552
3328.0,0.008037483552470803
3329.0,0.007954602013342083
3330.0,0.007934842025861144
3331.0,0.007928202045150101
3332.0,0.007932322099804878
3333.0,0.007958862581290305
3334.0,0.007939142640680075
3335.0,0.00796938210260123
3336.0,0.008013222482986748
3337.0,0.007951622013933957
3338.0,0.007979323039762676
3339.0,0.007995181949809194
3340.0,0.008008822449482977
3341.0,0.007967402460053563
3342.0,0.007990382611751556
3343.0,0.00809088395908475
3344.0,0.008105603395961225
3345.0,0.007998942048288882
3346.0,0.008040943532250822
3347.0,0.00802944297902286
3348.0,0.008032822981476784
3349.0,0.008019563043490052
3350.0,0.00803492299746722
3351.0,0.00815680401865393
3352.0,0.00808486295863986
3353.0,0.008047262905165553
3354.0,0.00807494402397424
3355.0,0.008076203987002373
3356.0,0.008102584048174322
3357.0,0.008158243959769607
3358.0,0.008152284077368677
3359.0,0.008198244031518698
3360.0,0.00817208515945822
3361.0,0.008212005021050572
3362.0,0.008208864950574934
3363.0,0.008225184981711209
3364.0,0.008163544116541743
3365.0,0.008121484075672925
3366.0,0.008120364043861628
3367.0,0.008194583933800459
3368.0,0.008186264429241419
3369.0,0.008251306018792093
3370.0,0.008230325416661799
3371.0,0.008269865880720317
3372.0,0.008271705126389861
3373.0,0.008265765965916216
3374.0,0.008203145116567612
3375.0,0.008275264990516007
3376.0,0.008279446046799421
3377.0,0.008290086057968438
3378.0,0.00831722584553063
3379.0,0.00827782554551959
3380.0,0.008301186026073992
3381.0,0.008296925923787057
3382.0,0.008324246038682759
3383.0,0.008295806008391082
3384.0,0.008325465954840183
3385.0,0.008314325823448598
3386.0,0.008306206087581813
3387.0,0.008288185927085578
3388.0,0.008343786466866732
3389.0,0.008334766025654972
3390.0,0.008345886482857168
3391.0,0.00834936648607254
3392.0,0.00834522652439773
3393.0,0.008355506462976336
3394.0,0.008355586091056466
3395.0,0.008368867100216448
3396.0,0.008343265973962843
3397.0,0.00839232699945569
3398.0,0.008401987026445568
3399.0,0.008350746356882155
3400.0,0.008438907098025084
3401.0,0.008382586995139718
3402.0,0.00842720689252019
3403.0,0.00835816643666476
3404.0,0.008440826903097332
3405.0,0.00844402750954032
3406.0,0.008440506993792951
3407.0,0.008427907363511622
3408.0,0.008437147014774382
3409.0,0.008425486856140196
3410.0,0.00843614712357521
3411.0,0.008409446920268238
3412.0,0.00837842607870698
3413.0,0.008456166950054467
3414.0,0.008450447581708431
3415.0,0.008460667566396296
3416.0,0.008456227486021817
3417.0,0.008497728034853935
3418.0,0.008515008026733994
3419.0,0.008405647007748485
3420.0,0.008499488001689315
3421.0,0.008523988421075046
3422.0,0.008478427422232926
3423.0,0.008562208036892116
3424.0,0.008461188059300184
3425.0,0.008511128020472825
3426.0,0.008429287117905915
3427.0,0.008456707582809031
3428.0,0.008459327509626746
3429.0,0.008481866912916303
3430.0,0.008499528048560023
3431.0,0.008479327545501292
3432.0,0.008492347900755703
3433.0,0.00851664796937257
3434.0,0.008550727972760797
3435.0,0.00849304802250117
3436.0,0.008564948453567922
3437.0,0.00863842898979783
3438.0,0.008629488991573453
3439.0,0.008686029468663037
3440.0,0.008643289096653461
3441.0,0.008643289445899427
3442.0,0.008606229443103075
3443.0,0.008678750018589199
3444.0,0.00866028992459178
3445.0,0.008661610074341297
3446.0,0.008670910145156085
3447.0,0.008695809985511005
3448.0,0.00867304892744869
3449.0,0.008643009583465755
3450.0,0.008683230029419065
3451.0,0.00861726957373321
3452.0,0.00861658900976181
3453.0,0.008688890025950968
3454.0,0.008715510019101202
3455.0,0.008708209963515401
3456.0,0.008698569959960878
3457.0,0.008726970525458455
3458.0,0.008701229584403336
3459.0,0.008703510509803891
3460.0,0.008742230478674173
3461.0,0.008732670568861067
3462.0,0.008748390595428646
3463.0,0.008784531033597887
3464.0,0.008771111024543643
3465.0,0.008755470160394907
3466.0,0.00875355047173798
3467.0,0.008787051076069474
3468.0,0.008750310516916215
3469.0,0.008812651503831148
3470.0,0.00882083096075803
3471.0,0.008791150990873575
3472.0,0.008809431572444737
3473.0,0.008809590828604996
3474.0,0.008800190989859402
3475.0,0.008813730906695127
3476.0,0.008724389947019517
3477.0,0.00878211110830307
3478.0,0.008738730452023447
3479.0,0.008793430984951556
3480.0,0.00884655152913183
3481.0,0.008735510520637035
3482.0,0.00877803098410368
3483.0,0.008750531007535756
3484.0,0.00876443088054657
3485.0,0.0088739920174703
3486.0,0.008885352057404816
3487.0,0.008892731973901391
3488.0,0.008858432061970234
3489.0,0.008882991503924131
3490.0,0.00887617189437151
3491.0,0.008866111864335835
3492.0,0.008850431418977678
3493.0,0.008846472017467022
3494.0,0.00884991092607379
3495.0,0.008908412186428905
3496.0,0.00890489190351218
3497.0,0.008865651092492044
3498.0,0.008871271973475814
3499.0,0.008850352023728192
3500.0,0.008888412034139037
3501.0,0.008859531371854246
3502.0,0.008947472437284887
3503.0,0.008902512025088072
3504.0,0.008973712916485965
3505.0,0.008937532431446016
3506.0,0.008910252363421023
3507.0,0.008892171434126794
3508.0,0.008875132072716951
3509.0,0.008949012495577335
3510.0,0.008911652606911957
3511.0,0.008882611873559654
3512.0,0.008940633037127554
3513.0,0.008937792503274977
3514.0,0.008910172386094928
3515.0,0.008924832451157272
3516.0,0.008951292489655316
3517.0,0.0090078329667449
3518.0,0.009062453522346914
3519.0,0.009043112979270518
3520.0,0.008963812491856515
3521.0,0.00892781198490411
3522.0,0.00899075297638774
3523.0,0.008968313108198345
3524.0,0.009029793087393045
3525.0,0.009063833625987172
3526.0,0.00905297405552119
3527.0,0.008980392594821751
3528.0,0.008979873033240438
3529.0,0.009023093851283193
3530.0,0.009150874451734126
3531.0,0.009082753909751773
3532.0,0.00916187500115484
3533.0,0.00913647492416203
3534.0,0.009170694393105805
3535.0,0.009172194986604154
3536.0,0.009188635041937232
3537.0,0.00916773488279432
3538.0,0.009155794978141785
3539.0,0.009160734945908189
3540.0,0.009183855028823018
3541.0,0.009178374544717371
3542.0,0.009168315096758306
3543.0,0.009192755329422653
3544.0,0.009235375560820103
3545.0,0.009219455532729626
3546.0,0.009178314940072596
3547.0,0.009169974597170949
3548.0,0.00922593497671187
3549.0,0.009223255445249379
3550.0,0.009245095890946686
3551.0,0.009247496025636792
3552.0,0.009227614966221154
3553.0,0.009269215981476009
3554.0,0.009245895431376994
3555.0,0.00927233591210097
3556.0,0.009298535995185375
3557.0,0.00928215601015836
3558.0,0.009249755996279418
3559.0,0.009229475981555879
3560.0,0.009182514506392181
3561.0,0.009265355998650193
3562.0,0.009313216083683074
3563.0,0.009314536582678556
3564.0,0.009270795504562557
3565.0,0.0093354961136356
3566.0,0.009320396464318037
3567.0,0.009288995992392302
3568.0,0.009331157081760466
3569.0,0.00934445601888001
3570.0,0.009322217083536088
3571.0,0.009384137112647295
3572.0,0.009364277007989585
3573.0,0.009350876905955374
3574.0,0.009364697034470737
3575.0,0.009348197025246918
3576.0,0.009346897015348077
3577.0,0.009355737012811005
3578.0,0.009371657157316804
3579.0,0.009374537039548159
3580.0,0.009398817084729671
3581.0,0.009445737581700087
3582.0,0.009435378015041351
3583.0,0.009401917457580566
3584.0,0.009429677505977452
3585.0,0.009431616985239089
3586.0,0.009457637439481914
3587.0,0.009371236898005009
3588.0,0.009350577020086348
3589.0,0.009372396976687014
3590.0,0.009385296958498657
3591.0,0.009453117498196661
3592.0,0.009469998069107533
3593.0,0.009456897038035095
3594.0,0.009506738395430148
3595.0,0.009482758003287017
3596.0,0.009506037924438715
3597.0,0.009449977544136345
3598.0,0.009523498476482928
3599.0,0.009513538563624024
3600.0,0.009490297990851104
3601.0,0.009516638005152345
3602.0,0.00942599750123918
3603.0,0.00943235750310123
3604.0,0.00940237706527114
3605.0,0.009455957915633917
3606.0,0.009465698036365211
3607.0,0.009495157981291413
3608.0,0.009521618485450745
3609.0,0.009592359070666134
3610.0,0.009614159003831446
3611.0,0.009592358954250813
3612.0,0.009598438977263868
3613.0,0.009611378889530897
3614.0,0.009585418971255422
3615.0,0.009590759058482945
3616.0,0.009629480075091124
3617.0,0.009624259429983795
3618.0,0.009615140035748482
3619.0,0.009622819488868117
3620.0,0.009676219895482063
3621.0,0.009638220071792603
3622.0,0.009629699983634055
3623.0,0.009647440048865974
3624.0,0.009627340012229979
3625.0,0.009634839952923357
3626.0,0.009694240521639585
3627.0,0.009667200036346912
3628.0,0.009710100945085287
3629.0,0.009701780043542385
3630.0,0.009703000541776419
3631.0,0.009717121021822095
3632.0,0.009717120439745486
3633.0,0.009664639947004616
3634.0,0.009661739924922585
3635.0,0.009640619507990777
3636.0,0.009695379994809628
3637.0,0.009673119988292456
3638.0,0.009746240451931953
3639.0,0.009736860985867679
3640.0,0.009722121059894562
3641.0,0.009770061122253537
3642.0,0.009769281023181975
3643.0,0.009742800961248577
3644.0,0.009746540570631623
3645.0,0.009755361010320485
3646.0,0.00979168142657727
3647.0,0.009806641028262675
3648.0,0.009812481002882123
3649.0,0.009798941086046398
3650.0,0.009671679930761456
3651.0,0.009679900016635656
3652.0,0.009686860488727689
3653.0,0.009840821963734925
3654.0,0.009825662011280656
3655.0,0.009822561056353152
3656.0,0.009827502071857452
3657.0,0.009888202068395913
3658.0,0.009851642069406807
3659.0,0.009840101934969425
3660.0,0.009895461960695684
3661.0,0.009839481906965375
3662.0,0.00982480205129832
3663.0,0.009836560930125415
3664.0,0.009785941452719271
3665.0,0.00987758208066225
3666.0,0.009894642513245344
3667.0,0.0099298624554649
3668.0,0.009901323006488383
3669.0,0.009911302477121353
3670.0,0.00991388305556029
3671.0,0.009931142441928387
3672.0,0.009909902582876384
3673.0,0.009950482519343495
3674.0,0.009966683108359575
3675.0,0.00990692200139165
3676.0,0.009898162563331425
3677.0,0.009906542487442493
3678.0,0.0099361224565655
3679.0,0.009945602621883154
3680.0,0.00997432298026979
3681.0,0.009979483089409769
3682.0,0.010038743959739804
3683.0,0.010023004026152194
3684.0,0.009996043518185616
3685.0,0.010013183578848839
3686.0,0.009997022920288146
3687.0,0.010023324051871896
3688.0,0.010048583964817226
3689.0,0.010035004001110792
3690.0,0.009974902961403131
3691.0,0.00989902252331376
3692.0,0.009963903576135635
3693.0,0.01003840402700007
3694.0,0.010056884028017521
3695.0,0.01005920406896621
3696.0,0.01011594443116337
3697.0,0.009986443561501801
3698.0,0.010028123389929533
3699.0,0.01007530395872891
3700.0,0.010063803987577558
3701.0,0.010121924453414977
3702.0,0.010130884940735996
3703.0,0.010089763905853033
3704.0,0.01008772396016866
3705.0,0.01003582391422242
3706.0,0.01004352408926934
3707.0,0.010085244080983102
3708.0,0.010067163966596127
3709.0,0.010097244987264276
3710.0,0.01008710393216461
3711.0,0.010125805041752756
3712.0,0.010101164458319545
3713.0,0.010098304483108222
3714.0,0.010176425450481474
3715.0,0.010138425044715405
3716.0,0.010051043936982751
3717.0,0.010103924432769418
3718.0,0.010207385523244739
3719.0,0.010178226046264172
3720.0,0.010157785029150546
3721.0,0.010210606036707759
3722.0,0.010200866032391787
3723.0,0.010230525978840888
3724.0,0.01024636602960527
3725.0,0.010262607014738023
3726.0,0.010280706570483744
3727.0,0.010227706050500274
3728.0,0.010260105947963893
3729.0,0.010278966510668397
3730.0,0.010310846962966025
3731.0,0.0103103470755741
3732.0,0.010282646049745381
3733.0,0.010349847027100623
3734.0,0.010308466968126595
3735.0,0.010255086002871394
3736.0,0.01017762499395758
3737.0,0.01031914644408971
3738.0,0.01035080710425973
3739.0,0.010341967106796801
3740.0,0.010334887076169252
3741.0,0.010365586960688233
3742.0,0.01037390693090856
3743.0,0.0103893275372684
3744.0,0.010419867932796478
3745.0,0.01036210753954947
3746.0,0.01038300700020045
3747.0,0.010371946962550282
3748.0,0.010336606996133924
3749.0,0.01039258751552552
3750.0,0.010389007162302732
3751.0,0.010409587528556585
3752.0,0.01038838701788336
3753.0,0.01042788743507117
3754.0,0.010450987960211933
3755.0,0.010443548089824617
3756.0,0.010458248085342348
3757.0,0.010467688669450581
3758.0,0.010466348030604422
3759.0,0.010383827146142721
3760.0,0.010365707566961646
3761.0,0.010491189081221819
3762.0,0.010505688609555364
3763.0,0.010505808982998133
3764.0,0.010531748994253576
3765.0,0.010514668538235128
3766.0,0.010454088100232184
3767.0,0.010475527960807085
3768.0,0.01053802901878953
3769.0,0.010504008503630757
3770.0,0.010513508575968444
3771.0,0.010560669470578432
3772.0,0.01053622888866812
3773.0,0.010509688989259303
3774.0,0.010453028371557593
3775.0,0.010529448976740241
3776.0,0.010568829369731247
3777.0,0.010556829045526683
3778.0,0.010533069027587771
3779.0,0.010553749511018395
3780.0,0.010582689545117319
3781.0,0.010532549116760492
3782.0,0.010595169966109097
3783.0,0.010605069692246616
3784.0,0.010591249098069966
3785.0,0.010614729952067137
3786.0,0.010588089935481548
3787.0,0.010664670611731708
3788.0,0.010650030104443431
3789.0,0.01064206997398287
3790.0,0.01067783054895699
3791.0,0.01063916995190084
3792.0,0.01066337013617158
3793.0,0.01065034989733249
3794.0,0.010647690505720675
3795.0,0.01066612999420613
3796.0,0.010688891052268445
3797.0,0.010674490011297166
3798.0,0.010694130440242589
3799.0,0.010666210437193513
3800.0,0.010684350039809942
3801.0,0.010613689897581935
3802.0,0.010650210548192263
3803.0,0.010703590582124889
3804.0,0.010712070856243372
3805.0,0.010719711077399552
3806.0,0.010721251019276679
3807.0,0.010742711019702256
3808.0,0.010733790812082589
3809.0,0.010771291563287377
3810.0,0.010751471039839089
3811.0,0.01075319095980376
3812.0,0.010729650966823101
3813.0,0.010773831512778997
3814.0,0.010825391975231469
3815.0,0.010834992513991892
3816.0,0.01085981260985136
3817.0,0.010796491988003254
3818.0,0.01080319145694375
3819.0,0.010846992023289204
3820.0,0.010880353045649827
3821.0,0.010889652534388006
3822.0,0.010857252520509064
3823.0,0.010864972020499408
3824.0,0.01088579255156219
3825.0,0.010823792195878923
3826.0,0.010868012439459562
3827.0,0.010874352999962866
3828.0,0.010794672183692455
3829.0,0.010825251927599311
3830.0,0.010921192937530577
3831.0,0.01092933351173997
3832.0,0.0109265330247581
3833.0,0.010935032973065972
3834.0,0.010903492919169366
3835.0,0.010907033109106123
3836.0,0.01087701297365129
3837.0,0.010940953041426837
3838.0,0.010905712959356606
3839.0,0.010912233032286167
3840.0,0.0109024130506441
3841.0,0.010977453552186489
3842.0,0.01097523351199925
3843.0,0.010977932950481772
3844.0,0.010987733490765095
3845.0,0.010988573543727398
3846.0,0.01100437412969768
3847.0,0.011028593988157809
3848.0,0.011029973975382745
3849.0,0.010970933944918215
3850.0,0.01102197403088212
3851.0,0.011021274025551975
3852.0,0.011024234001524746
3853.0,0.010955273057334125
3854.0,0.010938232997432351
3855.0,0.010959513951092958
3856.0,0.011062114499509335
3857.0,0.011034893919713795
3858.0,0.011110294959507883
3859.0,0.011103034601546824
3860.0,0.011114254943095148
3861.0,0.011072233901359141
3862.0,0.011101755080744624
3863.0,0.01106303499545902
3864.0,0.01101985399145633
3865.0,0.0110415939707309
3866.0,0.011057914467528462
3867.0,0.011059194570407271
3868.0,0.0111277149990201
3869.0,0.011149115394800901
3870.0,0.011130015598610044
3871.0,0.011112855048850179
3872.0,0.011044314480386674
3873.0,0.011011394090019166
3874.0,0.011161294998601079
3875.0,0.011085454956628382
3876.0,0.011231416487134993
3877.0,0.01114137505646795
3878.0,0.011171095538884401
3879.0,0.011085654958151281
3880.0,0.011159915011376143
3881.0,0.011203515459783375
3882.0,0.011161835514940321
3883.0,0.011122114956378937
3884.0,0.011175015475600958
3885.0,0.011225736001506448
3886.0,0.011125435587018728
3887.0,0.011102934484370053
3888.0,0.011121755000203848
3889.0,0.011276836390607059
3890.0,0.011195735540241003
3891.0,0.011313157039694488
3892.0,0.01129345700610429
3893.0,0.011299017001874745
3894.0,0.011298456927761436
3895.0,0.011278896476142108
3896.0,0.011194135644473135
3897.0,0.011340757482685149
3898.0,0.011250016978010535
3899.0,0.011277936631813645
3900.0,0.011360417818650603
3901.0,0.011276036035269499
3902.0,0.011255137040279806
3903.0,0.011315637500956655
3904.0,0.011339597404003143
3905.0,0.011264556553214788
3906.0,0.011386797530576587
3907.0,0.011329477420076728
3908.0,0.011338377953507006
3909.0,0.011405057506635785
3910.0,0.011296856915578246
3911.0,0.011309936991892755
3912.0,0.011413358035497367
3913.0,0.011411418090574443
3914.0,0.011467858566902578
3915.0,0.011347318068146706
3916.0,0.01134733750950545
3917.0,0.011450877995230258
3918.0,0.011454498628154397
3919.0,0.011326837935484946
3920.0,0.011353557463735342
