size,min_val,max_val,time,resolution,stdev
100,1,100000,170482.0,76.875,27325.898
433,1,100000,173702.0,105.008,7067.896
766,1,100000,173621.5,81.875,5869.969
1099,1,100000,171421.5,78.125,8056.383
1432,1,100000,176902.0,80.0,6357.996
1765,1,100000,178081.5,78.75,7656.501
2098,1,100000,181322.0,78.125,6904.878
2431,1,100000,182862.0,78.438,21460.542
2764,1,100000,183082.0,80.0,7112.063
3097,1,100000,182402.0,77.5,7278.397
3430,1,100000,179522.0,78.438,8793.45
3763,1,100000,180442.0,78.438,5418.468
4096,1,100000,181941.5,81.25,7334.237
4429,1,100000,183461.5,81.25,6560.558
4762,1,100000,191242.0,80.625,7775.931
5095,1,100000,191802.0,78.125,7645.556
5428,1,100000,189182.0,83.438,7803.683
5761,1,100000,195722.0,78.125,8162.212
6094,1,100000,193382.5,79.688,7730.231
6427,1,100000,197782.0,79.062,7907.681
6760,1,100000,199122.5,80.938,7935.716
7093,1,100000,199322.5,78.75,8310.229
7426,1,100000,200302.0,80.0,6318.897
7759,1,100000,202562.0,80.0,7571.398
8092,1,100000,204242.5,84.695,8426.604
8425,1,100000,205662.0,79.688,8890.76
8758,1,100000,206722.0,83.438,8770.831
9091,1,100000,207542.0,84.688,7501.828
9424,1,100000,208582.0,81.25,7524.236
9757,1,100000,213442.0,82.5,10576.362
10090,1,100000,213602.0,89.375,8750.976
10423,1,100000,216042.0,87.812,9387.698
10756,1,100000,217323.0,90.938,10014.69
11089,1,100000,217962.0,89.062,8569.516
11422,1,100000,219322.0,87.5,9946.417
11755,1,100000,221722.0,122.188,8182.642
12088,1,100000,220722.5,90.625,8176.098
12421,1,100000,224562.5,92.188,11221.134
12754,1,100000,223562.5,101.562,9646.972
13087,1,100000,224462.0,91.25,10564.858
13420,1,100000,229642.5,87.188,9656.434
13753,1,100000,229802.0,116.875,10228.891
14086,1,100000,231623.0,82.812,11606.474
14419,1,100000,231662.5,86.25,9203.398
14752,1,100000,236162.5,99.07,15222.086
15085,1,100000,237562.5,86.562,10137.459
15418,1,100000,239122.5,85.312,10166.403
15751,1,100000,238642.5,86.875,9032.688
16084,1,100000,239722.5,130.625,9071.058
16417,1,100000,241923.0,95.625,11009.998
16750,1,100000,236422.5,91.562,10136.475
17083,1,100000,245002.5,91.562,17706.139
17416,1,100000,248842.5,107.812,10999.687
17749,1,100000,248823.0,89.375,10434.613
18082,1,100000,249242.5,91.25,11753.778
18415,1,100000,249083.0,87.188,10189.057
18748,1,100000,249262.5,92.188,10628.6
19081,1,100000,256943.0,92.5,13226.632
19414,1,100000,246383.0,102.5,9467.873
19747,1,100000,248062.5,99.688,12345.962
20080,1,100000,247002.5,101.25,10710.311
20413,1,100000,248822.5,95.0,9956.495
20746,1,100000,249142.5,89.688,10011.416
21079,1,100000,254043.0,99.375,12722.27
21412,1,100000,253002.0,88.75,10047.424
21745,1,100000,256123.0,92.812,10307.371
22078,1,100000,261902.5,89.375,10278.505
22411,1,100000,259402.5,92.812,13353.747
22744,1,100000,262663.0,87.195,11398.043
23077,1,100000,261562.5,87.188,12209.151
23410,1,100000,268462.5,105.0,9896.138
23743,1,100000,268902.5,104.688,9721.268
24076,1,100000,270982.5,103.75,12414.722
24409,1,100000,261822.5,91.562,11417.417
24742,1,100000,271663.0,95.625,11144.931
25075,1,100000,272703.0,90.938,12264.319
25408,1,100000,276943.0,104.375,12347.559
25741,1,100000,278483.0,98.125,10558.533
26074,1,100000,277583.0,98.133,9510.311
26407,1,100000,281763.0,104.688,11259.492
26740,1,100000,282223.0,125.625,11342.574
27073,1,100000,282823.0,98.125,10908.482
27406,1,100000,284603.0,108.75,11682.328
27739,1,100000,283543.0,99.688,9310.427
28072,1,100000,287863.0,100.938,14013.255
28405,1,100000,291023.0,96.562,13465.434
28738,1,100000,292043.0,133.75,10432.77
29071,1,100000,293883.0,100.938,12515.317
29404,1,100000,298683.5,107.508,14034.163
29737,1,100000,299163.5,100.625,14358.719
30070,1,100000,300663.0,107.188,12260.177
30403,1,100000,300363.0,107.5,11384.792
30736,1,100000,300083.5,92.812,14075.303
31069,1,100000,306703.0,93.75,15488.089
31402,1,100000,303043.0,92.188,15167.736
31735,1,100000,306923.0,113.75,13470.151
32068,1,100000,311743.0,115.312,13639.51
32401,1,100000,311463.5,115.0,15411.025
32734,1,100000,311723.0,100.0,14505.718
33067,1,100000,314863.5,184.062,16023.668
33400,1,100000,314643.0,98.758,11816.979
33733,1,100000,316043.0,122.812,12550.876
