size,min_val,max_val,time,resolution,stdev
257,1,100000,167902.0,80.625,9509.476
259,1,100000,167782.0,75.625,7151.008
261,1,100000,167602.0,81.25,8115.529
263,1,100000,167682.0,76.266,8965.948
264,1,100000,167741.5,81.875,6532.922
266,1,100000,167762.0,80.0,7146.563
268,1,100000,171822.0,82.5,9052.521
270,1,100000,167802.0,78.75,7527.409
272,1,100000,167842.0,78.75,6997.585
274,1,100000,168422.0,78.125,9254.629
276,1,100000,167882.0,84.375,7478.81
277,1,100000,167842.0,78.75,8000.114
279,1,100000,169681.5,80.0,9000.263
281,1,100000,167702.0,80.625,7815.862
283,1,100000,167842.0,79.375,9854.283
285,1,100000,167942.0,79.375,8382.721
287,1,100000,173402.0,76.25,16209.832
289,1,100000,172082.0,167.5,7727.849
291,1,100000,172382.0,228.75,7368.983
293,1,100000,168562.0,90.0,7490.788
295,1,100000,168682.0,85.625,10231.695
297,1,100000,171101.5,83.125,8558.651
299,1,100000,171482.0,87.5,11331.115
301,1,100000,173682.0,80.625,5755.623
304,1,100000,168182.0,78.75,10787.89
306,1,100000,171082.0,82.5,8086.316
308,1,100000,168042.0,88.75,7789.016
310,1,100000,167922.0,75.625,6966.308
312,1,100000,168582.0,77.5,6976.718
314,1,100000,168082.0,78.75,6750.532
316,1,100000,168282.0,81.875,7479.904
319,1,100000,168342.0,76.25,5678.857
321,1,100000,168002.0,76.875,8332.65
323,1,100000,168162.0,76.875,5472.027
325,1,100000,168162.0,80.625,5591.219
328,1,100000,168422.0,79.375,8225.348
330,1,100000,168062.0,85.0,8278.317
332,1,100000,168462.0,82.5,7225.719
334,1,100000,167981.5,81.25,7467.145
337,1,100000,168342.0,80.0,8657.97
339,1,100000,168042.0,81.875,5020.419
341,1,100000,170722.0,78.75,7189.208
344,1,100000,168062.0,90.625,5914.902
346,1,100000,168082.0,83.125,6429.104
349,1,100000,168821.5,82.5,7328.32
351,1,100000,168162.0,83.125,6337.508
353,1,100000,168722.0,80.016,6089.307
356,1,100000,171622.0,80.625,6694.274
358,1,100000,169542.0,90.016,6777.685
361,1,100000,168402.0,76.875,15577.497
363,1,100000,168301.5,80.0,9614.512
366,1,100000,168242.0,76.875,7982.142
368,1,100000,168382.0,83.125,8138.451
371,1,100000,168261.5,80.625,8137.673
374,1,100000,168282.0,76.875,7182.821
376,1,100000,168162.0,85.0,8871.534
379,1,100000,169882.0,83.75,8085.37
381,1,100000,168241.5,78.125,9420.839
384,1,100000,168221.5,79.391,7176.058
387,1,100000,168302.0,78.75,8112.681
389,1,100000,168582.0,80.625,9926.69
392,1,100000,168722.0,81.25,7439.706
395,1,100000,169042.0,80.0,8202.584
398,1,100000,169181.5,88.125,6086.687
400,1,100000,172322.0,85.625,6813.148
403,1,100000,172182.0,80.625,8800.948
406,1,100000,171601.5,80.0,7633.628
409,1,100000,174342.0,83.125,8116.377
412,1,100000,176262.0,78.75,9992.806
414,1,100000,173622.0,80.0,6987.972
417,1,100000,172902.0,80.0,8477.675
420,1,100000,172882.0,85.0,6844.875
423,1,100000,169002.0,79.375,7645.644
426,1,100000,169182.0,79.375,9382.809
429,1,100000,168722.0,77.5,6915.923
432,1,100000,171702.0,77.5,7406.847
435,1,100000,172702.0,85.0,7655.883
438,1,100000,173902.0,79.375,8201.76
441,1,100000,174022.0,81.25,7399.942
444,1,100000,173682.0,78.125,8051.4
447,1,100000,173202.0,78.75,6691.431
450,1,100000,175442.0,82.5,7666.401
453,1,100000,171821.5,81.25,8313.602
457,1,100000,168822.0,80.625,6670.807
460,1,100000,175102.0,85.625,6146.293
463,1,100000,174162.0,81.25,8335.789
466,1,100000,169322.0,84.375,7906.326
469,1,100000,176002.0,78.75,9103.891
473,1,100000,173862.0,81.875,8425.209
476,1,100000,173902.0,78.125,8982.657
479,1,100000,173061.5,87.5,7598.758
483,1,100000,174121.5,115.625,7864.197
486,1,100000,172982.0,85.0,10640.718
489,1,100000,174082.0,80.625,7877.54
493,1,100000,173101.5,168.75,7423.496
496,1,100000,173602.0,83.125,8363.675
500,1,100000,175542.0,85.0,9454.03
503,1,100000,174502.0,78.75,9515.726
506,1,100000,175042.0,85.625,8741.475
510,1,100000,175322.0,87.5,9940.078
514,1,100000,172981.5,80.0,6848.558
517,1,100000,174662.0,79.391,7363.49
521,1,100000,175202.0,85.0,8314.473
524,1,100000,175422.0,80.0,7262.195
528,1,100000,169842.0,79.375,8639.908
532,1,100000,174822.0,80.0,6904.686
535,1,100000,174021.5,82.5,8483.966
539,1,100000,173002.0,83.125,10203.031
543,1,100000,169662.0,83.125,12138.411
547,1,100000,173541.5,190.625,7412.201
550,1,100000,173542.0,81.25,6796.978
554,1,100000,174122.0,85.0,7227.049
558,1,100000,169242.0,81.875,7040.109
562,1,100000,173782.0,83.75,10720.609
566,1,100000,173982.0,88.75,8848.116
570,1,100000,174362.0,120.625,7183.44
574,1,100000,174782.0,83.75,9429.286
578,1,100000,175022.0,83.125,8350.942
582,1,100000,172902.0,85.0,8145.355
586,1,100000,169221.5,80.0,6821.345
590,1,100000,169421.5,81.25,9701.606
594,1,100000,169222.0,77.5,9668.606
598,1,100000,169441.5,77.5,8451.859
602,1,100000,174522.0,81.25,9140.786
606,1,100000,175262.0,78.125,8246.121
610,1,100000,169582.0,81.25,6994.742
615,1,100000,169642.0,81.25,9263.605
619,1,100000,169202.0,80.0,7167.03
623,1,100000,172222.0,82.5,6684.655
628,1,100000,169242.0,75.625,5690.302
632,1,100000,173542.0,82.5,10384.889
636,1,100000,174882.0,120.641,9321.654
641,1,100000,174802.0,82.5,9002.052
645,1,100000,170422.0,80.0,8982.649
650,1,100000,173022.0,76.25,9434.749
654,1,100000,175661.5,178.141,8478.37
659,1,100000,169862.0,78.125,6324.837
663,1,100000,173902.0,80.625,9273.16
668,1,100000,176302.0,82.5,8762.075
672,1,100000,175241.5,79.375,8877.79
677,1,100000,171062.0,85.625,12397.964
682,1,100000,174842.0,81.875,8578.65
687,1,100000,176181.5,85.625,8576.922
691,1,100000,174381.5,78.75,7938.463
696,1,100000,173622.0,90.0,8579.348
701,1,100000,169881.5,82.5,7158.257
706,1,100000,169702.0,81.875,9340.068
711,1,100000,169621.5,76.875,10172.748
716,1,100000,176801.5,83.125,7359.032
721,1,100000,175702.0,80.625,9487.398
726,1,100000,175482.0,81.266,7595.678
731,1,100000,174242.0,76.25,7458.796
736,1,100000,172262.0,77.5,8270.099
741,1,100000,173922.0,82.5,8838.825
746,1,100000,169821.5,81.875,8395.601
751,1,100000,174121.5,82.5,6979.776
756,1,100000,176222.0,81.25,8937.423
762,1,100000,170142.0,84.375,10100.966
767,1,100000,175062.0,82.5,8200.408
772,1,100000,174502.0,83.125,7960.654
778,1,100000,175002.0,78.125,7209.915
783,1,100000,175662.0,79.375,8648.9
788,1,100000,176622.0,83.75,9294.337
794,1,100000,177042.0,85.625,9155.224
799,1,100000,176442.0,78.75,10987.48
805,1,100000,176882.0,79.375,10411.523
810,1,100000,176682.0,80.641,8665.1
816,1,100000,174842.0,78.125,8399.049
822,1,100000,177182.0,86.875,9688.774
827,1,100000,175182.0,81.25,7620.44
833,1,100000,178862.0,80.625,10649.021
839,1,100000,176722.0,81.25,9965.094
845,1,100000,175902.0,78.75,7763.858
851,1,100000,174942.0,85.625,10031.622
857,1,100000,177202.0,88.75,8610.013
862,1,100000,175682.0,81.25,8726.498
868,1,100000,175702.0,88.125,7159.891
874,1,100000,174201.5,81.875,7671.8
881,1,100000,176022.0,83.75,10110.455
887,1,100000,175622.0,81.266,7125.943
893,1,100000,175621.5,96.875,6977.009
899,1,100000,174842.0,78.125,6666.323
905,1,100000,175242.0,85.0,9825.275
912,1,100000,175502.0,81.25,7842.779
918,1,100000,176162.0,83.125,6248.729
924,1,100000,174202.0,77.5,7903.227
931,1,100000,175302.0,85.0,8554.276
937,1,100000,176722.0,82.5,7179.908
944,1,100000,171001.5,81.875,7719.221
950,1,100000,170462.0,78.75,7117.648
957,1,100000,170562.0,79.375,7762.931
963,1,100000,170521.5,78.75,7620.337
970,1,100000,175622.0,90.0,9068.895
977,1,100000,176202.0,81.25,7869.152
984,1,100000,176262.0,81.25,8833.298
990,1,100000,175862.0,78.141,8130.982
997,1,100000,176282.0,83.766,9450.669
1004,1,100000,176422.0,90.0,8359.484
1011,1,100000,174262.0,84.375,7332.413
1018,1,100000,174221.5,81.25,8520.852
1025,1,100000,176622.0,86.25,7546.265
1032,1,100000,171322.0,85.625,7930.801
1039,1,100000,177022.0,82.5,6704.828
1047,1,100000,176982.0,78.125,7206.33
1054,1,100000,176802.0,83.125,7497.499
1061,1,100000,175362.0,83.75,8515.264
1069,1,100000,178161.5,78.75,8184.73
1076,1,100000,176282.0,155.625,8955.224
1083,1,100000,171122.0,81.25,7628.547
1091,1,100000,175382.0,88.141,8514.105
1099,1,100000,175362.0,82.5,9071.773
1106,1,100000,174962.0,81.875,8360.962
1114,1,100000,176801.5,81.25,9068.284
1122,1,100000,172082.0,78.125,11173.879
1129,1,100000,171702.0,84.375,7980.648
1137,1,100000,175801.5,88.141,7950.037
1145,1,100000,176842.0,83.75,7140.91
1153,1,100000,176362.0,77.5,6890.578
1161,1,100000,171822.0,85.625,8694.334
1169,1,100000,174881.5,86.891,7854.921
1177,1,100000,176522.0,81.875,7396.171
1185,1,100000,178502.0,81.25,7046.845
1193,1,100000,176922.0,84.375,9020.759
1202,1,100000,171442.0,83.75,7712.772
1210,1,100000,171982.0,79.375,9166.58
1218,1,100000,171462.0,82.5,6766.384
1227,1,100000,176662.0,84.375,7806.789
1235,1,100000,176562.0,80.625,8909.517
1244,1,100000,172101.5,83.75,9206.967
1253,1,100000,172122.0,80.625,7226.642
1261,1,100000,177001.5,83.75,8631.219
1270,1,100000,177962.0,85.0,12001.14
1279,1,100000,176682.0,85.625,8822.746
1288,1,100000,175941.5,83.125,10177.845
1297,1,100000,179082.0,82.5,10854.18
1306,1,100000,176501.5,85.0,7493.884
1315,1,100000,178142.0,85.625,8428.253
1324,1,100000,176921.5,84.375,8576.57
1333,1,100000,177002.0,85.0,9117.751
1342,1,100000,171962.0,79.375,7833.454
1352,1,100000,173022.0,85.625,6723.059
1361,1,100000,175382.0,77.5,9067.112
1370,1,100000,174742.0,83.75,8681.943
1380,1,100000,176401.5,83.125,6077.472
1389,1,100000,172042.0,92.516,6847.203
1399,1,100000,176462.0,82.5,6480.231
1409,1,100000,176382.0,88.125,9377.951
1419,1,100000,172282.0,78.75,7232.429
1428,1,100000,172182.0,81.25,6100.927
1438,1,100000,172562.0,76.25,7026.94
1448,1,100000,172322.0,82.5,8502.723
1458,1,100000,172282.0,76.25,7481.673
1468,1,100000,172442.0,78.75,7980.432
1479,1,100000,172402.0,80.0,5578.177
1489,1,100000,172502.0,81.875,8696.995
1499,1,100000,177822.0,80.625,9663.79
1510,1,100000,178462.0,84.375,9158.428
1520,1,100000,172622.0,72.5,6175.676
1531,1,100000,172922.0,80.625,8322.172
1541,1,100000,178722.0,84.375,9311.986
1552,1,100000,173141.5,80.0,7179.167
1563,1,100000,172962.0,82.5,9242.078
1573,1,100000,179101.5,85.625,8538.752
1584,1,100000,178862.0,83.125,8120.291
1595,1,100000,173182.0,81.875,6347.937
1606,1,100000,173122.0,85.625,7341.371
1618,1,100000,173122.0,80.016,9104.575
1629,1,100000,177382.0,78.75,8054.19
1640,1,100000,178462.0,83.125,10840.741
1651,1,100000,178842.0,88.75,8801.695
1663,1,100000,178802.0,85.0,8748.443
1674,1,100000,173362.0,78.125,8024.274
1686,1,100000,173242.0,83.125,9050.062
1698,1,100000,173242.0,85.625,7722.6
1710,1,100000,173262.0,80.0,4902.659
1721,1,100000,173482.0,83.125,8155.086
1733,1,100000,173402.0,83.125,9316.8
1745,1,100000,173422.0,83.75,40525.193
1757,1,100000,178562.0,86.25,8829.432
1770,1,100000,173442.0,78.75,9594.991
1782,1,100000,174122.0,81.875,7381.728
1794,1,100000,173862.0,89.375,7911.288
1807,1,100000,173802.0,78.125,9928.804
1819,1,100000,177402.0,83.125,9912.533
1832,1,100000,177642.0,84.375,8547.761
1845,1,100000,179442.0,82.5,7131.126
1857,1,100000,178542.0,80.625,7802.216
1870,1,100000,179382.0,83.75,10103.867
1883,1,100000,178522.0,82.5,9878.496
1896,1,100000,178842.0,85.0,11208.182
1909,1,100000,174122.0,83.125,7760.038
1923,1,100000,174902.0,87.5,8093.971
1936,1,100000,174102.0,80.0,6355.959
1949,1,100000,174262.0,80.625,9161.487
1963,1,100000,181122.0,88.125,7558.521
1976,1,100000,179102.0,80.625,8053.377
1990,1,100000,174581.5,80.625,9045.899
2004,1,100000,175002.0,76.875,10746.237
2018,1,100000,174482.0,89.375,7046.083
2032,1,100000,175282.0,83.125,11039.193
2046,1,100000,179842.0,78.75,6013.922
2060,1,100000,179342.0,81.875,8432.866
2074,1,100000,179642.0,83.125,6980.734
2089,1,100000,179982.0,83.125,7043.865
2103,1,100000,176462.0,86.875,9360.457
2118,1,100000,181102.0,79.375,9098.142
2133,1,100000,175142.0,83.766,8172.94
2147,1,100000,179842.0,78.125,9268.255
2162,1,100000,182202.0,86.875,9650.327
2177,1,100000,179022.0,87.5,6321.071
2192,1,100000,178002.0,78.75,8539.004
2208,1,100000,180862.0,78.125,7614.447
2223,1,100000,179362.0,77.5,6565.939
2238,1,100000,180962.0,84.375,7912.772
2254,1,100000,181142.0,82.5,10934.064
2269,1,100000,179402.0,84.375,5719.26
2285,1,100000,175982.0,84.375,8765.392
2301,1,100000,180862.0,178.125,7193.957
2317,1,100000,182522.5,79.375,7749.893
2333,1,100000,182442.0,88.125,8456.917
2349,1,100000,182882.0,90.0,6523.201
2365,1,100000,180362.0,81.25,7171.357
2382,1,100000,182262.0,87.5,7237.245
2398,1,100000,178862.0,78.125,9601.874
2415,1,100000,176222.0,90.625,7331.439
2432,1,100000,176622.0,81.891,8211.168
2449,1,100000,176522.0,83.75,6465.565
2466,1,100000,176462.0,83.75,8183.977
2483,1,100000,183262.0,83.125,8628.363
2500,1,100000,181942.0,84.375,8289.481
2517,1,100000,180642.0,83.125,9201.219
2535,1,100000,181662.0,85.0,7093.831
2552,1,100000,181842.0,77.5,8495.412
2570,1,100000,177141.5,86.875,7428.677
2588,1,100000,180062.0,81.875,8114.611
2606,1,100000,181562.0,85.625,10358.389
2624,1,100000,181742.0,84.375,7636.17
2642,1,100000,182162.0,87.5,9695.203
2660,1,100000,177422.0,84.391,10496.533
2679,1,100000,182462.5,84.375,8262.0
2697,1,100000,182762.5,83.125,8592.801
2716,1,100000,181782.0,87.5,9367.645
2735,1,100000,177962.0,83.75,9722.788
2754,1,100000,179942.0,86.25,10394.233
2773,1,100000,181882.0,83.75,7023.436
2792,1,100000,183582.0,82.5,9854.586
2811,1,100000,183242.0,83.766,6528.922
2831,1,100000,185722.0,84.375,8416.687
2851,1,100000,183302.0,86.25,8343.723
2870,1,100000,182822.0,83.75,6594.401
2890,1,100000,183262.0,83.75,8544.229
2910,1,100000,183542.0,84.375,10831.446
2930,1,100000,183862.0,89.375,7551.118
2951,1,100000,184762.0,81.25,7015.051
2971,1,100000,181422.0,84.375,6796.57
2992,1,100000,178402.0,81.875,10863.838
3013,1,100000,178281.5,81.875,8966.431
3033,1,100000,178902.0,80.625,8139.159
3054,1,100000,180082.0,76.875,10039.409
3076,1,100000,182822.0,124.375,8291.552
3097,1,100000,183122.0,83.125,9841.939
3118,1,100000,179902.0,85.0,7721.015
3140,1,100000,184502.0,86.25,8996.121
3162,1,100000,183602.0,88.125,10168.688
3184,1,100000,184742.0,136.25,11619.275
3206,1,100000,183802.0,84.375,18196.332
3228,1,100000,184882.0,90.641,8467.486
3250,1,100000,185802.0,90.625,7225.465
3273,1,100000,182462.0,85.625,6404.87
3296,1,100000,184222.0,82.5,8112.314
3318,1,100000,180382.0,91.875,7803.206
3341,1,100000,184482.0,85.016,7221.367
3365,1,100000,181742.0,127.5,7019.108
3388,1,100000,187242.0,80.0,8402.997
3411,1,100000,187262.0,89.375,6833.079
3435,1,100000,184762.0,81.875,8810.169
3459,1,100000,184822.0,81.25,7483.136
3483,1,100000,184682.0,90.0,8613.371
3507,1,100000,186502.5,85.0,7581.687
3531,1,100000,187722.0,86.25,9303.247
3556,1,100000,185622.0,96.25,7101.798
3580,1,100000,185562.0,85.0,7675.863
3605,1,100000,185262.0,85.625,9054.68
3630,1,100000,185662.0,80.0,8471.929
3655,1,100000,185102.0,89.375,9972.307
3681,1,100000,187622.0,86.875,7838.421
3706,1,100000,180922.0,80.625,8406.133
3732,1,100000,182422.0,178.75,8542.843
3758,1,100000,186702.5,81.266,11353.374
3784,1,100000,185622.0,97.5,6509.401
3810,1,100000,187542.0,88.75,9186.464
3837,1,100000,188002.0,83.766,7614.598
3863,1,100000,186382.0,90.0,9202.847
3890,1,100000,187302.0,93.125,8857.668
3917,1,100000,185882.0,81.875,9095.923
3944,1,100000,187362.0,83.75,8528.039
3971,1,100000,188722.5,97.5,9271.373
3999,1,100000,190722.5,83.75,8668.205
4027,1,100000,186822.0,81.25,7743.344
4055,1,100000,187262.0,87.5,8892.813
4083,1,100000,188602.0,85.0,8983.299
4111,1,100000,188303.0,88.125,8089.783
4139,1,100000,182622.0,89.375,12392.058
4168,1,100000,182642.0,81.891,11544.289
4197,1,100000,183602.0,90.0,9943.941
4226,1,100000,183002.0,80.625,6505.94
4255,1,100000,182882.0,91.875,6493.974
4285,1,100000,183122.0,85.625,8796.617
4315,1,100000,182882.0,89.375,8867.615
4345,1,100000,183482.0,91.25,7636.669
4375,1,100000,189002.5,177.5,7083.207
4405,1,100000,188202.5,88.125,9285.451
4436,1,100000,187642.5,94.375,7825.66
4466,1,100000,183702.0,86.875,7130.372
4497,1,100000,183322.0,91.875,7435.288
4528,1,100000,183462.0,83.75,8954.788
4560,1,100000,183742.0,90.0,7757.518
4591,1,100000,183802.0,82.5,9123.58
4623,1,100000,184262.0,90.0,14232.269
4655,1,100000,190162.0,83.75,10410.637
4688,1,100000,188742.0,88.75,10207.243
4720,1,100000,190482.0,83.75,8304.969
4753,1,100000,190182.0,90.0,8173.155
4786,1,100000,189682.0,83.75,8028.654
4819,1,100000,191042.0,83.75,7352.386
4852,1,100000,191442.0,90.0,7726.302
4886,1,100000,191182.0,91.875,9237.981
4920,1,100000,191182.5,79.375,8801.696
4954,1,100000,191322.0,86.25,7962.493
4988,1,100000,191722.0,92.5,9959.556
5023,1,100000,191922.0,86.875,9763.922
5058,1,100000,192762.0,99.375,9028.037
5093,1,100000,193342.0,83.75,8746.842
5128,1,100000,192802.0,101.25,8118.883
5164,1,100000,193182.5,89.375,7632.835
5199,1,100000,190142.5,96.875,8913.995
5236,1,100000,195302.0,87.5,11949.617
5272,1,100000,195682.0,86.875,8296.011
5308,1,100000,192262.5,83.75,10017.013
5345,1,100000,194802.0,89.375,9856.44
5382,1,100000,193462.0,136.875,9423.378
5420,1,100000,192782.0,83.125,8635.946
5457,1,100000,187742.5,101.25,7479.411
5495,1,100000,193522.0,90.0,9186.385
5533,1,100000,192942.0,100.625,10477.039
5571,1,100000,187922.0,76.25,10287.187
5610,1,100000,196022.0,93.125,8273.214
5649,1,100000,194502.5,85.0,9875.439
5688,1,100000,187722.5,93.125,10022.145
5727,1,100000,190202.5,85.0,9918.567
5767,1,100000,195622.0,92.5,9268.757
5807,1,100000,192062.0,87.5,10089.463
5847,1,100000,193162.0,82.5,9087.44
5888,1,100000,197702.0,88.75,9136.513
5929,1,100000,192942.0,85.625,8706.867
5970,1,100000,189102.0,88.125,6106.636
6011,1,100000,189622.0,95.0,8541.083
6053,1,100000,189422.0,89.375,9641.448
6095,1,100000,189642.0,91.875,13176.847
6137,1,100000,190222.0,93.125,11700.267
6180,1,100000,189922.0,90.625,8238.52
6223,1,100000,190002.0,95.0,7686.612
6266,1,100000,190142.5,93.141,11938.856
6309,1,100000,198022.5,97.516,10728.067
6353,1,100000,196262.5,89.375,7381.214
6397,1,100000,192202.5,90.0,8570.087
6441,1,100000,195222.0,96.875,9357.485
6486,1,100000,197422.0,95.0,10908.639
6531,1,100000,190862.0,92.5,9978.149
6576,1,100000,191942.0,93.125,10868.357
6622,1,100000,191622.0,91.875,9086.398
6668,1,100000,199262.5,91.875,7283.135
6714,1,100000,199582.0,93.125,10417.348
6760,1,100000,191922.0,88.125,9168.94
6807,1,100000,193022.5,92.5,9638.066
6854,1,100000,199182.0,95.625,10224.812
6902,1,100000,199282.5,94.375,9227.81
6950,1,100000,199682.5,137.5,7593.369
6998,1,100000,193082.5,87.5,8437.738
7046,1,100000,194962.0,88.75,10390.715
7095,1,100000,196902.0,93.75,13171.879
7144,1,100000,194382.0,86.25,9256.598
7194,1,100000,200662.0,98.766,8759.054
7244,1,100000,200902.5,95.0,9551.795
7294,1,100000,201962.0,88.75,10254.625
7345,1,100000,203542.0,94.375,9864.24
7396,1,100000,201142.0,95.0,7064.932
7447,1,100000,199622.0,104.391,11182.633
7498,1,100000,203322.0,91.875,8089.72
7550,1,100000,199882.0,89.375,9752.259
7603,1,100000,202102.5,91.875,9231.854
7655,1,100000,203802.0,96.25,7569.971
7709,1,100000,200582.0,91.25,9631.392
7762,1,100000,203142.0,96.25,8216.637
7816,1,100000,200002.0,215.016,8295.056
7870,1,100000,201562.0,101.891,8602.612
7925,1,100000,205322.5,91.875,7899.02
7979,1,100000,203502.0,89.375,12087.671
8035,1,100000,202982.0,98.75,8898.206
8090,1,100000,198882.0,90.625,9010.971
8147,1,100000,206702.5,90.0,10890.013
8203,1,100000,205642.0,95.625,9397.78
8260,1,100000,206363.0,90.625,8690.227
8317,1,100000,201962.0,92.5,11391.026
8375,1,100000,204742.5,91.875,11033.666
8433,1,100000,205162.5,93.75,8588.024
8491,1,100000,198022.5,86.875,9607.773
8550,1,100000,201702.0,95.016,12483.833
8609,1,100000,205542.5,96.25,10335.005
8669,1,100000,208442.0,98.125,8706.841
8729,1,100000,208542.0,94.375,9832.879
8790,1,100000,206602.0,105.0,9542.359
