size,min_val,max_val,time,resolution,stdev,mad
100,1,2000000,2720.0,77.708,972.332,80.0
599,1,2000000,20720.0,80.625,1502.175,280.0
1098,1,2000000,41040.0,85.208,2396.745,440.5
1597,1,2000000,62600.5,85.422,3373.725,1000.5
2096,1,2000000,84761.0,84.792,3133.502,780.0
2595,1,2000000,107960.5,79.792,4655.857,1200.0
3094,1,2000000,130441.0,91.25,4891.698,1360.0
3593,1,2000000,154221.0,90.63,4334.207,1840.0
4092,1,2000000,178242.0,85.625,5678.76,1880.0
4591,1,2000000,202342.0,85.422,6111.411,2740.0
5090,1,2000000,226642.0,88.547,5866.351,2820.0
5589,1,2000000,250942.0,85.417,6326.123,3320.0
6088,1,2000000,276582.5,87.083,6838.103,3480.0
6587,1,2000000,300622.5,85.625,7197.457,4599.5
7086,1,2000000,325883.0,82.292,7943.722,4061.0
7585,1,2000000,352943.0,82.292,7286.869,4481.0
8084,1,2000000,377563.0,83.125,7384.211,4500.5
8583,1,2000000,403803.0,85.417,8425.944,4380.5
9082,1,2000000,427683.0,84.589,9610.128,5460.0
9581,1,2000000,452704.0,81.458,8688.867,5240.0
10080,1,2000000,479824.0,90.0,8846.594,5000.5
10579,1,2000000,505024.0,80.63,9693.504,5740.0
11078,1,2000000,532184.5,85.625,9723.173,5679.5
11577,1,2000000,557305.0,82.083,12894.832,6559.5
12076,1,2000000,581624.5,82.917,10949.72,6420.0
12575,1,2000000,610704.5,83.125,11971.272,6440.0
13074,1,2000000,636785.0,82.083,11386.479,8400.0
13573,1,2000000,662705.5,81.042,10624.612,7160.5
14072,1,2000000,688345.5,82.083,12692.74,7760.0
14571,1,2000000,715586.0,82.5,16285.487,7999.5
15070,1,2000000,743326.0,85.417,11472.208,7280.0
15569,1,2000000,769126.0,82.917,11951.035,7480.0
16068,1,2000000,795186.0,84.38,11910.065,7340.0
16567,1,2000000,822706.0,84.583,12900.443,7719.5
17066,1,2000000,849347.0,84.375,16246.889,8620.0
17565,1,2000000,875146.5,81.667,13310.27,7720.5
18064,1,2000000,903687.0,83.125,13443.638,9140.0
18563,1,2000000,931207.0,88.333,13447.578,8440.0
19062,1,2000000,958487.5,111.875,13740.807,7720.0
19561,1,2000000,985347.5,85.417,16102.335,9000.0
20060,1,2000000,1014308.0,85.417,13792.597,8380.0
20559,1,2000000,1042328.0,84.167,15192.771,9920.5
21058,1,2000000,1065909.0,87.083,14741.05,9100.0
21557,1,2000000,1095628.5,88.542,17318.592,11480.5
22056,1,2000000,1122729.0,85.208,13889.273,9160.5
22555,1,2000000,1149549.0,87.292,16319.356,9620.0
23054,1,2000000,1178089.5,85.833,16919.384,11599.5
23553,1,2000000,1204149.5,102.292,15814.485,10420.0
24052,1,2000000,1230649.5,85.0,17478.259,10119.5
24551,1,2000000,1258350.0,87.5,16449.924,11320.0
25050,1,2000000,1282889.5,86.464,16703.835,8000.0
25549,1,2000000,1315350.5,87.922,18915.315,11520.5
26048,1,2000000,1344230.5,89.375,19728.051,12480.5
26547,1,2000000,1369130.0,85.833,19915.599,13099.5
27046,1,2000000,1398211.0,87.917,17924.853,11160.0
27545,1,2000000,1427131.0,89.375,18664.933,10540.0
28044,1,2000000,1450251.0,88.75,18444.308,11720.5
28543,1,2000000,1479031.0,90.625,20455.33,11941.0
29042,1,2000000,1510392.0,99.167,21650.465,13959.5
29541,1,2000000,1538152.0,88.339,19730.352,14100.0
30040,1,2000000,1565572.0,89.792,20849.872,14020.0
30539,1,2000000,1594832.0,89.792,21453.453,13079.5
31038,1,2000000,1622772.5,89.375,21881.935,12880.0
31537,1,2000000,1650873.0,90.417,18653.252,11540.0
32036,1,2000000,1680953.0,88.958,22005.128,13540.0
32535,1,2000000,1708073.0,90.0,19189.483,12260.5
33034,1,2000000,1738693.5,90.0,20960.994,12980.0
33533,1,2000000,1764154.0,88.333,21365.452,14040.5
34032,1,2000000,1792174.0,87.083,22887.579,13220.0
34531,1,2000000,1818354.0,93.75,22362.062,15420.5
35030,1,2000000,1845754.0,88.333,21964.664,13900.0
35529,1,2000000,1875194.5,89.167,23716.879,14979.5
36028,1,2000000,1908095.0,93.125,23162.826,16319.5
36527,1,2000000,1934295.0,92.292,28497.413,14200.0
37026,1,2000000,1964655.0,182.292,26491.917,15600.0
37525,1,2000000,1991275.0,90.0,22769.333,16220.0
38024,1,2000000,2017295.0,91.875,25590.222,17380.0
38523,1,2000000,2050936.0,93.755,22834.705,15040.0
39022,1,2000000,2077776.0,95.833,24664.636,16620.0
39521,1,2000000,2106776.0,105.839,26533.757,17520.0
40020,1,2000000,2128956.5,94.792,26276.885,17360.5
40519,1,2000000,2164636.5,95.417,26158.598,16260.5
41018,1,2000000,2190556.0,91.042,25201.203,15560.0
41517,1,2000000,2220277.0,91.458,26435.581,17680.0
42016,1,2000000,2253857.0,92.083,24030.683,15480.0
42515,1,2000000,2276777.0,92.917,25475.119,15660.0
43014,1,2000000,2305638.0,92.5,25933.669,16660.5
43513,1,2000000,2337018.0,91.458,25147.716,16981.0
44012,1,2000000,2365998.0,117.917,25706.964,15760.0
44511,1,2000000,2396838.0,96.042,29931.949,20140.5
45010,1,2000000,2417418.5,91.458,26447.701,19200.0
45509,1,2000000,2451318.5,94.583,28426.09,18500.5
46008,1,2000000,2487299.0,92.292,25379.843,17220.0
46507,1,2000000,2507639.0,88.125,29638.521,17600.0
47006,1,2000000,2541459.5,92.708,27132.636,18820.0
47505,1,2000000,2569579.5,91.25,25865.518,18060.0
48004,1,2000000,2596719.5,90.833,30496.474,18200.5
48503,1,2000000,2631339.5,92.083,29259.403,19460.5
49002,1,2000000,2654800.0,93.333,27993.357,19420.0
49501,1,2000000,2686660.5,91.042,28856.917,15100.0
50000,1,2000000,2714021.0,92.083,29807.357,16500.0
50499,1,2000000,2742321.0,90.833,30474.766,18680.5
50998,1,2000000,2775301.0,90.208,29883.435,18940.5
51497,1,2000000,2805661.5,93.755,30313.676,20180.5
51996,1,2000000,2833541.5,94.583,28846.969,20220.5
52495,1,2000000,2866161.0,94.792,32943.635,22340.5
52994,1,2000000,2889202.0,94.792,31742.717,21120.0
53493,1,2000000,2921382.0,97.505,33053.363,21400.5
53992,1,2000000,2949502.0,94.38,31524.996,19520.0
54491,1,2000000,2981902.0,105.833,33666.008,21519.5
54990,1,2000000,3027942.5,93.958,36627.755,24680.5
55489,1,2000000,3071463.0,93.964,36943.704,21960.0
55988,1,2000000,3059862.5,92.083,29679.931,17839.5
56487,1,2000000,3100063.0,97.083,38111.991,22420.5
56986,1,2000000,3156303.5,95.208,40790.343,26120.0
57485,1,2000000,3198144.0,99.792,44271.671,28680.0
57984,1,2000000,3227184.0,97.917,40109.266,23540.0
58483,1,2000000,3262044.0,96.667,36212.482,24921.0
58982,1,2000000,3286785.0,98.333,35332.704,23300.5
59481,1,2000000,3322824.5,95.0,43629.295,28640.5
59980,1,2000000,3350365.0,98.125,35171.386,23060.0
60479,1,2000000,3380825.5,106.25,42035.656,28020.0
60978,1,2000000,3411365.0,96.458,40031.109,25120.0
61477,1,2000000,3435565.0,106.667,40817.31,28120.0
61976,1,2000000,3471205.5,96.875,41557.581,25400.5
62475,1,2000000,3485066.0,100.833,40369.681,27800.0
62974,1,2000000,3525246.5,99.375,36062.485,22020.5
63473,1,2000000,3548606.0,98.542,47624.306,29000.0
63972,1,2000000,3587786.0,126.667,41326.223,27460.5
64471,1,2000000,3624946.5,112.083,42374.951,29600.0
64970,1,2000000,3659647.0,111.042,41077.161,26260.5
65469,1,2000000,3682667.0,105.417,41515.016,27360.0
65968,1,2000000,3719287.5,114.167,42877.985,25860.5
66467,1,2000000,3753667.5,119.583,45089.602,26900.5
66966,1,2000000,3756528.0,111.042,52208.231,36080.5
67465,1,2000000,3795688.0,111.042,48553.292,30680.5
67964,1,2000000,3825308.0,109.167,41021.995,27780.0
68463,1,2000000,3838888.5,109.797,52763.917,32380.0
68962,1,2000000,3906509.0,105.625,44984.204,27840.5
69461,1,2000000,3929848.5,106.25,43772.981,28640.0
69960,1,2000000,3954809.0,116.25,48177.81,31440.0
70459,1,2000000,3989769.5,111.458,50170.008,33480.5
70958,1,2000000,4024309.5,113.542,43508.754,26440.0
71457,1,2000000,4043750.0,114.792,49208.763,30020.5
71956,1,2000000,4080850.0,105.0,49286.605,23760.0
72455,1,2000000,4114450.0,109.797,47985.49,31340.0
72954,1,2000000,4155491.0,107.917,52032.421,36420.5
73453,1,2000000,4174230.5,107.708,51725.825,36920.5
73952,1,2000000,4209711.0,129.375,47559.991,29460.0
74451,1,2000000,4238931.0,107.297,50239.238,32560.5
74950,1,2000000,4273331.0,106.667,48911.906,33680.5
75449,1,2000000,4296172.0,114.792,48180.816,36100.0
75948,1,2000000,4333351.0,112.5,55263.052,34180.0
76447,1,2000000,4364591.5,109.792,58453.815,34840.0
76946,1,2000000,4392811.5,112.5,52506.014,34680.5
77445,1,2000000,4425132.0,108.958,46863.867,28660.0
77944,1,2000000,4456092.0,112.292,53848.222,36640.0
78443,1,2000000,4482832.0,112.708,52275.796,35340.0
78942,1,2000000,4515332.5,114.792,44610.519,28560.5
79441,1,2000000,4524313.0,112.292,55026.806,32120.0
79940,1,2000000,4577913.0,114.38,53524.433,34960.0
80439,1,2000000,4590753.0,108.125,44557.807,28380.0
80938,1,2000000,4632113.5,123.333,50155.906,32740.5
81437,1,2000000,4665333.5,117.083,54394.864,37740.0
81936,1,2000000,4644213.5,114.172,63105.167,42780.5
82435,1,2000000,4681194.0,118.13,51725.395,36120.0
82934,1,2000000,4758174.0,106.667,60719.384,38821.0
83433,1,2000000,4774474.0,110.0,60988.573,42340.5
83932,1,2000000,4813554.5,112.083,56387.581,42120.5
84431,1,2000000,4862095.0,109.375,61480.109,39401.0
84930,1,2000000,4899695.0,116.875,57312.879,37061.0
85429,1,2000000,4879115.0,114.375,66140.188,47060.5
85928,1,2000000,4906295.0,115.417,59968.167,36280.5
86427,1,2000000,4979435.0,112.714,54897.778,39300.5
86926,1,2000000,5013675.5,112.083,55287.604,39000.0
87425,1,2000000,5040876.0,102.083,55912.909,37820.0
87924,1,2000000,5052756.0,111.042,54565.678,36780.0
88423,1,2000000,5100996.5,234.792,56700.007,33680.0
88922,1,2000000,5115156.0,126.458,61390.819,35320.5
89421,1,2000000,5152536.5,114.167,57879.137,38360.0
89920,1,2000000,5145876.5,109.792,76192.11,49960.5
90419,1,2000000,5153496.5,115.625,51322.348,30720.5
90918,1,2000000,5189236.5,112.083,54540.684,31940.5
91417,1,2000000,5208917.0,115.417,53071.866,33200.5
91916,1,2000000,5233977.0,125.01,53889.719,37140.0
92415,1,2000000,5270757.0,148.75,52295.676,30480.5
92914,1,2000000,5292957.5,118.75,49000.61,26460.0
93413,1,2000000,5341318.0,121.667,54686.366,34740.0
93912,1,2000000,5371957.5,116.255,55174.984,39139.5
