size,min_val,max_val,time,resolution,stdev,mad
100,1,2000000,5040.0,79.583,1245.155,80.0
102,1,2000000,5120.0,76.667,2398.782,120.0
104,1,2000000,5200.0,77.5,3481.073,80.0
107,1,2000000,5380.5,80.0,209.357,60.5
109,1,2000000,5520.0,76.25,933.149,120.0
112,1,2000000,5640.0,79.583,493.323,120.0
114,1,2000000,5760.0,79.583,434.936,80.0
117,1,2000000,5920.0,80.0,496.579,120.0
120,1,2000000,6040.0,78.333,941.037,80.0
123,1,2000000,6240.0,79.583,781.017,80.0
125,1,2000000,6360.0,80.417,1806.507,120.0
128,1,2000000,6480.0,77.917,1925.394,120.0
131,1,2000000,6720.0,80.833,4748.569,100.0
134,1,2000000,6840.0,78.75,1279.266,80.0
138,1,2000000,7080.0,78.75,2130.512,120.0
141,1,2000000,7240.0,77.917,1442.069,120.0
144,1,2000000,7440.0,81.667,2283.637,120.0
147,1,2000000,7520.0,77.917,1496.229,120.0
151,1,2000000,7780.0,78.75,368.58,140.0
154,1,2000000,7920.0,80.833,1876.031,120.0
158,1,2000000,8140.0,80.0,203.86,100.0
162,1,2000000,8380.0,79.167,3538.34,140.0
165,1,2000000,8560.0,80.0,1105.836,100.0
169,1,2000000,8740.0,79.167,2350.573,140.0
173,1,2000000,9000.0,154.167,637.661,140.0
177,1,2000000,9160.5,79.583,1482.141,120.0
181,1,2000000,9400.0,79.167,787.26,120.0
186,1,2000000,9720.0,79.583,1251.53,160.0
190,1,2000000,9960.0,78.344,1177.563,140.0
194,1,2000000,10160.0,78.333,1301.788,120.0
199,1,2000000,10400.0,80.0,4802.075,140.0
204,1,2000000,10720.0,79.583,828.17,140.0
208,1,2000000,10960.0,80.844,677.531,160.0
213,1,2000000,11240.0,79.583,1821.246,200.0
218,1,2000000,11440.0,78.75,540.141,120.0
223,1,2000000,11720.0,80.417,3410.792,120.0
229,1,2000000,12120.0,78.75,3721.255,159.5
234,1,2000000,12360.0,79.583,1184.758,160.0
239,1,2000000,12760.0,79.167,2836.624,200.0
245,1,2000000,13040.0,81.677,1136.627,160.0
251,1,2000000,13380.5,80.833,1442.418,219.5
257,1,2000000,13680.5,77.51,3753.824,160.0
263,1,2000000,14080.0,78.333,2617.933,200.0
269,1,2000000,14360.0,80.417,4735.338,160.0
275,1,2000000,14780.5,81.25,3284.124,219.5
281,1,2000000,15120.0,78.75,2092.915,240.0
288,1,2000000,15520.0,78.75,2797.845,200.0
295,1,2000000,15880.0,78.75,1676.068,199.5
301,1,2000000,16240.0,78.333,2878.238,200.0
309,1,2000000,16680.0,77.51,5160.031,200.0
316,1,2000000,17160.5,102.083,4230.848,200.5
323,1,2000000,17480.0,78.75,3211.571,160.0
331,1,2000000,17880.5,81.25,1706.385,199.5
338,1,2000000,18360.0,79.167,3478.774,179.5
346,1,2000000,18920.0,77.5,2581.531,199.5
354,1,2000000,19280.0,83.75,995.865,240.0
363,1,2000000,19920.5,78.333,4422.568,239.5
371,1,2000000,20300.0,79.583,3186.104,299.5
