size,min_val,max_val,time,resolution,stdev,mad
100,1,2000000,5040.0,73.333,852.082,80.0
599,1,2000000,34041.0,72.917,21037.642,440.5
1098,1,2000000,65820.5,114.177,46053.608,1520.0
1597,1,2000000,98261.0,70.833,4541.103,2100.0
2096,1,2000000,133261.5,75.833,6651.349,3620.5
2595,1,2000000,166302.0,75.0,42926.945,3340.0
3094,1,2000000,202822.5,78.333,7643.014,3659.5
3593,1,2000000,238922.5,82.083,6550.487,4060.5
4092,1,2000000,272363.0,87.917,8708.453,3580.0
4591,1,2000000,309803.5,80.833,7992.586,4840.0
5090,1,2000000,343244.0,81.25,45464.636,4380.0
5589,1,2000000,382144.0,78.333,8970.794,5640.0
6088,1,2000000,419564.5,80.833,8974.617,5380.5
6587,1,2000000,455445.0,86.25,47884.808,5060.0
7086,1,2000000,491885.0,87.917,9340.024,4960.0
7585,1,2000000,529146.0,85.417,9013.962,6640.0
8084,1,2000000,564206.0,86.25,48440.019,5980.0
8583,1,2000000,602686.5,82.5,10909.761,6620.5
9082,1,2000000,630987.0,84.583,7663.148,4760.0
9581,1,2000000,676788.0,87.083,30127.772,6700.0
10080,1,2000000,713807.5,83.75,8977.196,7100.5
10579,1,2000000,751428.0,84.583,50079.88,7480.0
11078,1,2000000,790148.0,84.167,11212.899,7800.5
11577,1,2000000,819929.0,79.583,11806.892,5301.0
12076,1,2000000,860189.0,83.75,11386.499,6640.0
12575,1,2000000,903689.5,90.417,50060.101,8340.5
13074,1,2000000,938530.0,82.917,21055.871,12280.0
13573,1,2000000,972950.0,88.75,49762.811,7880.5
14072,1,2000000,1022391.0,90.417,53795.241,7340.0
14571,1,2000000,1057071.5,85.417,13730.018,7959.5
15070,1,2000000,1092751.5,91.26,50079.215,8860.0
15569,1,2000000,1137772.0,89.167,53708.34,8820.0
16068,1,2000000,1171232.5,83.333,13544.289,9339.5
16567,1,2000000,1204573.0,90.833,52286.76,8300.5
17066,1,2000000,1245733.5,86.667,50217.495,10100.5
17565,1,2000000,1283914.0,94.583,41024.028,12260.0
18064,1,2000000,1315914.0,92.083,90014.362,12060.5
18563,1,2000000,1352614.5,92.083,47864.615,10120.5
19062,1,2000000,1397554.5,84.167,212646.525,13460.5
19561,1,2000000,1438535.5,91.667,47014.829,14160.5
20060,1,2000000,1474895.5,90.833,22571.401,10980.5
20559,1,2000000,1509076.0,92.917,48551.011,9660.5
21058,1,2000000,1547516.0,90.833,52260.586,13041.0
21557,1,2000000,1577316.0,93.75,45801.321,9799.0
22056,1,2000000,1632877.5,90.0,18502.331,13620.0
22555,1,2000000,1681177.5,95.0,19223.944,12819.5
23054,1,2000000,1718138.0,93.76,21238.092,12260.5
23553,1,2000000,1760778.0,91.667,16873.59,10339.0
24052,1,2000000,1791839.0,87.917,20242.293,9920.5
24551,1,2000000,1823679.0,88.75,17808.54,11900.0
25050,1,2000000,1877919.5,90.833,21340.42,14659.5
25549,1,2000000,1917500.0,92.917,53454.096,12700.5
26048,1,2000000,1951260.5,88.75,18978.878,10600.5
26547,1,2000000,1986581.0,94.583,23456.459,14440.0
27046,1,2000000,2038461.0,95.833,22262.713,16680.0
27545,1,2000000,2081761.5,95.417,21111.795,15980.0
28044,1,2000000,2126081.5,87.917,17470.264,12660.5
28543,1,2000000,2150262.0,95.417,27515.361,21480.0
29042,1,2000000,2193182.5,101.25,24544.991,17560.0
29541,1,2000000,2224443.0,101.25,28238.935,17080.5
30040,1,2000000,2276023.0,103.75,21896.95,13920.0
30539,1,2000000,2319163.0,92.5,26031.897,18480.0
31038,1,2000000,2358744.0,93.333,26799.458,19140.0
31537,1,2000000,2393804.0,92.5,24163.661,16159.5
32036,1,2000000,2433765.0,92.917,27119.07,18520.0
32535,1,2000000,2487205.0,102.083,26845.872,18400.0
33034,1,2000000,2529445.5,104.583,64049.929,13620.5
33533,1,2000000,2564706.0,94.583,23958.35,18700.0
34032,1,2000000,2596406.0,90.0,23880.946,18020.0
34531,1,2000000,2637086.0,92.927,33611.472,25800.5
35030,1,2000000,2660027.0,91.667,27128.418,18739.5
35529,1,2000000,2719507.5,93.75,28549.635,18180.5
36028,1,2000000,2760328.0,96.667,28829.188,17701.0
36527,1,2000000,2801168.0,96.25,29856.023,20540.0
37026,1,2000000,2849448.5,93.75,26995.937,19060.0
37525,1,2000000,2883028.0,93.333,26389.533,15860.5
38024,1,2000000,2898789.0,92.083,30996.89,21320.0
38523,1,2000000,2961189.0,98.333,25287.231,16080.5
39022,1,2000000,3006849.0,102.5,29168.053,20700.0
39521,1,2000000,3038189.5,100.0,36788.286,24240.5
40020,1,2000000,3062810.0,95.833,35816.826,25620.0
40519,1,2000000,3119750.5,105.417,32360.957,23900.5
41018,1,2000000,3159151.0,96.25,35739.428,25399.5
41517,1,2000000,3215271.0,97.083,34064.808,21660.0
42016,1,2000000,3249051.0,101.25,35301.921,19760.5
42515,1,2000000,3274311.0,102.5,33760.822,27680.5
43014,1,2000000,3329732.0,102.083,35860.595,30220.5
43513,1,2000000,3329332.0,96.25,32232.438,23780.5
44012,1,2000000,3429952.5,99.167,31210.139,24120.0
44511,1,2000000,3463272.5,101.25,46455.947,25160.0
45010,1,2000000,3496613.5,95.417,28869.626,22200.5
45509,1,2000000,3546973.5,100.833,29227.083,21720.5
46008,1,2000000,3549953.5,107.083,27567.012,15000.5
46507,1,2000000,3576814.0,103.76,38256.655,17120.0
