size,min_val,max_val,time,resolution,stdev,mad
100,1,100,4960.0,85.625,2156.685,80.0
1099,1,100,59401.0,76.875,5172.003,480.5
2098,1,100,122281.0,75.0,5417.772,920.0
3097,1,100,191862.0,78.75,6599.38,1700.0
4096,1,100,275022.5,80.625,7835.722,4760.0
5095,1,100,368623.5,85.625,8383.706,4860.0
6094,1,100,463265.0,81.875,9930.051,6800.0
7093,1,100,570486.0,79.375,8610.121,4760.0
8092,1,100,697467.0,93.125,8830.554,5740.0
9091,1,100,817289.0,86.266,9154.882,6540.0
10090,1,100,966390.0,86.25,12788.555,7840.0
11089,1,100,1100191.5,91.875,11401.735,6579.5
12088,1,100,1270673.0,93.75,12407.628,8400.5
13087,1,100,1420674.5,101.25,25099.467,10239.5
14086,1,100,1597816.0,96.25,20393.964,11540.0
15085,1,100,1775958.5,89.375,11015.767,6399.5
16084,1,100,1969880.0,98.75,13005.932,7579.5
17083,1,100,2175942.0,90.0,18711.857,11539.5
18082,1,100,2391624.5,95.016,20101.623,13040.0
19081,1,100,2612907.0,93.125,21406.026,13060.0
20080,1,100,2871910.0,88.125,23976.622,16840.0
21079,1,100,3112052.0,94.375,22855.579,14620.0
22078,1,100,3380355.0,93.75,21151.555,14360.5
23077,1,100,3609677.5,91.25,27259.924,19160.5
24076,1,100,3898380.0,95.625,38963.475,32700.5
25075,1,100,4142802.5,96.891,35567.65,21780.0
26074,1,100,4414485.5,88.125,28049.298,17340.5
27073,1,100,4717589.0,98.125,39636.305,19601.0
28072,1,100,5025891.5,90.0,38749.185,25040.0
29071,1,100,5331494.5,84.375,34907.863,18120.5
30070,1,100,5675038.0,90.0,39528.134,30801.0
31069,1,100,5974862.0,90.0,21386.916,11761.0
32068,1,100,6326505.5,87.5,29180.198,13679.5
33067,1,100,6703909.0,100.0,35788.684,20560.5
34066,1,100,7058413.0,98.75,43363.26,29040.0
35065,1,100,7409956.0,93.125,36451.416,16260.0
36064,1,100,7862801.0,93.75,55048.735,44500.5
37063,1,100,8218424.5,93.125,60627.043,48540.5
38062,1,100,8572348.5,91.25,49099.082,25161.0
39061,1,100,9021773.0,162.5,59253.127,56561.0
40060,1,100,9481898.0,106.25,67110.805,57020.5
41059,1,100,9923462.0,98.75,69696.736,42900.5
42058,1,100,10314826.0,97.516,71249.653,60120.0
43057,1,100,10740610.0,94.375,83561.859,52480.0
44056,1,100,11239956.0,104.375,77643.494,62901.0
45055,1,100,11691260.5,96.25,79488.966,64340.5
46054,1,100,12162625.0,103.125,83917.391,71321.0
47053,1,100,12706610.0,104.375,78533.039,58420.5
48052,1,100,13118655.0,102.5,86497.118,48920.5
49051,1,100,13717841.0,109.375,79669.261,47200.5
50050,1,100,14262886.5,101.875,65498.172,40300.5
51049,1,100,14706552.0,100.625,104913.434,97420.5
52048,1,100,15339418.0,105.0,57921.375,33100.5
53047,1,100,15851843.0,112.5,82051.623,52801.0
54046,1,100,16424989.0,133.125,68145.584,34440.0
55045,1,100,16985454.5,121.875,64587.333,39700.5
56044,1,100,17560700.5,112.5,77641.914,51400.0
57043,1,100,18151206.5,108.125,89036.739,47140.5
58042,1,100,18714273.0,100.625,133168.807,68121.0
59041,1,100,19332299.0,103.125,65974.936,44820.0
60040,1,100,19931625.0,101.25,128696.861,73881.0
61039,1,100,20607192.0,111.875,65255.708,37841.0
62038,1,100,21203898.0,114.375,112901.301,56880.0
63037,1,100,21896845.0,120.625,97778.225,54780.0
64036,1,100,22440731.0,108.125,168003.836,126721.0
65035,1,100,23133118.0,117.5,133191.522,60440.5
66034,1,100,23816085.0,130.625,102935.639,52460.0
67033,1,100,24442631.5,117.5,156287.895,98881.5
68032,1,100,24989897.0,111.25,167865.278,138541.5
69031,1,100,25900066.5,112.5,113844.921,52780.5
70030,1,100,26586753.5,128.125,108986.779,37760.5
71029,1,100,27227340.0,128.125,170995.223,107961.5
72028,1,100,27996528.0,134.375,178386.305,132861.5
73027,1,100,28738335.0,121.25,138680.058,83681.5
74026,1,100,29519603.5,131.875,131840.651,56120.5
75025,1,100,29989688.5,162.5,133073.853,102560.5
76024,1,100,30994659.0,126.875,139485.956,73501.0
77023,1,100,31781386.5,117.5,184932.924,78740.5
78022,1,100,32517654.0,122.5,143729.051,94740.5
79021,1,100,33337262.5,119.375,157516.144,70321.0
80020,1,100,34082450.0,138.125,184489.046,149902.0
81019,1,100,34610335.5,135.625,233292.842,126261.0
82018,1,100,35312983.5,127.5,48630.612,31180.5
83017,1,100,36122271.5,111.25,44532.641,31440.5
84016,1,100,37011320.0,124.375,260200.622,96320.0
85015,1,100,38268793.0,132.5,176522.354,103641.5
86014,1,100,39130283.0,128.125,127754.498,73240.5
87013,1,100,39891950.5,130.0,238391.017,206622.5
88012,1,100,40392175.0,135.0,71736.529,49580.0
89011,1,100,41284684.5,150.625,1497699.442,60680.5
90010,1,100,42120093.0,122.5,64382.708,36561.0
91009,1,100,43041622.5,142.5,168318.127,66380.5
92008,1,100,44536758.0,145.625,167124.723,91960.5
93007,1,100,44844661.0,141.875,251782.759,67500.5
94006,1,100,45725270.0,123.75,50532.929,31240.5
95005,1,100,47192425.0,171.25,271233.407,156362.0
96004,1,100,47687790.5,159.375,309936.469,93541.5
97003,1,100,49221546.0,143.125,257415.03,121801.0
98002,1,100,50268377.0,138.125,140645.943,66700.5
99001,1,100,50786362.0,140.0,308008.227,250182.5
